Выборы Президента Российской Федерации																																											
Дата голосования: 04.03.2012																																											
																																											
Наименование Избирательной комиссии:    Сернурская районная																																											
																																											
Сводная таблица итогов голосования																																											
																																											
	Число участковых избирательных комиссий	32																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	32																																									
																																											
		Сумма	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496	УИК №497	УИК №498	УИК №499	УИК №500	УИК №501	УИК №502	УИК №503	УИК №504	УИК №505	УИК №506	УИК №507	УИК №508	УИК №509	УИК №510	УИК №511	УИК №512	УИК №513	УИК №514	УИК №515	УИК №516	УИК №517	УИК №518									
1	Число избирателей, включенных в список избирателей	18050	1200	957	1564	1578	1882	579	237	520	290	515	218	373	588	1006	514	251	436	243	470	537	358	192	185	779	193	324	210	630	296	453	277	195									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	19818	1150	1028	1650	1750	2000	640	260	590	320	550	280	410	680	1100	560	290	480	260	540	620	410	240	210	890	220	390	250	680	340	520	300	210									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11238	819	582	1203	1099	1330	328	139	307	239	192	149	234	312	575	387	184	221	178	218	242	155	88	130	483	104	233	116	339	188	230	103	131									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3172	88	210	167	100	95	114	49	62	40	195	44	97	62	175	73	37	131	29	106	216	138	50	35	178	56	57	61	187	64	136	82	38									
6	Число погашенных избирательных бюллетеней	5408	243	236	280	551	575	198	72	221	41	163	87	79	306	350	100	69	128	53	216	162	117	102	45	229	60	100	73	154	88	154	115	41									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3172	88	210	167	100	95	114	49	62	40	195	44	97	62	175	73	37	131	29	106	216	138	50	35	178	56	57	61	187	64	136	82	38									
8	Число бюллетеней в стационарных ящиках для голосования	11237	819	581	1203	1099	1330	328	139	307	239	192	149	234	312	575	387	184	221	178	218	242	155	88	130	483	104	233	116	339	188	230	103	131									
9	Число недействительных избирательных бюллетеней	60	3	16	5	11	8	3	0	0	0	1	0	0	3	2	0	0	0	0	0	0	0	0	0	4	0	1	0	1	0	0	0	2									
10	Число действительных избирательных бюллетеней	14349	904	775	1365	1188	1417	439	188	369	279	386	193	331	371	748	460	221	352	207	324	458	293	138	165	657	160	289	177	525	252	366	185	167									
11	Число полученных открепительных  удостоверений	1660	80	85	80	80	110	50	25	50	30	40	30	40	80	70	60	40	30	20	50	75	50	50	35	70	15	40	35	50	60	60	30	40									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1631	56	85	80	80	110	50	25	50	30	35	30	40	80	70	60	40	30	20	50	75	50	50	35	70	15	40	35	50	60	60	30	40									
13	Число избирателей, проголосовавших по открепительным удостоверениям	479	41	67	33	26	36	14	7	8	6	11	7	12	14	24	14	5	4	7	7	7	8	9	10	9	7	10	7	14	15	19	5	16									
14	Число неиспользованных открепительных удостоверений	29	24	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	28	2	1	4	6	5	0	0	0	0	5	1	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																											
19	Жириновский Владимир Вольфович	532	15	35	36	78	77	21	14	17	1	18	4	17	21	40	14	2	1	4	5	10	2	9	0	5	3	8	7	22	14	15	14	3									
		3.69%	1.65%	4.42%	2.63%	6.51%	5.40%	4.75%	7.45%	4.61%	0.36%	4.65%	2.07%	5.14%	5.61%	5.33%	3.04%	0.90%	0.28%	1.93%	1.54%	2.18%	0.68%	6.52%	0.00%	0.76%	1.88%	2.76%	3.95%	4.18%	5.56%	4.10%	7.57%	1.78%									
20	Зюганов Геннадий Андреевич	2899	226	179	219	247	353	114	48	103	60	91	25	94	140	138	58	52	59	21	145	37	33	44	25	68	25	31	13	80	58	57	33	23									
		20.12%	24.92%	22.63%	15.99%	20.60%	24.77%	25.79%	25.53%	27.91%	21.51%	23.51%	12.95%	28.40%	37.43%	18.40%	12.61%	23.53%	16.76%	10.14%	44.75%	8.08%	11.26%	31.88%	15.15%	10.29%	15.63%	10.69%	7.34%	15.21%	23.02%	15.57%	17.84%	13.61%									
21	Миронов Сергей Михайлович	280	6	24	16	31	52	12	5	5	0	10	1	5	11	28	6	1	1	2	6	2	1	5	0	13	4	4	1	12	1	6	7	2									
		1.94%	0.66%	3.03%	1.17%	2.59%	3.65%	2.71%	2.66%	1.36%	0.00%	2.58%	0.52%	1.51%	2.94%	3.73%	1.30%	0.45%	0.28%	0.97%	1.85%	0.44%	0.34%	3.62%	0.00%	1.97%	2.50%	1.38%	0.56%	2.28%	0.40%	1.64%	3.78%	1.18%									
22	Прохоров Михаил Дмитриевич	335	22	34	13	30	63	21	6	10	0	8	2	3	9	17	5	0	1	1	3	6	7	3	0	10	5	8	6	15	16	7	1	3									
		2.32%	2.43%	4.30%	0.95%	2.50%	4.42%	4.75%	3.19%	2.71%	0.00%	2.07%	1.04%	0.91%	2.41%	2.27%	1.09%	0.00%	0.28%	0.48%	0.93%	1.31%	2.39%	2.17%	0.00%	1.51%	3.13%	2.76%	3.39%	2.85%	6.35%	1.91%	0.54%	1.78%									
23	Путин Владимир Владимирович	10303	635	503	1081	802	872	271	115	234	218	259	161	212	190	525	377	166	290	179	165	403	250	77	140	561	123	238	150	396	163	281	130	136									
		71.50%	70.01%	63.59%	78.91%	66.89%	61.19%	61.31%	61.17%	63.41%	78.14%	66.93%	83.42%	64.05%	50.80%	70.00%	81.96%	75.11%	82.39%	86.47%	50.93%	87.99%	85.32%	55.80%	84.85%	84.87%	76.88%	82.07%	84.75%	75.29%	64.68%	76.78%	70.27%	80.47%									
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
																																											
