Выборы Президента Российской Федерации																																					
																																					
Наименование Избирательной комиссии:    Урус-Мартановская																																					
																																					
Итоги голосования 																																					
																																					
		Сумма	УИК №247	УИК №248	УИК №249	УИК №250	УИК №251	УИК №252	УИК №253	УИК №254	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276					
1	"Число избирателей, внесенных в список"	53735	2650	2000	1319	1700	1500	1862	2400	1880	1802	2542	2850	2100	2124	1150	1800	2000	2293	930	1504	1500	1000	1496	883	1800	2000	1700	2950	1300	1250	1450					
2	Число полученных избирательных бюллетеней	52150	2600	2000	1300	1700	1500	1700	2300	1800	1700	2500	2850	2000	2000	1100	1700	2000	2200	900	1500	1500	1000	1500	800	1700	2000	1700	2900	1300	1100	1300					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	49011	2510	1944	1272	1469	1277	1520	2286	1763	1689	1903	2850	1985	1992	1083	1657	1980	2123	864	901	1310	966	1420	726	1698	1850	1552	2897	1281	1020	1223					
5	"Число избирательных бюллетеней, выданных вне помещения"	1178	0	0	0	0	162	0	0	0	0	553	0	0	8	0	0	20	0	19	416	0	0	0	0	0	0	0	0	0	0	0					
6	Число погашенных избирательных бюллетеней	1961	90	56	28	231	61	180	14	37	11	44	0	15	0	17	43	0	77	17	183	190	34	80	74	2	150	148	3	19	80	77					
7	Число избирательных бюллетеней в переносных ящиках	1178	0	0	0	0	162	0	0	0	0	553	0	0	8	0	0	20	0	19	416	0	0	0	0	0	0	0	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	49011	2510	1944	1272	1469	1277	1520	2286	1763	1689	1903	2850	1985	1992	1083	1657	1980	2123	864	901	1310	966	1420	726	1698	1850	1552	2897	1281	1020	1223					
9	Число недействительных избирательных бюллетеней	592	8	14	24	13	25	13	27	8	41	16	6	0	6	12	13	18	73	13	5	0	19	13	15	15	21	5	40	24	61	44					
10	Число действительных избирательных бюллетеней	49597	2502	1930	1248	1456	1414	1507	2259	1755	1648	2440	2844	1985	1994	1071	1644	1982	2050	870	1312	1310	947	1407	711	1683	1829	1547	2857	1257	959	1179					
11	Число полученных открепительных  удостоверений	145	5	5	5	5	5	5	5	5	5	5	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5					
12	Число выданных открепительных удостоверений	9	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	3	1	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
