Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																			
Дата голосования: 02.12.2007																																			
																																			
Наименование Избирательной комиссии:    Лодейнопольская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №616	УИК №617	УИК №618	УИК №619	УИК №620	УИК №621	УИК №622	УИК №623	УИК №624	УИК №625	УИК №626	УИК №627	УИК №628	УИК №629	УИК №630	УИК №631	УИК №632	УИК №633	УИК №634	УИК №635	УИК №636	УИК №637	УИК №638	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643					
1	"Число избирателей, внесенных в списки избирателей"	26558	1905	1792	2558	2111	2042	1867	353	609	1613	2001	1617	734	432	214	285	830	295	96	116	144	126	743	883	271	582	167	993	1179					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21553	1420	1350	1900	1600	1540	1380	353	606	1220	1480	1190	737	379	219	286	827	295	95	110	142	129	725	882	273	579	166	770	900					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	12034	869	876	1264	1063	1019	821	158	242	834	768	645	438	134	98	112	358	144	69	65	85	66	289	423	126	204	50	418	396					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1381	47	36	75	28	43	34	158	27	18	28	39	40	170	33	19	70	33	6	7	15	12	39	33	12	110	38	76	135					
6	Число погашенных избирательных бюллетеней	8138	504	438	561	509	478	525	37	337	368	684	506	259	75	88	155	399	118	20	38	42	51	397	426	135	265	78	276	369					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1381	47	36	75	28	43	34	158	27	18	28	39	40	170	33	19	70	33	6	7	15	12	39	33	12	110	38	76	135					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	12028	865	876	1263	1063	1019	821	158	242	834	768	645	438	134	98	112	358	144	69	65	85	66	288	423	126	204	50	418	396					
9	Число недействительных избирательных бюллетеней	93	7	6	10	4	13	5	3	3	8	5	7	5	5	2	0	3	0	0	0	0	0	2	2	0	0	0	0	3					
10	Число действительных избирательных бюллетеней	13316	905	906	1328	1087	1049	850	313	266	844	791	677	473	299	129	131	425	177	75	72	100	78	325	454	138	314	88	494	528					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	460	30	30	55	30	35	30	3	10	20	30	20	20	5	9	5	10	8	5	5	5	5	10	10	5	22	5	18	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	338	24	28	52	29	35	22	0	5	7	7	15	18	1	7	3	8	8	5	0	0	0	2	8	0	19	5	14	16					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	265	21	13	11	10	12	17	6	4	9	9	16	17	12	6	6	14	9	5	5	3	5	6	7	2	9	6	7	18					
14	Число погашенных неиспользованных открепительных удостоверений	122	6	2	3	1	0	8	3	5	13	23	5	2	4	2	2	2	0	0	5	5	5	8	2	5	3	0	4	4					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	27	6	3	3	4	2	1	0	0	3	1	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
18	1.Политическая партия «Аграрная партия России»	368	28	24	34	31	34	20	11	21	21	8	9	9	3	8	0	12	17	1	1	5	0	8	11	3	8	11	20	10					
		2.74%	3.07%	2.63%	2.54%	2.84%	3.20%	2.34%	3.48%	7.81%	2.46%	1.01%	1.32%	1.88%	0.99%	6.11%	0.00%	2.80%	9.60%	1.33%	1.39%	5.00%	0.00%	2.45%	2.41%	2.17%	2.55%	12.50%	4.05%	1.88%					
19	2.Всероссийская политическая партия «Гражданская Сила»	131	11	11	9	19	9	11	0	2	15	4	8	9	4	0	0	1	0	0	2	0	0	1	3	1	0	0	6	5					
		0.98%	1.21%	1.21%	0.67%	1.74%	0.85%	1.29%	0.00%	0.74%	1.76%	0.50%	1.17%	1.88%	1.32%	0.00%	0.00%	0.23%	0.00%	0.00%	2.78%	0.00%	0.00%	0.31%	0.66%	0.72%	0.00%	0.00%	1.21%	0.94%					
20	3.Политическая партия «Демократическая партия России»	16	0	1	0	2	1	0	1	0	0	1	2	0	5	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1					
		0.12%	0.00%	0.11%	0.00%	0.18%	0.09%	0.00%	0.32%	0.00%	0.00%	0.13%	0.29%	0.00%	1.64%	0.00%	0.00%	0.23%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.22%	0.00%	0.00%	0.00%	0.00%	0.19%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	1119	70	89	87	91	90	75	19	30	70	46	48	71	12	4	8	45	5	5	2	16	1	58	54	2	21	6	57	37					
		8.35%	7.68%	9.76%	6.50%	8.34%	8.47%	8.77%	6.01%	11.15%	8.22%	5.78%	7.02%	14.85%	3.95%	3.05%	6.11%	10.51%	2.82%	6.67%	2.78%	16.00%	1.28%	17.74%	11.84%	1.45%	6.69%	6.82%	11.54%	6.97%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	165	7	11	11	21	12	15	4	5	2	6	12	0	5	1	0	9	2	1	3	1	0	2	10	2	6	1	11	5					
		1.23%	0.77%	1.21%	0.82%	1.92%	1.13%	1.75%	1.27%	1.86%	0.23%	0.75%	1.75%	0.00%	1.64%	0.76%	0.00%	2.10%	1.13%	1.33%	4.17%	1.00%	0.00%	0.61%	2.19%	1.45%	1.91%	1.14%	2.23%	0.94%					
23	6.Политическая партия «Партия социальной справедливости»	27	1	2	2	4	3	1	0	0	3	0	1	1	2	0	0	2	0	0	0	1	0	1	2	0	0	0	0	1					
		0.20%	0.11%	0.22%	0.15%	0.37%	0.28%	0.12%	0.00%	0.00%	0.35%	0.00%	0.15%	0.21%	0.66%	0.00%	0.00%	0.47%	0.00%	0.00%	0.00%	1.00%	0.00%	0.31%	0.44%	0.00%	0.00%	0.00%	0.00%	0.19%					
24	7.Политическая партия «Либерально-демократическая партия России»	1148	83	71	117	105	88	72	25	21	107	77	64	47	36	2	7	40	10	1	8	4	2	19	28	14	27	3	43	27					
