Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																															
Дата голосования: 04.12.2011																															
																															
Наименование Избирательной комиссии:    Глазовская																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1401	УИК №1402	УИК №1403	УИК №1404	УИК №1405	УИК №1406	УИК №1407	УИК №1408	УИК №1409	УИК №1410	УИК №1411	УИК №1412	УИК №1413	УИК №1414	УИК №1415	УИК №1416	УИК №1417	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424					
1	"Число избирателей, внесенных в список избирателей"	15576	794	619	153	801	1007	1372	330	533	216	257	557	854	701	1219	425	1040	596	382	483	464	818	1276	367	312					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	15150	800	600	150	750	1000	1350	300	500	200	250	550	850	700	1200	400	1000	550	400	450	450	800	1250	350	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	8617	453	349	54	426	507	758	189	274	90	108	280	462	458	717	261	517	315	174	272	304	458	688	243	260					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1080	24	73	24	23	114	76	41	55	12	16	45	46	33	80	15	100	56	41	36	31	49	51	26	13					
6	Число погашенных избирательных бюллетеней	5453	323	178	72	301	379	516	70	171	98	126	225	342	209	403	124	383	179	185	142	115	293	511	81	27					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1080	24	73	24	23	114	76	41	55	12	16	45	46	33	80	15	100	56	41	36	31	49	51	26	13					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	8607	453	349	54	426	507	758	189	274	90	108	280	462	448	717	261	517	315	174	272	304	458	688	243	260					
9	Число недействительных избирательных бюллетеней	148	8	9	1	16	9	16	4	7	3	0	3	15	3	17	6	8	3	3	0	2	6	9	0	0					
10	Число действительных избирательных бюллетеней	9539	469	413	77	433	612	818	226	322	99	124	322	493	478	780	270	609	368	212	308	333	501	730	269	273					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	392	9	30	3	16	21	25	5	10	5	18	20	30	18	20	5	20	15	15	20	10	25	32	10	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	385	9	30	3	16	21	25	1	10	3	18	20	30	18	20	4	20	15	15	20	10	25	32	10	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	135	6	5	1	5	12	5	1	9	3	7	4	8	5	12	3	6	5	1	6	3	6	2	18	2					
14	Число погашенных неиспользованных открепительных удостоверений	7	0	0	0	0	0	0	4	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	7	1	2	0	0	1	0	1	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	929	43	39	7	42	71	93	24	37	13	13	23	43	48	76	22	62	24	22	32	12	53	86	19	25					
		9.59%	9.01%	9.24%	8.97%	9.35%	11.43%	11.15%	10.43%	11.25%	12.75%	10.48%	7.08%	8.46%	9.98%	9.54%	7.97%	10.05%	6.47%	10.23%	10.39%	3.58%	10.45%	11.64%	7.06%	9.16%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1488	71	49	16	65	79	128	45	71	23	35	35	74	103	107	52	102	69	39	48	33	47	141	28	28					
		15.36%	14.88%	11.61%	20.51%	14.48%	12.72%	15.35%	19.57%	21.58%	22.55%	28.23%	10.77%	14.57%	21.41%	13.43%	18.84%	16.53%	18.60%	18.14%	15.58%	9.85%	9.27%	19.08%	10.41%	10.26%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	75	4	3	1	6	5	13	2	0	1	2	3	1	2	7	3	6	0	2	1	4	4	4	0	1					
		0.77%	0.84%	0.71%	1.28%	1.34%	0.81%	1.56%	0.87%	0.00%	0.98%	1.61%	0.92%	0.20%	0.42%	0.88%	1.09%	0.97%	0.00%	0.93%	0.32%	1.19%	0.79%	0.54%	0.00%	0.37%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1638	108	115	22	82	73	142	48	53	14	22	52	100	108	131	30	87	75	38	41	38	46	104	57	52					
		16.91%	22.64%	27.25%	28.21%	18.26%	11.76%	17.03%	20.87%	16.11%	13.73%	17.74%	16.00%	19.69%	22.45%	16.44%	10.87%	14.10%	20.22%	17.67%	13.31%	11.34%	9.07%	14.07%	21.19%	19.05%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	92	9	3	1	10	3	8	1	1	0	1	3	2	4	13	1	6	4	4	2	0	3	9	1	3					
		0.95%	1.89%	0.71%	1.28%	2.23%	0.48%	0.96%	0.43%	0.30%	0.00%	0.81%	0.92%	0.39%	0.83%	1.63%	0.36%	0.97%	1.08%	1.86%	0.65%	0.00%	0.59%	1.22%	0.37%	1.10%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	5260	229	204	30	226	380	432	103	160	48	50	205	267	208	440	160	343	191	106	183	244	347	378	162	164					
		54.30%	48.01%	48.34%	38.46%	50.33%	61.19%	51.80%	44.78%	48.63%	47.06%	40.32%	63.08%	52.56%	43.24%	55.21%	57.97%	55.59%	51.48%	49.30%	59.42%	72.84%	68.44%	51.15%	60.22%	60.07%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	57	5	0	0	2	1	2	3	0	0	1	1	6	5	6	2	3	5	1	1	2	1	8	2	0					
		0.59%	1.05%	0.00%	0.00%	0.45%	0.16%	0.24%	1.30%	0.00%	0.00%	0.81%	0.31%	1.18%	1.04%	0.75%	0.72%	0.49%	1.35%	0.47%	0.32%	0.60%	0.20%	1.08%	0.74%	0.00%					
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
																															
