Выборы Президента Российской Федерации																																																													
Дата голосования: 02.03.2008																																																													
																																																													
Наименование Избирательной комиссии:    Сарапульская городская																																																													
																																																													
Сводная таблица результатов выборов																																																													
																																																													
	Число участковых избирательных комиссий	54																																																											
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	54																																																											
																																																													
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954					
1	"Число избирателей, включенных в списки избирателей"	77960	1752	1157	839	1884	1415	1546	1201	1288	1412	1504	1325	1368	1419	1486	1428	1424	1300	1514	1386	1390	1769	2416	1147	946	1571	1633	1545	1304	1419	2759	1440	1442	1480	1286	1411	1489	1747	1512	1444	1478	1728	1388	1320	1659	1639	1411	1579	1186	1509	1588	846	1539	1181	111					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	75700	1750	1150	800	1850	1350	1500	1150	1250	1350	1450	1250	1350	1350	1450	1400	1350	1300	1450	1350	1350	1700	2350	1150	900	1550	1600	1550	1250	1400	2750	1400	1400	1450	1250	1350	1450	1650	1450	1400	1450	1700	1350	1300	1600	1600	1350	1550	1050	1500	1500	800	1500	1150	100					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	43827	829	629	460	1024	721	751	656	778	673	753	680	604	841	849	861	900	727	871	659	819	1000	1348	513	570	922	1026	822	753	796	1243	794	696	765	726	810	800	1037	897	922	838	1122	767	715	1089	1054	967	1044	763	995	1022	404	836	623	63					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	1623	38	25	14	47	44	27	22	43	24	30	21	19	52	23	32	23	42	30	37	27	71	36	19	16	29	35	23	19	29	33	16	25	30	27	18	29	26	16	22	34	27	26	43	47	52	26	11	23	22	51	29	49	42	2					
6	Число погашенных избирательных бюллетеней	30249	883	496	326	779	585	722	472	429	653	667	549	727	457	578	507	427	531	549	654	504	629	966	618	314	598	539	705	478	575	1474	590	679	655	497	522	621	587	537	456	578	551	557	542	464	494	357	495	264	483	427	367	615	485	35					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1623	38	25	14	47	44	27	22	43	24	30	21	19	52	23	32	23	42	30	37	27	71	36	19	16	29	35	23	19	29	33	16	25	30	27	18	29	26	16	22	34	27	26	43	47	52	26	11	23	22	51	29	49	42	2					
8	Число бюллетеней в стационарных ящиках для голосования	43786	829	629	460	1024	721	724	656	778	673	753	680	604	840	847	861	900	727	871	659	818	1000	1346	513	570	922	1026	822	752	796	1240	794	696	765	726	810	800	1037	897	920	837	1122	767	715	1089	1054	967	1044	763	995	1022	404	835	623	63					
9	Число недействительных избирательных бюллетеней	505	13	10	5	9	8	12	10	14	5	17	10	7	8	16	16	7	9	8	10	10	11	11	4	3	18	11	8	11	6	17	16	8	6	13	6	9	14	7	6	8	11	8	9	6	16	10	12	6	9	6	5	8	2	0					
10	Число действительных избирательных бюллетеней	44904	854	644	469	1062	757	739	668	807	692	766	691	616	884	854	877	916	760	893	686	835	1060	1371	528	583	933	1050	837	760	819	1256	794	713	789	740	822	820	1049	906	936	863	1138	785	749	1130	1090	983	1043	780	1008	1067	428	876	663	65					
11	Число полученных открепительных  удостоверений	965	20	15	15	20	15	20	15	15	15	15	15	20	20	20	20	20	15	20	20	15	20	25	15	15	20	20	20	20	20	20	15	20	20	15	15	20	20	20	20	20	20	20	15	20	20	15	20	15	15	20	15	15	15	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	524	8	6	5	12	5	7	11	6	6	11	7	19	11	5	15	15	4	19	5	13	12	22	5	11	12	13	7	8	16	11	2	2	6	4	4	13	19	14	9	9	16	12	15	6	9	9	16	15	9	11	3	9	5	0					
