Выборы Президента Российской Федерации																																																																
Дата голосования: 04.03.2012																																																																
																																																																
Наименование Избирательной комиссии:    Сарапульская городская																																																																
																																																																
Сводная таблица итогов голосования																																																																
																																																																
	Число участковых избирательных комиссий	53																																																														
	Число участковых избирательных комиссий, приступивших к передаче сведений	53																																																														
																																																																
		Сумма	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953									
1	Число избирателей, включенных в список избирателей	78280	1831	1217	851	1747	1409	1372	1450	1236	1312	1470	1332	1446	1429	1488	1590	1438	1327	1618	1425	1394	1567	2411	1150	938	1568	1664	1606	1301	1398	2788	1384	1412	1508	1264	1401	1523	1686	1822	1133	1766	1897	903	1571	1439	1615	1420	1809	1064	1482	1213	902	1634	1659									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	77250	1800	1200	850	1750	1400	1350	1450	1200	1300	1450	1300	1400	1400	1450	1600	1400	1250	1600	1400	1400	1600	2400	1150	900	1550	1650	1600	1300	1400	2800	1350	1400	1500	1250	1400	1500	1650	1850	1100	1750	1850	850	1550	1400	1600	1400	1750	1050	1450	1200	850	1600	1650									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	44703	885	641	451	955	692	695	823	743	655	711	602	571	828	916	971	907	834	945	742	869	952	1441	545	562	943	953	920	794	827	1281	777	711	826	680	824	861	1088	1020	763	1008	1206	558	879	967	1072	969	1140	736	937	771	454	885	917									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1282	18	12	25	54	20	11	19	31	21	12	10	46	30	42	17	21	49	17	43	28	17	60	7	8	24	17	11	19	10	25	19	14	20	33	30	23	21	36	6	29	32	21	26	17	17	21	17	13	50	16	14	48	35									
6	Число погашенных избирательных бюллетеней	31265	897	547	374	741	688	644	608	426	624	727	688	783	542	492	612	472	367	638	615	503	631	899	598	330	583	680	669	487	563	1494	554	675	654	537	546	616	541	794	331	713	612	271	645	416	511	410	593	301	463	413	382	667	698									
