Выборы Президента Российской Федерации																																		
																																		
Наименование Избирательной комиссии:    Вавожская																																		
																																		
Итоги голосования 																																		
																																		
		Сумма	УИК №1201	УИК №1202	УИК №1203	УИК №1204	УИК №1205	УИК №1206	УИК №1207	УИК №1208	УИК №1209	УИК №1210	УИК №1211	УИК №1212	УИК №1213	УИК №1214	УИК №1215	УИК №1216	УИК №1217	УИК №1218	УИК №1219	УИК №1220	УИК №1221	УИК №1222	УИК №1223	УИК №1224	УИК №1225	УИК №1226	УИК №1227					
1	"Число избирателей, внесенных в список"	12191	2491	1492	183	1237	148	924	125	360	246	141	356	684	206	252	308	479	418	541	357	228	200	188	77	216	139	112	83					
2	Число полученных избирательных бюллетеней	11949	2400	1400	185	1240	153	920	127	360	245	136	335	700	200	255	310	470	410	520	350	225	195	186	75	220	137	110	85					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	8824	1676	982	129	768	98	655	103	294	182	112	303	545	139	196	234	360	374	343	322	170	136	148	59	205	131	82	78					
5	"Число избирательных бюллетеней, выданных вне помещения"	643	81	37	4	75	0	19	6	9	8	6	26	30	38	27	24	20	20	86	26	37	36	11	4	6	3	2	2					
6	Число погашенных избирательных бюллетеней	2482	643	381	52	397	55	246	18	57	55	18	6	125	23	32	52	90	16	91	2	18	23	27	12	9	3	26	5					
7	Число избирательных бюллетеней в переносных ящиках	643	81	37	4	75	0	19	6	9	8	6	26	30	38	27	24	20	20	86	26	37	36	11	4	6	3	2	2					
8	Число бюллетеней в стационарных ящиках для голосования	8824	1676	982	129	768	98	655	103	294	182	112	303	545	139	196	234	360	374	343	322	170	136	148	59	205	131	82	78					
9	Число недействительных избирательных бюллетеней	96	15	8	4	6	2	6	6	0	0	0	4	6	0	1	1	5	2	10	3	4	0	2	0	4	1	5	1					
10	Число действительных избирательных бюллетеней	9371	1742	1011	129	837	96	668	103	303	190	118	325	569	177	222	257	375	392	419	345	203	172	157	63	207	133	79	79					
11	Число полученных открепительных  удостоверений	193	41	15	2	15	3	10	2	5	7	2	10	16	5	7	4	5	5	15	10	2	2	2	2	2	2	2	0					
12	Число выданных открепительных удостоверений	141	32	11	0	11	0	10	0	5	7	0	6	13	5	7	4	5	5	13	3	0	0	0	0	1	2	1	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	71	15	3	1	4	0	5	1	1	1	3	2	2	0	7	0	2	4	6	1	0	4	1	0	0	3	2	3					
14	Число неиспользованных открепительных удостоверений	52	9	4	2	4	3	0	2	0	0	2	4	3	0	0	0	0	0	2	7	2	2	2	2	1	0	1	0					
15	"Число открепительных удостоверений, выданных в ТИК"	7	2	1	0	1	1	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																		
18	. Глазьев Сергей Юрьевич	172	47	13	2	15	1	29	0	5	1	0	3	6	0	1	4	10	4	8	4	1	1	5	1	7	3	1	0					
		1.82%	2.68%	1.28%	1.50%	1.78%	1.02%	4.30%	0.00%	1.65%	0.53%	0.00%	0.91%	1.04%	0.00%	0.45%	1.55%	2.63%	1.02%	1.86%	1.15%	0.48%	0.58%	3.14%	1.59%	3.32%	2.24%	1.19%	0.00%					
19	. Малышкин Олег Александрович	280	51	53	2	25	1	18	1	5	11	4	7	18	10	6	4	14	7	7	4	6	5	5	2	5	5	4	0					
		2.96%	2.90%	5.20%	1.50%	2.97%	1.02%	2.67%	0.92%	1.65%	5.79%	3.39%	2.13%	3.13%	5.65%	2.69%	1.55%	3.68%	1.78%	1.63%	1.15%	2.90%	2.91%	3.14%	3.17%	2.37%	3.73%	4.76%	0.00%					
20	. Миронов Сергей Михайлович	71	7	8	1	8	1	6	0	2	3	0	5	4	0	2	2	5	4	2	2	2	2	1	3	0	0	1	0					
