Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																		
Дата голосования: 07.12.2003 0:00:00																																		
																																		
Наименование Избирательной комиссии:    Дубровская																																		
																																		
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																		
																																		
		Сумма	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326					
1	"Число избирателей, внесенных в списки"	17375	2166	1898	1546	918	484	114	598	121	443	581	749	155	430	125	499	539	93	1057	2954	533	296	297	275	39	197	80	188					
2	"Число бюллетеней, полученных участковыми комиссиями"	17500	2133	1886	1538	911	497	118	607	124	459	591	754	158	446	128	510	550	98	1086	2946	522	313	317	285	42	201	83	197					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	9428	969	913	771	537	279	50	386	88	219	265	415	71	202	58	291	333	40	670	1648	334	216	155	168	23	164	46	117					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	758	44	32	39	12	41	24	15	4	29	59	16	32	73	49	10	43	36	28	22	4	17	16	41	6	8	23	35					
6	Число погашенных бюллетеней	7314	1120	941	728	362	177	44	206	32	211	267	323	55	171	21	209	174	22	388	1276	184	80	146	76	13	29	14	45					
7	Число бюллетеней в переносных ящиках для голосования	758	44	32	39	12	41	24	15	4	29	59	16	32	73	49	10	43	36	28	22	4	17	16	41	6	8	23	35					
8	Число бюллетеней в стационарных ящиках для голосования	9404	969	913	769	537	279	50	386	88	219	265	415	71	202	58	291	333	40	670	1626	334	216	155	168	23	164	46	117					
9	Число недействительных бюллетеней	143	15	21	15	13	9	0	3	0	2	2	7	2	2	5	0	6	1	7	7	1	2	8	5	0	5	0	5					
10	Число действительных бюллетеней	10019	998	924	793	536	311	74	398	92	246	322	424	101	273	102	301	370	75	691	1641	337	231	163	204	29	167	69	147					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	250	23	21	21	7	7	5	7	5	7	7	7	5	7	5	7	7	5	21	26	7	7	5	7	5	7	5	7					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	38	6	3	3	0	0	0	1	1	1	0	0	0	0	0	0	0	0	4	16	1	0	0	0	0	0	0	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	39	3	3	3	3	0	0	1	0	2	0	1	0	2	2	2	2	0	1	8	1	1	1	2	0	0	0	1					
14	Число погашенных открепительных удостоверений	212	17	18	18	7	7	5	6	4	6	7	7	5	7	5	7	7	5	17	10	6	7	5	7	5	7	5	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																		
18	"1. ""ЕДИНЕНИЕ"""	88	14	6	6	3	4	4	0	0	1	4	7	0	4	0	1	4	1	2	12	1	3	0	8	0	1	0	2					
		0.86%	1.38%	0.63%	0.74%	0.54%	1.25%	5.40%	0.0%	0.0%	0.40%	1.23%	1.62%	0.0%	1.45%	0.0%	0.33%	1.06%	1.31%	0.28%	0.72%	0.29%	1.28%	0.0%	3.82%	0.0%	0.58%	0.0%	1.31%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	86	14	6	12	5	3	1	10	0	1	7	3	1	1	1	2	0	0	7	7	1	3	0	0	0	1	0	0					
		0.84%	1.38%	0.63%	1.48%	0.91%	0.93%	1.35%	2.49%	0.0%	0.40%	2.16%	0.69%	0.97%	0.36%	0.93%	0.66%	0.0%	0.0%	1.00%	0.42%	0.29%	1.28%	0.0%	0.0%	0.0%	0.58%	0.0%	0.0%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	175	22	22	13	11	9	0	1	2	3	7	5	1	9	1	3	4	1	7	32	4	5	4	4	0	4	0	1					
		1.72%	2.17%	2.32%	1.60%	2.00%	2.81%	0.0%	0.24%	2.17%	1.20%	2.16%	1.16%	0.97%	3.27%	0.93%	0.99%	1.06%	1.31%	1.00%	1.94%	1.18%	2.14%	2.33%	1.91%	0.0%	2.32%	0.0%	0.65%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	116	12	21	9	9	4	0	0	0	2	2	6	1	2	0	0	0	0	7	30	0	4	3	0	0	1	0	3					
		1.14%	1.18%	2.22%	1.11%	1.63%	1.25%	0.0%	0.0%	0.0%	0.80%	0.61%	1.39%	0.97%	0.72%	0.0%	0.0%	0.0%	0.0%	1.00%	1.82%	0.0%	1.71%	1.75%	0.0%	0.0%	0.58%	0.0%	1.97%					
22	"5. ""За Русь Святую"""	39	3	3	1	3	0	2	0	0	0	0	4	1	0	1	3	2	0	3	2	2	1	1	0	0	6	0	1					
		0.38%	0.29%	0.31%	0.12%	0.54%	0.0%	2.70%	0.0%	0.0%	0.0%	0.0%	0.92%	0.97%	0.0%	0.93%	0.99%	0.53%	0.0%	0.42%	0.12%	0.59%	0.42%	0.58%	0.0%	0.0%	3.48%	0.0%	0.65%					
23	"6. ""Объединенная Российская партия ""Русь"""	23	1	1	0	2	1	0	2	0	0	0	3	0	1	0	1	2	0	1	5	1	0	0	2	0	0	0	0					
		0.22%	0.09%	0.10%	0.0%	0.36%	0.31%	0.0%	0.49%	0.0%	0.0%	0.0%	0.69%	0.0%	0.36%	0.0%	0.33%	0.53%	0.0%	0.14%	0.30%	0.29%	0.0%	0.0%	0.95%	0.0%	0.0%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	66	4	11	4	6	1	1	0	0	1	1	2	1	1	2	2	1	0	4	20	0	0	0	3	0	0	1	0					
		0.64%	0.39%	1.16%	0.49%	1.09%	0.31%	1.35%	0.0%	0.0%	0.40%	0.30%	0.46%	0.97%	0.36%	1.86%	0.66%	0.26%	0.0%	0.57%	1.21%	0.0%	0.0%	0.0%	1.43%	0.0%	0.0%	1.44%	0.0%					
25	"8. ""Народно-республиканская партия России"""	21	2	1	2	0	3	0	0	0	0	0	2	0	3	0	2	0	0	1	1	0	1	0	1	0	0	0	2					
		0.20%	0.19%	0.10%	0.24%	0.0%	0.93%	0.0%	0.0%	0.0%	0.0%	0.0%	0.46%	0.0%	1.09%	0.0%	0.66%	0.0%	0.0%	0.14%	0.06%	0.0%	0.42%	0.0%	0.47%	0.0%	0.0%	0.0%	1.31%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	2	0	1	0	2	0	0	0	0	0	3	0	0	1	0	1	0	0	3	0	0	0	0	0	0	0	0					
		0.12%	0.19%	0.0%	0.12%	0.0%	0.62%	0.0%	0.0%	0.0%	0.0%	0.0%	0.69%	0.0%	0.0%	0.93%	0.0%	0.26%	0.0%	0.0%	0.18%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	504	32	39	34	37	12	10	2	0	6	22	42	5	24	14	31	37	3	15	27	12	37	0	30	4	10	3	16					
		4.95%	3.15%	4.12%	4.20%	6.73%	3.75%	13.51%	0.49%	0.0%	2.41%	6.79%	9.74%	4.85%	8.72%	13.08%	10.29%	9.84%	3.94%	2.14%	1.63%	3.55%	15.87%	0.0%	14.35%	13.79%	5.81%	4.34%	10.52%					
