Выборы Президента Российской Федерации																																						
Дата голосования: 18.03.2018																																						
																																						
Наименование Избирательной комиссии:    Няганьская городская																																						
																																						
Сводная таблица итогов голосования																																						
																																						
	Число участковых избирательных комиссий	27																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	27																																				
																																						
		Сумма	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74	УИК №75	УИК №76	УИК №77	УИК №78	УИК №79	УИК №80	УИК №81	УИК №82	УИК №83	УИК №84	УИК №85	УИК №86	УИК №87	УИК №88									
1	"Число избирателей, включенных в список избирателей"	41945	2159	1358	1712	575	1269	1717	1058	2351	1562	1462	1503	2177	1135	1817	2530	1668	1787	1386	761	1624	1028	1617	1678	1553	1757	2137	564									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	40400	2300	1200	1800	600	1200	1800	1000	2300	1500	1500	1400	2100	1100	1600	2500	1600	1700	1200	700	1500	900	1500	1500	1500	1700	2200	500									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	27870	1454	815	1073	247	822	1232	788	1679	1065	1040	1166	1467	726	1159	1682	1149	1202	957	573	889	762	1024	991	903	1118	1526	361									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	825	34	52	35	6	11	263	16	17	29	14	12	41	26	27	42	15	17	13	7	10	8	20	12	14	27	37	20									
6	Число погашенных избирательных бюллетеней	11705	812	333	692	347	367	305	196	604	406	446	222	592	348	414	776	436	481	230	120	601	130	456	497	583	555	637	119									
7	Число избирательных бюллетеней в переносных ящиках для голосования	825	34	52	35	6	11	263	16	17	29	14	12	41	26	27	42	15	17	13	7	10	8	20	12	14	27	37	20									
8	Число бюллетеней в стационарных ящиках для голосования	27868	1454	815	1072	247	822	1232	788	1679	1065	1040	1166	1467	726	1159	1682	1149	1202	957	573	888	762	1024	991	903	1118	1526	361									
9	Число недействительных избирательных бюллетеней	383	19	10	15	5	17	23	9	13	12	13	9	20	17	12	30	15	22	9	9	11	12	11	8	15	20	25	2									
10	Число действительных избирательных бюллетеней	28310	1469	857	1092	248	816	1472	795	1683	1082	1041	1169	1488	735	1174	1694	1149	1197	961	571	887	758	1033	995	902	1125	1538	379									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																						
13	Бабурин Сергей Николаевич	149	11	4	5	3	0	14	6	7	5	7	4	6	3	7	14	6	1	7	2	6	2	5	4	10	3	5	2									
		0.52%	0.74%	0.46%	0.45%	1.19%	0.00%	0.94%	0.75%	0.41%	0.46%	0.66%	0.34%	0.40%	0.40%	0.59%	0.81%	0.52%	0.08%	0.72%	0.34%	0.67%	0.26%	0.48%	0.40%	1.09%	0.26%	0.32%	0.52%									
14	Грудинин Павел Николаевич	3306	155	79	133	33	100	175	104	189	112	121	132	196	88	122	228	151	123	95	82	109	87	119	117	117	104	195	40									
		11.52%	10.42%	9.11%	12.01%	13.04%	12.00%	11.71%	12.94%	11.14%	10.24%	11.48%	11.21%	12.99%	11.70%	10.29%	13.23%	12.97%	10.09%	9.79%	14.14%	12.14%	11.30%	11.40%	11.67%	12.76%	9.08%	12.48%	10.50%									
15	Жириновский Владимир Вольфович	2286	139	91	108	42	90	131	59	109	62	76	83	105	71	87	117	87	85	59	43	75	57	94	93	71	91	133	28									
		7.97%	9.34%	10.50%	9.76%	16.60%	10.80%	8.76%	7.34%	6.43%	5.67%	7.21%	7.05%	6.96%	9.44%	7.34%	6.79%	7.47%	6.97%	6.08%	7.41%	8.35%	7.40%	9.00%	9.27%	7.74%	7.95%	8.51%	7.35%									
16	Путин Владимир Владимирович	21833	1129	664	828	163	606	1124	607	1316	870	809	916	1138	546	930	1297	862	956	767	418	682	594	788	756	688	911	1168	300									
		76.09%	75.87%	76.59%	74.80%	64.43%	72.75%	75.18%	75.50%	77.59%	79.52%	76.76%	77.76%	75.46%	72.61%	78.41%	75.23%	74.05%	78.42%	79.07%	72.07%	75.95%	77.14%	75.48%	75.37%	75.03%	79.56%	74.73%	78.74%									
17	Собчак Ксения Анатольевна	313	18	3	9	3	11	15	8	22	17	11	16	16	11	13	20	20	10	13	11	7	8	11	8	11	4	15	2									
		1.09%	1.21%	0.35%	0.81%	1.19%	1.32%	1.00%	0.99%	1.30%	1.55%	1.04%	1.36%	1.06%	1.46%	1.10%	1.16%	1.72%	0.82%	1.34%	1.90%	0.78%	1.04%	1.05%	0.80%	1.20%	0.35%	0.96%	0.52%									
18	Сурайкин Максим Александрович	135	4	5	2	2	5	5	4	9	6	4	2	8	4	9	8	5	4	4	6	5	3	4	6	2	6	9	4									
		0.47%	0.27%	0.58%	0.18%	0.79%	0.60%	0.33%	0.50%	0.53%	0.55%	0.38%	0.17%	0.53%	0.53%	0.76%	0.46%	0.43%	0.33%	0.41%	1.03%	0.56%	0.39%	0.38%	0.60%	0.22%	0.52%	0.58%	1.05%									
19	Титов Борис Юрьевич	138	3	5	5	1	2	5	1	16	5	5	6	10	7	2	3	10	9	8	3	1	3	6	9	2	4	7	0									
		0.48%	0.20%	0.58%	0.45%	0.40%	0.24%	0.33%	0.12%	0.94%	0.46%	0.47%	0.51%	0.66%	0.93%	0.17%	0.17%	0.86%	0.74%	0.82%	0.52%	0.11%	0.39%	0.57%	0.90%	0.22%	0.35%	0.45%	0.00%									
20	Явлинский Григорий Алексеевич	150	10	6	2	1	2	3	6	15	5	8	10	9	5	4	7	8	9	8	6	2	4	6	2	1	2	6	3									
		0.52%	0.67%	0.69%	0.18%	0.40%	0.24%	0.20%	0.75%	0.88%	0.46%	0.76%	0.85%	0.60%	0.66%	0.34%	0.41%	0.69%	0.74%	0.82%	1.03%	0.22%	0.52%	0.57%	0.20%	0.11%	0.17%	0.38%	0.79%									
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
