Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Мари-Турекская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329									
1	"Число избирателей, включенных в список избирателей"	16850	915	1383	301	555	996	934	701	765	808	1022	566	486	1262	919	785	703	297	442	1017	602	503	888									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17500	900	1450	300	600	1000	1000	750	800	850	1050	600	500	1350	1000	800	700	300	450	1100	600	500	900									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	8772	556	781	192	288	607	578	306	382	487	521	276	227	710	370	348	315	169	200	449	221	266	523									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	2540	94	38	29	71	46	18	149	106	58	241	113	82	156	209	124	159	27	159	201	173	84	203									
6	Число погашенных избирательных бюллетеней	6188	250	631	79	241	347	404	295	312	305	288	211	191	484	421	328	226	104	91	450	206	150	174									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2540	94	38	29	71	46	18	149	106	58	241	113	82	156	209	124	159	27	159	201	173	84	203									
8	Число бюллетеней в стационарных ящиках для голосования	8772	556	781	192	288	607	578	306	382	487	521	276	227	710	370	348	315	169	200	449	221	266	523									
9	Число недействительных избирательных бюллетеней	52	2	7	0	2	5	5	2	0	3	5	1	1	0	3	0	3	1	2	5	0	0	5									
10	Число действительных избирательных бюллетеней	11260	648	812	221	357	648	591	453	488	542	757	388	308	866	576	472	471	195	357	645	394	350	721									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	47	5	3	2	1	5	1	2	2	3	1	0	1	5	2	2	2	0	0	3	1	1	5									
		0.42%	0.77%	0.37%	0.90%	0.28%	0.77%	0.17%	0.44%	0.41%	0.55%	0.13%	0.00%	0.32%	0.58%	0.35%	0.42%	0.42%	0.00%	0.00%	0.46%	0.25%	0.29%	0.69%									
14	Грудинин Павел Николаевич	2390	140	227	51	90	174	158	105	116	176	132	102	74	147	92	30	78	22	93	122	94	65	102									
		21.13%	21.54%	27.72%	23.08%	25.07%	26.65%	26.51%	23.08%	23.77%	32.29%	17.32%	26.22%	23.95%	16.97%	15.89%	6.36%	16.46%	11.22%	25.91%	18.77%	23.86%	18.57%	14.05%									
15	Жириновский Владимир Вольфович	579	25	43	9	22	48	33	29	14	25	38	25	27	34	25	5	24	10	16	39	40	12	36									
		5.12%	3.85%	5.25%	4.07%	6.13%	7.35%	5.54%	6.37%	2.87%	4.59%	4.99%	6.43%	8.74%	3.93%	4.32%	1.06%	5.06%	5.10%	4.46%	6.00%	10.15%	3.43%	4.96%									
16	Путин Владимир Владимирович	8083	464	528	157	236	412	387	308	344	329	574	253	203	675	450	435	362	163	245	468	252	267	571									
		71.46%	71.38%	64.47%	71.04%	65.74%	63.09%	64.93%	67.69%	70.49%	60.37%	75.33%	65.04%	65.70%	77.94%	77.72%	92.16%	76.37%	83.16%	68.25%	72.00%	63.96%	76.29%	78.65%									
17	Собчак Ксения Анатольевна	72	3	2	1	1	4	7	3	2	7	7	5	1	4	4	0	3	0	1	10	2	3	2									
		0.64%	0.46%	0.24%	0.45%	0.28%	0.61%	1.17%	0.66%	0.41%	1.28%	0.92%	1.29%	0.32%	0.46%	0.69%	0.00%	0.63%	0.00%	0.28%	1.54%	0.51%	0.86%	0.28%									
18	Сурайкин Максим Александрович	47	4	6	1	7	1	2	2	3	2	3	0	1	1	3	0	1	0	2	2	2	1	3									
		0.42%	0.62%	0.73%	0.45%	1.95%	0.15%	0.34%	0.44%	0.61%	0.37%	0.39%	0.00%	0.32%	0.12%	0.52%	0.00%	0.21%	0.00%	0.56%	0.31%	0.51%	0.29%	0.41%									
19	Титов Борис Юрьевич	25	4	1	0	0	4	3	3	2	0	1	2	1	0	0	0	1	0	0	0	2	1	0									
		0.22%	0.62%	0.12%	0.00%	0.00%	0.61%	0.50%	0.66%	0.41%	0.00%	0.13%	0.51%	0.32%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.51%	0.29%	0.00%									
20	Явлинский Григорий Алексеевич	17	3	2	0	0	0	0	1	5	0	1	1	0	0	0	0	0	0	0	1	1	0	2									
		0.15%	0.46%	0.24%	0.00%	0.00%	0.00%	0.00%	0.22%	1.02%	0.00%	0.13%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.15%	0.25%	0.00%	0.28%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
