Выборы Президента Российской Федерации																																																		
Дата голосования: 02.03.2008																																																		
																																																		
Наименование Избирательной комиссии:    Бежецкая																																																		
																																																		
Сводная таблица результатов выборов																																																		
																																																		
	Число участковых избирательных комиссий	43																																																
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																
																																																		
		Сумма	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57	УИК №58	УИК №59	УИК №60	УИК №61	УИК №62	УИК №63	УИК №64	УИК №65	УИК №66	УИК №67	УИК №68	УИК №69	УИК №70	УИК №71	УИК №72	УИК №73	УИК №74					
1	"Число избирателей, включенных в списки избирателей"	32574	132	1035	1113	1009	865	2185	1228	1613	1654	1652	1598	2096	1282	2091	2327	1057	526	270	515	327	390	316	550	120	364	242	100	386	325	747	433	399	273	273	394	445	318	557	502	216	170	350	129					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	32011	131	980	1080	1000	850	2160	1220	1670	1630	1640	1550	2080	1250	2050	2240	1030	520	270	500	330	380	310	550	110	360	240	90	370	320	730	430	380	260	270	390	440	310	550	490	210	170	350	120					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	19872	73	673	709	598	596	1248	938	1248	1006	1094	1080	1265	773	1356	1305	714	279	226	237	220	160	147	239	52	229	120	52	188	171	605	193	150	119	135	219	256	135	256	331	166	88	157	66					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3655	53	37	56	64	50	83	25	144	98	48	30	87	54	53	49	29	132	35	186	42	118	106	188	33	87	84	34	125	88	50	144	171	103	84	100	95	108	231	120	25	42	125	39					
6	Число погашенных избирательных бюллетеней	8484	5	270	315	338	204	829	257	278	526	498	440	728	423	641	886	287	109	9	77	68	102	57	123	25	44	36	4	57	61	75	93	59	38	51	71	89	67	63	39	19	40	68	15					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3655	53	37	56	64	50	83	25	144	98	48	30	87	54	53	49	29	132	35	186	42	118	106	188	33	87	84	34	125	88	50	144	171	103	84	100	95	108	231	120	25	42	125	39					
8	Число бюллетеней в стационарных ящиках для голосования	19866	73	673	709	598	596	1248	938	1242	1006	1094	1080	1265	773	1356	1305	714	279	226	237	220	160	147	239	52	229	120	52	188	171	605	193	150	119	135	219	256	135	256	331	166	88	157	66					
9	Число недействительных избирательных бюллетеней	166	1	16	3	8	4	11	4	11	11	6	14	8	10	9	17	4	1	0	0	0	5	0	1	0	0	0	1	0	3	5	2	0	3	3	1	2	0	0	1	1	0	0	0					
10	Число действительных избирательных бюллетеней	23355	125	694	762	654	642	1320	959	1375	1093	1136	1096	1344	817	1400	1337	739	410	261	423	262	273	253	426	85	316	204	85	313	256	650	335	321	219	216	318	349	243	487	450	190	130	282	105					
11	Число полученных открепительных  удостоверений	551	0	4	14	19	10	21	13	142	27	27	28	13	10	40	36	9	13	2	6	8	11	7	4	0	3	5	1	1	6	10	3	10	3	3	5	4	4	6	6	8	3	4	2					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	527	0	4	14	19	10	21	13	142	27	27	28	13	10	38	36	9	13	2	6	8	10	5	4	0	1	4	1	1	4	5	3	7	2	3	5	4	4	4	4	8	3	3	2					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	441	2	16	20	16	17	18	12	19	22	9	60	14	16	25	83	10	3	3	3	1	2	1	7	5	1	7	8	5	1	4	0	2	6	2	5	1	0	3	4	4	1	1	2					
14	Число неиспользованных открепительных удостоверений	24	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	1	2	0	0	2	1	0	0	2	5	0	3	1	0	0	0	0	2	2	0	0	1	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	42	0	0	2	2	0	1	4	6	1	3	3	1	3	3	2	1	1	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	0	1	0	1	0	1	0	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																		
18	Богданов Андрей Владимирович	179	0	4	8	9	4	11	8	8	11	5	13	6	2	10	18	7	4	3	4	0	2	1	3	0	1	0	1	5	2	4	3	4	1	1	1	5	2	2	2	2	1	0	1					
		0.76%	0.00%	0.56%	1.05%	1.36%	0.62%	0.83%	0.83%	0.58%	0.99%	0.44%	1.17%	0.44%	0.24%	0.71%	1.33%	0.94%	0.97%	1.15%	0.95%	0.00%	0.72%	0.40%	0.70%	0.00%	0.32%	0.00%	1.16%	1.60%	0.77%	0.61%	0.89%	1.25%	0.45%	0.46%	0.31%	1.42%	0.82%	0.41%	0.44%	1.05%	0.77%	0.00%	0.95%					
19	Жириновский Владимир Вольфович	2225	12	69	65	56	49	134	85	235	102	90	84	123	75	143	200	58	39	28	56	15	30	12	47	9	29	19	2	26	23	44	24	34	8	15	14	30	15	45	33	10	7	24	7					
		9.46%	9.52%	9.72%	8.50%	8.46%	7.59%	10.07%	8.83%	16.96%	9.24%	7.88%	7.57%	9.10%	9.07%	10.15%	14.77%	7.81%	9.49%	10.73%	13.24%	5.73%	10.79%	4.74%	11.01%	10.59%	9.18%	9.31%	2.33%	8.31%	8.88%	6.72%	7.12%	10.59%	3.60%	6.85%	4.39%	8.55%	6.17%	9.24%	7.32%	5.24%	5.38%	8.51%	6.67%					
20	Зюганов Геннадий Андреевич	4661	33	184	137	172	136	409	161	182	290	216	223	307	172	404	397	153	81	37	66	52	36	39	51	9	31	26	10	31	51	65	42	57	47	33	39	29	43	52	60	15	15	53	15					
		19.82%	26.19%	25.92%	17.91%	25.98%	21.05%	30.73%	16.72%	13.13%	26.27%	18.91%	20.09%	22.71%	20.80%	28.67%	29.32%	20.59%	19.71%	14.18%	15.60%	19.85%	12.95%	15.42%	11.94%	10.59%	9.81%	12.75%	11.63%	9.90%	19.69%	9.92%	12.46%	17.76%	21.17%	15.07%	12.23%	8.26%	17.70%	10.68%	13.30%	7.85%	11.54%	18.79%	14.29%					
