Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																													
Дата голосования: 07.12.2003 0:00:00																																													
																																													
Наименование Избирательной комиссии:    Конышевская																																													
																																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																													
																																													
		Сумма	УИК №527	УИК №528	УИК №529	УИК №530	УИК №531	УИК №532	УИК №533	УИК №534	УИК №535	УИК №536	УИК №537	УИК №538	УИК №539	УИК №540	УИК №541	УИК №542	УИК №543	УИК №544	УИК №545	УИК №546	УИК №547	УИК №548	УИК №549	УИК №550	УИК №551	УИК №552	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №563	УИК №564					
1	"Число избирателей, внесенных в списки"	11936	2313	1038	349	189	123	278	345	358	208	154	314	343	396	152	224	273	257	368	92	185	202	332	492	270	69	110	181	533	126	148	218	108	354	122	314	102	120	176					
2	"Число бюллетеней, полученных участковыми комиссиями"	12054	2354	1056	350	190	125	278	348	360	208	158	316	342	400	154	225	275	252	368	93	187	200	332	504	269	72	112	186	532	128	152	216	113	356	125	312	107	121	178					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7253	1363	623	222	143	66	169	169	193	127	118	174	140	201	84	162	212	173	212	57	103	98	206	305	171	39	85	134	311	70	86	158	85	232	73	211	71	83	124					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	556	23	19	0	0	12	29	42	18	38	0	33	50	26	25	0	0	0	20	8	15	20	1	11	30	17	0	0	10	15	0	12	8	0	4	21	17	12	20					
6	Число погашенных бюллетеней	4245	968	414	128	47	47	80	137	149	43	40	109	152	173	45	63	63	79	136	28	69	82	125	188	68	16	27	52	211	43	66	46	20	124	48	80	19	26	34					
7	Число бюллетеней в переносных ящиках для голосования	556	23	19	0	0	12	29	42	18	38	0	33	50	26	25	0	0	0	20	8	15	20	1	11	30	17	0	0	10	15	0	12	8	0	4	21	17	12	20					
8	Число бюллетеней в стационарных ящиках для голосования	7250	1360	623	222	143	66	169	169	193	127	118	174	140	201	84	162	212	173	212	57	103	98	206	305	171	39	85	134	311	70	86	158	85	232	73	211	71	83	124					
9	Число недействительных бюллетеней	337	17	20	9	13	1	11	16	11	7	2	15	2	11	9	10	14	8	10	3	12	11	8	19	13	3	1	4	9	1	3	1	10	11	7	12	3	12	8					
10	Число действительных бюллетеней	7469	1366	622	213	130	77	187	195	200	158	116	192	188	216	100	152	198	165	222	62	106	107	199	297	188	53	84	130	312	84	83	169	83	221	70	220	85	83	136					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	221	65	30	5	2	2	5	5	5	5	2	5	5	5	2	5	5	2	5	2	2	2	5	5	5	2	2	2	5	2	2	5	2	5	2	5	2	2	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	54	31	15	0	0	0	0	2	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	50	5	2	1	1	1	2	1	1	2	1	1	2	3	2	1	0	1	2	1	0	3	1	0	1	0	1	1	1	1	1	2	1	1	0	2	1	1	2					
14	Число погашенных открепительных удостоверений	167	34	15	5	2	2	5	3	5	5	2	5	5	2	2	5	5	2	5	2	2	2	5	4	5	2	2	2	4	2	2	4	2	5	2	5	2	2	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
