Выборы Президента Российской Федерации																																																															
Дата голосования: 04.03.2012																																																															
																																																															
Наименование Избирательной комиссии:    Буздякская																																																															
																																																															
Сводная таблица итогов голосования																																																															
																																																															
	Число участковых избирательных комиссий	52																																																													
	Число участковых избирательных комиссий, приступивших к передаче сведений	52																																																													
																																																															
		Сумма	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551	УИК №1552	УИК №1553	УИК №1554	УИК №1555	УИК №1556	УИК №1557	УИК №1558	УИК №1559	УИК №1560	УИК №1561	УИК №1562	УИК №1563	УИК №1564	УИК №1565	УИК №1566	УИК №1567	УИК №1568	УИК №1569	УИК №1570	УИК №1571	УИК №1572	УИК №1573	УИК №1574	УИК №1575	УИК №1576	УИК №1577	УИК №1578	УИК №1579	УИК №1580	УИК №1581	УИК №1582	УИК №1583	УИК №1584	УИК №1585									
1	Число избирателей, включенных в список избирателей	23546	354	398	200	122	632	2497	2717	2764	476	312	72	496	282	209	296	415	221	588	262	50	176	246	758	265	125	158	224	533	185	394	613	304	98	379	362	138	586	231	124	110	602	148	96	499	33	903	323	249	343	469	347	162									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24692	371	411	200	122	645	2564	2776	2873	489	330	73	516	290	211	300	407	227	613	265	52	180	253	802	269	127	163	233	642	192	411	728	310	102	405	381	151	687	247	126	114	625	155	97	597	34	938	336	258	378	489	360	167									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	17223	212	285	179	92	487	1646	1648	2017	375	209	59	447	182	171	208	267	152	546	208	35	146	188	602	197	108	139	176	420	143	344	442	209	85	281	227	96	411	179	103	91	505	136	85	393	27	653	227	198	245	364	259	119									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2537	41	36	15	13	104	159	205	75	60	36	9	39	54	24	72	72	40	35	23	13	28	42	70	37	17	17	34	50	24	42	104	48	13	40	88	38	75	21	17	7	60	12	11	61	6	135	55	22	72	76	61	29									
6	Число погашенных избирательных бюллетеней	4932	118	90	6	17	54	759	923	781	54	85	5	30	54	16	20	68	35	32	34	4	6	23	130	35	2	7	23	172	25	25	182	53	4	84	66	17	201	47	6	16	60	7	1	143	1	150	54	38	61	49	40	19									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2537	41	36	15	13	104	159	205	75	60	36	9	39	54	24	72	72	40	35	23	13	28	42	70	37	17	17	34	50	24	42	104	48	13	40	88	38	75	21	17	7	60	12	11	61	6	135	55	22	72	76	61	29									
8	Число бюллетеней в стационарных ящиках для голосования	17223	212	285	179	92	487	1646	1648	2017	375	209	59	447	182	171	208	267	152	546	208	35	146	188	602	197	108	139	176	420	143	344	442	209	85	281	227	96	411	179	103	91	505	136	85	393	27	653	227	198	245	364	259	119									
9	Число недействительных избирательных бюллетеней	177	5	4	2	0	5	23	12	27	3	1	1	8	0	0	4	0	0	2	0	2	2	3	5	2	0	0	1	3	1	0	7	0	0	3	2	0	6	0	0	0	0	0	0	3	0	16	4	10	4	5	0	1									
10	Число действительных избирательных бюллетеней	19583	248	317	192	105	586	1782	1841	2065	432	244	67	478	236	195	276	339	192	579	231	46	172	227	667	232	125	156	209	467	166	386	539	257	98	318	313	134	480	200	120	98	565	148	96	451	33	772	278	210	313	435	320	147									
11	Число полученных открепительных  удостоверений	431	8	7	4	2	5	31	44	35	9	7	1	6	2	0	3	6	3	11	3	2	4	4	13	1	2	2	0	18	7	6	13	3	3	25	21	10	13	7	0	5	7	3	1	6	0	9	11	3	23	13	7	2									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	431	8	7	4	2	5	31	44	35	9	7	1	6	2	0	3	6	3	11	3	2	4	4	13	1	2	2	0	18	7	6	13	3	3	25	21	10	13	7	0	5	7	3	1	6	0	9	11	3	23	13	7	2									
13	Число избирателей, проголосовавших по открепительным удостоверениям	188	3	5	4	5	4	16	16	10	3	2	2	3	3	2	2	10	1	4	9	2	2	4	8	0	3	2	2	4	2	1	4	1	1	3	6	1	4	3	1	4	2	4	2	3	1	3	2	1	0	5	1	2									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	29	0	0	0	0	0	1	8	5	0	0	0	0	0	0	0	0	0	6	3	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																															
19	Жириновский Владимир Вольфович	694	7	14	6	3	11	83	71	73	22	13	4	17	26	4	19	11	14	11	3	0	5	8	27	3	2	3	6	18	3	16	15	5	1	2	7	3	16	7	2	5	10	3	2	24	0	22	8	14	8	14	13	10									
		3.51%	2.77%	4.36%	3.09%	2.86%	1.86%	4.60%	3.83%	3.49%	5.06%	5.31%	5.88%	3.50%	11.02%	2.05%	6.79%	3.24%	7.29%	1.89%	1.30%	0.00%	2.87%	3.48%	4.02%	1.28%	1.60%	1.92%	2.86%	3.83%	1.80%	4.15%	2.75%	1.95%	1.02%	0.62%	2.22%	2.24%	3.29%	3.50%	1.67%	5.10%	1.77%	2.03%	2.08%	5.29%	0.00%	2.79%	2.84%	6.36%	2.52%	3.18%	4.06%	6.76%									
20	Зюганов Геннадий Андреевич	2894	45	67	22	21	98	329	383	390	76	32	3	45	33	12	35	51	7	101	13	7	30	36	52	21	17	20	12	44	26	21	71	10	1	94	59	15	71	30	11	12	53	7	2	66	1	96	46	29	54	54	47	16									
		14.65%	17.79%	20.87%	11.34%	20.00%	16.58%	18.23%	20.67%	18.64%	17.47%	13.06%	4.41%	9.26%	13.98%	6.15%	12.50%	15.04%	3.65%	17.38%	5.63%	14.58%	17.24%	15.65%	7.74%	8.97%	13.60%	12.82%	5.71%	9.36%	15.57%	5.44%	13.00%	3.89%	1.02%	29.28%	18.73%	11.19%	14.61%	15.00%	9.17%	12.24%	9.38%	4.73%	2.08%	14.54%	3.03%	12.18%	16.31%	13.18%	17.03%	12.27%	14.69%	10.81%									
21	Миронов Сергей Михайлович	498	5	7	2	5	12	76	68	62	2	20	1	9	1	1	10	7	2	8	2	0	0	8	19	4	3	2	1	10	2	9	18	1	0	2	6	3	19	1	4	1	3	2	0	13	0	24	15	2	7	13	4	2									
		2.52%	1.98%	2.18%	1.03%	4.76%	2.03%	4.21%	3.67%	2.96%	0.46%	8.16%	1.47%	1.85%	0.42%	0.51%	3.57%	2.06%	1.04%	1.38%	0.87%	0.00%	0.00%	3.48%	2.83%	1.71%	2.40%	1.28%	0.48%	2.13%	1.20%	2.33%	3.30%	0.39%	0.00%	0.62%	1.90%	2.24%	3.91%	0.50%	3.33%	1.02%	0.53%	1.35%	0.00%	2.86%	0.00%	3.05%	5.32%	0.91%	2.21%	2.95%	1.25%	1.35%									
22	Прохоров Михаил Дмитриевич	584	7	4	2	1	6	71	78	97	15	12	2	10	6	0	7	7	8	9	2	7	5	5	14	9	3	3	4	12	8	11	14	4	1	2	8	1	10	1	4	7	4	0	0	5	0	32	15	6	18	11	8	8									
		2.96%	2.77%	1.25%	1.03%	0.95%	1.02%	3.93%	4.21%	4.64%	3.45%	4.90%	2.94%	2.06%	2.54%	0.00%	2.50%	2.06%	4.17%	1.55%	0.87%	14.58%	2.87%	2.17%	2.08%	3.85%	2.40%	1.92%	1.90%	2.55%	4.79%	2.85%	2.56%	1.56%	1.02%	0.62%	2.54%	0.75%	2.06%	0.50%	3.33%	7.14%	0.71%	0.00%	0.00%	1.10%	0.00%	4.06%	5.32%	2.73%	5.68%	2.50%	2.50%	5.41%									
23	Путин Владимир Владимирович	14913	184	225	160	75	459	1223	1241	1443	317	167	57	397	170	178	205	263	161	450	211	32	132	170	555	195	100	128	186	383	127	329	421	237	95	218	233	112	364	161	99	73	495	136	92	343	32	598	194	159	226	343	248	111									
		75.47%	72.73%	70.09%	82.47%	71.43%	77.66%	67.76%	66.97%	68.98%	72.87%	68.16%	83.82%	81.69%	72.03%	91.28%	73.21%	77.58%	83.85%	77.45%	91.34%	66.67%	75.86%	73.91%	82.59%	83.33%	80.00%	82.05%	88.57%	81.49%	76.05%	85.23%	77.11%	92.22%	96.94%	67.91%	73.97%	83.58%	74.90%	80.50%	82.50%	74.49%	87.61%	91.89%	95.83%	75.55%	96.97%	75.89%	68.79%	72.27%	71.29%	77.95%	77.50%	75.00%									
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
																																																															
