Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																												
Дата голосования: 02.12.2007																												
																												
Наименование Избирательной комиссии:    Малосердобинская																												
																												
Сводная таблица результатов выборов																												
																												
		Сумма	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757					
1	"Число избирателей, внесенных в списки избирателей"	8758	446	455	73	334	387	432	681	96	314	71	259	396	104	273	79	335	478	1236	915	1000	394					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	8710	450	460	70	320	380	420	670	90	310	70	260	390	100	270	80	340	480	1240	920	1000	390					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	5853	328	321	62	252	327	270	511	88	260	70	220	322	76	205	58	263	221	681	531	565	222					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	551	25	56	4	42	10	19	26	0	0	0	0	33	12	15	7	26	79	48	48	56	45					
6	Число погашенных избирательных бюллетеней	2306	97	83	4	26	43	131	133	2	50	0	40	35	12	50	15	51	180	511	341	379	123					
7	Число избирательных бюллетеней в переносных ящиках для голосования	551	25	56	4	42	10	19	26	0	0	0	0	33	12	15	7	26	79	48	48	56	45					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5851	328	320	62	252	327	270	511	88	260	70	220	322	76	205	58	263	221	681	530	565	222					
9	Число недействительных избирательных бюллетеней	42	0	8	0	0	0	1	0	0	3	0	4	2	0	3	0	4	2	3	5	3	4					
10	Число действительных избирательных бюллетеней	6360	353	368	66	294	337	288	537	88	257	70	216	353	88	217	65	285	298	726	573	618	263					
