Выборы Президента Российской Федерации																																																																												
Дата голосования: 04.03.2012																																																																												
																																																																												
Наименование Избирательной комиссии:    Нижний Новгород, Ленинская																																																																												
																																																																												
Сводная таблица итогов голосования																																																																												
																																																																												
	Число участковых избирательных комиссий	65																																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	65																																																																										
																																																																												
		Сумма	УИК №1486	УИК №1487	УИК №1488	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551									
1	Число избирателей, включенных в список избирателей	120070	1602	1987	2497	2369	1733	2158	2337	2548	2136	2053	1852	2028	1968	2120	2159	1863	2446	1721	1243	1856	1877	2257	2097	1866	1505	1436	1982	2082	2078	1206	1711	1103	1738	1566	1391	1575	1967	2594	1690	2165	2590	2177	1801	2067	2093	1336	1686	2234	1567	2110	1539	2119	1881	2648	1735	1579	2038	2363	2344	1155	1450	1562	888	316	230									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	117100	1500	2000	2400	2300	1700	2100	2300	2500	2100	2000	1800	2000	2000	2100	2100	1900	2400	1600	1100	1800	1900	2200	2100	1800	1500	1300	1900	2100	2000	1100	1700	1100	1700	1500	1400	1500	1900	2600	1700	2200	2600	2100	1800	2000	2100	1200	1400	2200	1500	2100	1500	2100	1700	2700	1700	1500	2000	2300	2400	1000	1300	1500	950	300	250									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	65452	812	1162	1214	1082	761	1106	1299	1412	1214	1090	950	1000	1013	1163	1176	1155	1587	759	659	1058	898	1193	1089	878	869	589	1018	1285	1221	817	1073	497	758	838	646	884	1077	1339	818	886	1623	1397	1086	1171	1232	666	852	1181	831	1160	809	1179	1337	1556	1054	917	1100	1207	1274	679	791	868	780	284	73									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3157	59	26	43	24	26	21	95	22	18	45	23	48	35	46	56	23	36	248	103	51	24	69	16	28	13	80	156	22	88	15	21	14	44	27	35	21	35	23	16	32	26	60	45	81	14	16	22	73	36	100	19	40	51	11	60	13	17	72	57	101	131	25	108	16	136									
6	Число погашенных избирательных бюллетеней	48491	629	812	1143	1194	913	973	906	1066	868	865	827	952	952	891	868	722	777	593	338	691	978	938	995	894	618	631	726	793	691	268	606	589	898	635	719	595	788	1238	866	1282	951	643	669	748	854	518	526	946	633	840	672	881	312	1133	586	570	883	1021	1069	220	378	607	62	0	41									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3156	59	26	43	24	26	21	95	22	18	45	23	48	35	46	56	23	36	248	103	51	24	69	16	28	13	80	156	22	88	15	21	14	44	27	35	21	35	23	16	32	26	60	45	80	14	16	22	73	36	100	19	40	51	11	60	13	17	72	57	101	131	25	108	16	136									
8	Число бюллетеней в стационарных ящиках для голосования	65347	812	1162	1214	1082	761	1106	1298	1412	1214	1089	950	1000	1012	1163	1176	1155	1571	721	657	1058	898	1193	1089	877	868	589	1018	1283	1221	817	1073	497	758	838	646	884	1077	1339	817	885	1622	1397	1086	1171	1231	666	852	1181	831	1158	809	1179	1337	1555	1052	917	1099	1207	1272	679	788	843	778	284	73									
9	Число недействительных избирательных бюллетеней	657	9	14	8	5	2	12	17	13	20	12	10	15	11	15	14	11	11	8	6	17	9	6	13	12	10	5	12	8	9	7	0	7	8	13	12	13	10	16	13	7	5	7	12	12	15	5	10	5	5	9	2	14	10	19	8	9	5	12	17	5	18	13	16	4	0									
10	Число действительных избирательных бюллетеней	67846	862	1174	1249	1101	785	1115	1376	1421	1212	1122	963	1033	1036	1194	1218	1167	1596	961	754	1092	913	1256	1092	893	871	664	1162	1297	1300	825	1094	504	794	852	669	892	1102	1346	820	910	1643	1450	1119	1239	1230	677	864	1249	862	1249	826	1205	1378	1547	1104	921	1111	1267	1312	775	901	855	870	296	209									
11	Число полученных открепительных  удостоверений	2300	20	50	40	50	20	50	40	50	40	30	30	40	40	40	40	30	40	20	20	30	40	40	30	30	20	20	50	40	40	30	30	30	50	40	20	50	40	50	40	30	50	40	40	30	50	20	40	30	40	40	30	50	40	50	30	30	40	50	60	30	30	40	0	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1906	16	44	34	44	16	40	39	47	35	23	26	38	38	30	34	30	40	15	10	29	40	30	29	23	14	15	40	32	31	20	29	23	40	28	19	44	32	38	32	28	42	31	28	24	38	14	33	26	31	36	25	40	30	40	22	23	32	42	59	25	22	28	0	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	2339	31	32	56	23	23	24	49	20	29	28	41	56	32	51	35	45	23	22	31	42	17	57	13	26	13	23	25	42	36	61	32	25	49	23	39	39	56	14	15	21	29	58	44	48	16	80	28	40	20	18	23	8	65	23	47	18	30	33	29	38	39	22	248	11	5									
14	Число неиспользованных открепительных удостоверений	390	4	6	6	6	4	10	1	3	5	7	4	2	2	10	6	0	0	5	10	1	0	10	1	7	6	5	10	8	9	10	1	7	10	12	1	6	8	12	8	2	8	9	12	6	8	6	7	4	9	4	5	10	10	10	8	7	8	8	1	5	8	12	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	36	0	2	1	2	1	0	0	0	0	0	2	0	0	0	1	0	0	1	0	1	0	0	0	0	0	0	0	2	1	1	1	0	1	1	0	1	0	1	1	0	1	0	0	1	3	0	1	0	0	0	1	2	3	1	1	1	0	0	0	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																												
19	Жириновский Владимир Вольфович	4410	60	75	97	107	61	73	68	86	78	71	57	72	61	99	79	70	104	78	54	87	77	91	85	59	50	29	71	75	73	36	53	34	80	42	50	64	77	96	49	88	94	62	54	79	67	26	59	83	63	84	56	78	76	100	70	53	84	89	92	28	45	64	55	18	15									
		6.44%	6.89%	6.31%	7.72%	9.67%	7.75%	6.48%	4.88%	5.99%	6.33%	6.26%	5.86%	6.87%	5.83%	8.19%	6.41%	5.94%	6.47%	8.05%	7.11%	7.84%	8.35%	7.21%	7.69%	6.52%	5.68%	4.33%	6.05%	5.75%	5.58%	4.33%	4.84%	6.65%	9.98%	4.86%	7.34%	7.07%	6.92%	7.05%	5.88%	9.60%	5.70%	4.26%	4.77%	6.31%	5.38%	3.81%	6.75%	6.62%	7.27%	6.68%	6.76%	6.40%	5.48%	6.39%	6.29%	5.70%	7.53%	6.96%	6.92%	3.59%	4.90%	7.37%	6.21%	6.00%	7.18%									
20	Зюганов Геннадий Андреевич	15401	207	261	272	246	145	291	246	325	293	309	218	253	228	294	273	260	296	173	131	231	248	295	282	222	224	143	268	328	288	85	226	100	162	187	111	188	264	353	185	235	397	394	249	253	309	150	215	296	170	311	214	316	264	378	226	254	279	311	275	134	183	196	168	73	40									
		22.48%	23.77%	21.97%	21.64%	22.24%	18.42%	25.82%	17.66%	22.66%	23.78%	27.25%	22.40%	24.14%	21.78%	24.32%	22.16%	22.07%	18.42%	17.85%	17.24%	20.83%	26.90%	23.38%	25.52%	24.53%	25.43%	21.38%	22.83%	25.13%	22.00%	10.22%	20.66%	19.57%	20.20%	21.62%	16.30%	20.77%	23.74%	25.92%	22.21%	25.63%	24.09%	27.04%	22.02%	20.22%	24.82%	21.99%	24.60%	23.60%	19.61%	24.72%	25.85%	25.92%	19.02%	24.14%	20.32%	27.31%	25.00%	24.32%	20.69%	17.18%	19.91%	22.58%	18.96%	24.33%	19.14%									
21	Миронов Сергей Михайлович	2961	44	37	47	58	33	53	61	80	51	61	38	41	52	60	59	49	54	39	21	39	52	50	46	32	54	24	48	48	77	25	34	26	40	43	22	51	38	67	32	40	67	63	51	53	43	30	46	63	30	69	29	62	61	90	38	35	55	61	56	19	26	40	37	9	2									
		4.32%	5.05%	3.11%	3.74%	5.24%	4.19%	4.70%	4.38%	5.58%	4.14%	5.38%	3.91%	3.91%	4.97%	4.96%	4.79%	4.16%	3.36%	4.02%	2.76%	3.52%	5.64%	3.96%	4.16%	3.54%	6.13%	3.59%	4.09%	3.68%	5.88%	3.00%	3.11%	5.09%	4.99%	4.97%	3.23%	5.64%	3.42%	4.92%	3.84%	4.36%	4.07%	4.32%	4.51%	4.24%	3.45%	4.40%	5.26%	5.02%	3.46%	5.48%	3.50%	5.09%	4.39%	5.75%	3.42%	3.76%	4.93%	4.77%	4.21%	2.44%	2.83%	4.61%	4.18%	3.00%	0.96%									
22	Прохоров Михаил Дмитриевич	6452	93	176	102	108	76	103	134	165	167	117	114	86	89	98	120	107	161	46	36	61	87	108	85	77	77	70	67	131	110	53	58	37	61	119	34	85	110	143	91	85	169	148	113	119	179	74	111	121	99	112	95	101	97	215	62	84	117	134	128	72	60	102	66	10	17									
		9.42%	10.68%	14.81%	8.11%	9.76%	9.66%	9.14%	9.62%	11.51%	13.56%	10.32%	11.72%	8.21%	8.50%	8.11%	9.74%	9.08%	10.02%	4.75%	4.74%	5.50%	9.44%	8.56%	7.69%	8.51%	8.74%	10.46%	5.71%	10.04%	8.40%	6.37%	5.30%	7.24%	7.61%	13.76%	4.99%	9.39%	9.89%	10.50%	10.92%	9.27%	10.25%	10.16%	9.99%	9.51%	14.38%	10.85%	12.70%	9.65%	11.42%	8.90%	11.47%	8.29%	6.99%	13.73%	5.58%	9.03%	10.48%	10.48%	9.63%	9.23%	6.53%	11.75%	7.45%	3.33%	8.13%									
23	Путин Владимир Владимирович	38622	458	625	731	582	470	595	867	765	623	564	536	581	606	643	687	681	981	625	512	674	449	712	594	503	466	398	708	715	752	626	723	307	451	461	452	504	613	687	463	462	916	783	652	735	632	397	433	686	500	673	432	648	880	764	708	495	576	672	761	522	587	453	544	186	135									
