Выборы Президента Российской Федерации																																																																								
Дата голосования: 02.03.2008																																																																								
																																																																								
"Наименование Избирательной комиссии:    Нижний Новгород, Ленинская"																																																																								
																																																																								
Сводная таблица результатов выборов																																																																								
																																																																								
	Число участковых избирательных комиссий	65																																																																						
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	65																																																																						
																																																																								
		Сумма	УИК №1486	УИК №1487	УИК №1488	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524	УИК №1525	УИК №1526	УИК №1527	УИК №1528	УИК №1529	УИК №1530	УИК №1531	УИК №1532	УИК №1533	УИК №1534	УИК №1535	УИК №1536	УИК №1537	УИК №1538	УИК №1539	УИК №1540	УИК №1541	УИК №1542	УИК №1543	УИК №1544	УИК №1545	УИК №1546	УИК №1547	УИК №1548	УИК №1549	УИК №1550	УИК №1551					
1	"Число избирателей, включенных в списки избирателей"	124102	1671	2061	2551	2491	1870	2231	2358	2439	2218	2167	1730	2174	2114	2398	2271	2104	2574	1643	1201	1871	2441	2329	1779	1809	1944	1414	1614	2178	2150	1359	1769	1147	1782	1650	1618	1612	2086	2670	1787	2410	2706	2348	1930	2058	1763	1410	1722	2068	1665	2235	1870	2251	1887	2697	1732	1676	2154	2434	2445	1032	1485	1697	501	245	406					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	124150	1600	2100	2600	2500	1900	2300	2400	2500	2300	2200	1800	2200	2200	2300	2300	2100	2600	1600	1100	1900	2500	2300	1800	1800	1900	1400	1600	2200	2200	1300	1700	1100	1800	1700	1600	1600	2000	2700	1800	2500	2700	2300	1900	2100	1700	1400	1500	2100	1700	2200	1900	2300	1900	2700	1700	1700	2100	2500	2500	1000	1400	1700	520	220	410					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	73260	930	1262	1397	1396	966	1330	1343	1470	1388	1298	993	1254	1222	1401	1366	1267	1595	850	618	1135	1508	1385	1056	959	1279	728	1023	1355	1321	645	1098	624	994	950	789	1013	1224	1569	1020	1159	1702	1541	1219	1256	1105	759	1014	1165	999	1359	1115	1423	1155	1711	1059	1100	1248	1523	1433	595	834	1047	412	178	128					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	4578	79	30	93	109	76	81	118	64	54	72	60	59	118	73	101	106	125	77	68	45	64	79	28	56	87	55	96	83	114	72	83	36	33	49	71	44	49	75	36	57	50	55	53	46	61	57	71	103	57	134	39	40	64	28	38	32	117	27	68	28	77	60	78	42	278					
6	Число погашенных избирательных бюллетеней	46312	591	808	1110	995	858	889	939	966	858	830	747	887	860	826	833	727	880	673	414	720	928	836	716	785	534	617	481	762	765	583	519	440	773	701	740	543	727	1056	744	1284	948	704	628	798	534	584	415	832	644	707	746	837	681	961	603	568	735	950	999	377	489	593	30	0	4					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4578	79	30	93	109	76	81	118	64	54	72	60	59	118	73	101	106	125	77	68	45	64	79	28	56	87	55	96	83	114	72	83	36	33	49	71	44	49	75	36	57	50	55	53	46	61	57	71	103	57	134	39	40	64	28	38	32	117	27	68	28	77	60	78	42	278					
8	Число бюллетеней в стационарных ящиках для голосования	73190	929	1260	1397	1396	966	1330	1342	1468	1388	1295	993	1254	1220	1401	1366	1264	1590	850	618	1134	1507	1385	1056	947	1278	728	1022	1355	1320	645	1098	624	994	950	789	1013	1222	1567	1018	1155	1698	1541	1217	1256	1102	759	1014	1165	999	1359	1114	1422	1154	1711	1057	1100	1246	1520	1433	595	834	1042	412	178	128					
9	Число недействительных избирательных бюллетеней	1161	13	15	12	18	15	21	13	25	21	23	22	31	21	12	28	19	28	12	5	15	12	24	15	13	25	4	9	25	27	13	16	7	15	17	17	13	18	30	16	25	24	15	22	19	17	8	21	22	20	26	12	11	12	34	22	18	28	22	26	10	14	17	18	1	12					
10	Число действительных избирательных бюллетеней	76607	995	1275	1478	1487	1027	1390	1447	1507	1421	1344	1031	1282	1317	1462	1439	1351	1687	915	681	1164	1559	1440	1069	990	1340	779	1109	1413	1407	704	1165	653	1012	982	843	1044	1253	1612	1038	1187	1724	1581	1248	1283	1146	808	1064	1246	1036	1467	1141	1451	1206	1705	1073	1114	1335	1525	1475	613	897	1085	472	219	394					
11	Число полученных открепительных  удостоверений	2065	20	35	30	45	30	35	47	40	43	30	30	30	35	25	40	25	45	10	10	30	40	30	20	25	30	15	20	44	36	25	25	20	35	30	30	25	35	45	30	30	50	30	45	40	30	10	180	20	25	30	30	35	35	35	30	30	40	40	45	15	20	25	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1734	15	24	26	35	26	32	40	34	29	27	25	23	27	20	39	25	37	10	9	20	32	23	10	18	30	13	15	38	31	22	23	11	32	25	24	23	30	43	24	25	40	28	33	35	30	8	157	19	23	25	21	31	31	34	27	24	30	36	36	15	13	23	0	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	2000	30	25	38	44	17	15	36	37	37	32	20	33	23	57	29	33	17	15	30	42	34	25	23	27	33	25	74	46	28	17	66	27	25	34	26	17	38	18	36	17	41	67	35	17	12	44	58	31	24	44	22	25	30	44	28	24	32	24	29	32	38	22	7	16	8					
14	Число неиспользованных открепительных удостоверений	331	5	11	4	10	4	3	7	6	14	3	5	7	8	5	1	0	8	0	1	10	8	7	10	7	0	2	5	6	5	3	2	9	3	5	6	2	5	2	6	5	10	2	12	5	0	2	23	1	2	5	9	4	4	1	3	6	10	4	9	0	7	2	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	117	1	2	2	2	1	3	2	4	0	3	0	1	2	3	3	1	1	4	3	2	4	0	4	1	0	5	1	1	1	0	0	1	1	4	2	2	6	4	1	2	4	1	3	4	1	1	1	1	1	2	1	4	1	2	1	0	1	2	4	0	0	2	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																								
18	Богданов Андрей Владимирович	1402	28	33	30	27	15	26	26	39	32	28	20	14	30	37	21	19	34	11	14	10	21	27	20	18	31	9	21	24	30	15	26	13	9	28	12	18	23	22	11	22	45	25	17	29	21	11	24	22	16	24	22	16	22	32	19	18	23	28	21	14	10	19	10	2	18					
		1.80%	2.78%	2.56%	2.01%	1.79%	1.44%	1.84%	1.78%	2.55%	2.22%	2.05%	1.90%	1.07%	2.24%	2.51%	1.43%	1.39%	1.98%	1.19%	2.04%	0.85%	1.34%	1.84%	1.85%	1.79%	2.27%	1.15%	1.88%	1.67%	2.09%	2.09%	2.20%	1.97%	0.88%	2.80%	1.40%	1.70%	1.81%	1.34%	1.04%	1.82%	2.57%	1.57%	1.34%	2.23%	1.81%	1.35%	2.21%	1.74%	1.52%	1.61%	1.91%	1.09%	1.81%	1.84%	1.74%	1.59%	1.69%	1.81%	1.40%	2.25%	1.10%	1.72%	2.04%	0.91%	4.43%					
19	Жириновский Владимир Вольфович	8920	102	169	193	198	132	165	158	176	152	119	107	159	124	162	177	161	180	104	81	143	173	166	125	123	138	81	125	161	139	108	119	78	141	83	136	139	155	197	138	174	223	181	120	152	121	88	118	98	116	170	127	160	132	246	125	112	156	213	185	72	105	109	44	33	53					
		11.47%	10.12%	13.10%	12.95%	13.16%	12.67%	11.69%	10.82%	11.49%	10.54%	8.71%	10.16%	12.11%	9.27%	10.99%	12.07%	11.75%	10.50%	11.22%	11.81%	12.13%	11.01%	11.34%	11.53%	12.26%	10.11%	10.34%	11.18%	11.20%	9.69%	15.06%	10.08%	11.82%	13.73%	8.31%	15.81%	13.15%	12.20%	11.99%	13.09%	14.36%	12.76%	11.34%	9.45%	11.67%	10.40%	10.78%	10.88%	7.73%	10.98%	11.39%	11.01%	10.94%	10.84%	14.15%	11.42%	9.89%	11.45%	13.77%	12.33%	11.56%	11.53%	9.89%	8.98%	15.00%	13.05%					
20	Зюганов Геннадий Андреевич	20176	285	299	340	293	202	379	348	373	370	427	291	355	354	400	327	356	427	245	183	311	428	381	302	268	347	199	301	361	384	158	284	145	219	249	157	261	321	509	243	298	461	491	355	284	348	220	262	363	281	437	330	421	354	423	308	333	356	395	366	161	261	312	135	64	75					
		25.94%	28.27%	23.18%	22.82%	19.47%	19.39%	26.86%	23.84%	24.35%	25.66%	31.24%	27.64%	27.04%	26.46%	27.14%	22.29%	25.99%	24.90%	26.43%	26.68%	26.38%	27.24%	26.02%	27.86%	26.72%	25.42%	25.42%	26.92%	25.10%	26.78%	22.04%	24.05%	21.97%	21.32%	24.92%	18.26%	24.69%	25.26%	30.99%	23.06%	24.59%	26.37%	30.76%	27.95%	21.81%	29.92%	26.96%	24.15%	28.63%	26.61%	29.27%	28.62%	28.80%	29.06%	24.32%	28.13%	29.42%	26.12%	25.53%	24.38%	25.84%	28.65%	28.31%	27.55%	29.09%	18.47%					
21	Медведев Дмитрий Анатольевич	46109	580	774	915	969	678	820	915	919	867	770	613	754	809	863	914	815	1046	555	403	700	937	866	622	581	824	490	662	867	854	423	736	417	643	622	538	626	754	884	646	693	995	884	756	818	656	489	660	763	623	836	662	854	698	1004	621	651	800	889	903	366	521	645	283	120	248					
		59.29%	57.54%	60.00%	61.41%	64.39%	65.07%	58.11%	62.67%	59.99%	60.12%	56.33%	58.21%	57.43%	60.46%	58.55%	62.30%	59.49%	60.99%	59.87%	58.75%	59.37%	59.64%	59.15%	57.38%	57.93%	60.37%	62.58%	59.21%	60.29%	59.55%	58.99%	62.32%	63.18%	62.61%	62.26%	62.56%	59.22%	59.32%	53.84%	61.29%	57.18%	56.92%	55.39%	59.53%	62.83%	56.41%	59.93%	60.83%	60.17%	58.99%	55.99%	57.42%	58.41%	57.31%	57.73%	56.71%	57.51%	58.69%	57.47%	60.16%	58.75%	57.19%	58.53%	57.76%	54.55%	61.08%					
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
																																																																								
