Выборы Президента Российской Федерации																																																																									
Дата голосования: 18.03.2018																																																																									
																																																																									
"Наименование Избирательной комиссии:    Нижний Новгород, Ленинская"																																																																									
																																																																									
Сводная таблица итогов голосования																																																																									
																																																																									
	Число участковых избирательных комиссий	62																																																																							
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	62																																																																							
																																																																									
		Сумма	УИК №2394	УИК №2395	УИК №2396	УИК №2397	УИК №2398	УИК №2399	УИК №2400	УИК №2401	УИК №2402	УИК №2403	УИК №2404	УИК №2405	УИК №2406	УИК №2407	УИК №2408	УИК №2409	УИК №2410	УИК №2411	УИК №2412	УИК №2413	УИК №2414	УИК №2415	УИК №2416	УИК №2417	УИК №2418	УИК №2419	УИК №2420	УИК №2421	УИК №2422	УИК №2423	УИК №2424	УИК №2425	УИК №2426	УИК №2427	УИК №2428	УИК №2429	УИК №2430	УИК №2431	УИК №2432	УИК №2433	УИК №2434	УИК №2435	УИК №2436	УИК №2437	УИК №2438	УИК №2439	УИК №2440	УИК №2441	УИК №2442	УИК №2443	УИК №2444	УИК №2445	УИК №2446	УИК №2447	УИК №2448	УИК №2449	УИК №2450	УИК №2451	УИК №2452	УИК №2453	УИК №2454	УИК №2455									
1	"Число избирателей, включенных в список избирателей"	112618	1585	1823	2266	2270	1624	1933	2410	2089	2036	2117	1999	1950	1859	2004	1998	1692	2283	1515	1235	1736	1712	1982	1899	1855	1402	1118	1795	2063	1971	1360	1867	1187	1514	1418	1623	1441	1871	2467	1585	1936	2539	2387	2045	1691	1863	2059	1231	1335	1608	1885	2178	1459	1639	1942	1718	1624	2213	1916	2269	1465	1301	1761									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	102806	1600	1800	2300	2300	771	1800	2200	2100	2000	1900	1900	2000	1800	1800	1900	1800	2300	1500	1200	1700	1800	2000	1800	1900	1400	1020	1051	1800	1900	1000	1700	1000	717	799	1600	1400	1700	2200	1600	2000	2500	2400	1800	1600	1800	1900	661	758	1400	1900	2100	847	1480	1900	1700	1500	2200	1900	1900	902	1200	1400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	62526	797	1097	1194	1113	755	1062	1389	1136	1218	1209	1063	1067	955	1117	1179	975	1331	702	610	930	872	1118	981	1021	769	519	1037	1243	1132	709	1148	680	706	776	838	833	1052	1314	845	836	1548	1495	1320	1060	1054	1261	655	749	860	1127	1171	829	965	1093	1080	964	1164	1072	1205	892	721	913									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1647	29	11	24	19	16	9	21	19	17	20	25	17	21	34	33	23	19	14	18	20	21	30	19	25	31	9	14	14	26	129	10	2	11	23	13	13	36	22	12	32	14	16	30	11	39	12	6	9	136	42	43	18	11	27	22	17	38	27	21	10	50	147									
6	Число погашенных избирательных бюллетеней	38633	774	692	1082	1168	0	729	790	945	765	671	812	916	824	649	688	802	950	784	572	750	907	852	800	854	600	492	0	543	742	162	542	318	0	0	749	554	612	864	743	1132	938	889	450	529	707	627	0	0	404	731	886	0	504	780	598	519	998	801	674	0	429	340									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1647	29	11	24	19	16	9	21	19	17	20	25	17	21	34	33	23	19	14	18	20	21	30	19	25	31	9	14	14	26	129	10	2	11	23	13	13	36	22	12	32	14	16	30	11	39	12	6	9	136	42	43	18	11	27	22	17	38	27	21	10	50	147									
8	Число бюллетеней в стационарных ящиках для голосования	62483	797	1097	1193	1113	753	1061	1389	1135	1218	1209	1063	1067	955	1117	1179	975	1329	701	610	930	872	1118	980	1019	769	518	1036	1243	1132	709	1148	680	702	775	838	832	1052	1314	844	836	1548	1495	1320	1060	1054	1261	652	740	860	1125	1171	823	965	1093	1080	964	1164	1070	1205	891	721	913									
9	Число недействительных избирательных бюллетеней	553	9	5	7	16	5	13	8	9	6	9	16	10	10	9	14	9	12	7	4	7	8	16	6	6	2	3	8	7	10	7	0	7	6	5	5	10	15	19	6	10	23	11	14	8	10	14	2	0	6	13	8	9	6	15	10	3	6	16	10	1	11	16									
10	Число действительных избирательных бюллетеней	63577	817	1103	1210	1116	764	1057	1402	1145	1229	1220	1072	1074	966	1142	1198	989	1336	708	624	943	885	1132	993	1038	798	524	1042	1250	1148	831	1158	675	707	793	846	835	1073	1317	850	858	1539	1500	1336	1063	1083	1259	656	749	990	1154	1206	832	970	1105	1092	978	1196	1081	1216	900	760	1044									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
