Выборы Президента Российской Федерации																																																																						
Дата голосования: 04.03.2012																																																																						
																																																																						
Наименование Избирательной комиссии:    Щекинская																																																																						
																																																																						
Сводная таблица итогов голосования																																																																						
																																																																						
	Число участковых избирательных комиссий	59																																																																				
	Число участковых избирательных комиссий, приступивших к передаче сведений	59																																																																				
																																																																						
		Сумма	УИК №553	УИК №554	УИК №555	УИК №556	УИК №557	УИК №558	УИК №559	УИК №560	УИК №561	УИК №562	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830	УИК №831	УИК №832	УИК №833	УИК №834	УИК №835	УИК №836	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870	УИК №871	УИК №872									
1	Число избирателей, включенных в список избирателей	83826	2422	1288	627	724	682	968	353	811	846	846	2491	2466	2404	2525	2663	2590	2640	2696	2447	373	1102	2212	1319	2586	2400	2346	1676	1570	1827	2271	1122	2449	354	2686	2833	1939	2105	2052	1260	659	421	751	379	1373	831	1560	2101	228	409	314	331	173	216	374	291	750	2083	233	1378									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	79540	2290	1140	700	760	730	1010	390	830	890	860	2360	2420	2220	2420	2490	2480	2500	2530	2400	340	1060	2120	1240	2330	2180	2200	1570	1450	1780	2080	1030	2400	360	2500	2490	1800	1990	1920	1190	640	370	730	350	1300	770	1490	2050	210	420	290	300	160	210	360	270	710	1970	210	1280									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	53252	1438	611	316	357	289	479	135	177	232	280	1710	2098	1801	1507	2190	1766	1935	1839	1890	231	844	1563	800	2005	1925	1565	1296	1240	1517	1306	846	1984	198	1476	1593	1304	1430	1121	804	299	158	320	148	557	430	737	907	83	195	102	113	70	85	149	91	525	1134	102	949									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	11224	358	334	212	221	237	186	72	419	422	268	142	186	48	39	21	129	81	264	68	37	41	189	167	175	41	180	60	83	66	303	34	223	150	385	207	399	317	208	198	99	185	285	127	664	237	385	662	75	100	145	80	43	97	157	112	84	273	87	157									
6	Число погашенных избирательных бюллетеней	15064	494	195	172	182	204	345	183	234	236	312	508	136	371	874	279	585	484	427	442	72	175	368	273	150	214	455	214	127	197	471	150	193	12	639	690	97	243	591	188	242	27	125	75	79	103	368	481	52	125	43	107	47	28	54	67	101	563	21	174									
