Выборы Президента Российской Федерации																																																																						
Дата голосования: 18.03.2018																																																																						
																																																																						
Наименование Избирательной комиссии:    Щекинская																																																																						
																																																																						
Сводная таблица итогов голосования																																																																						
																																																																						
	Число участковых избирательных комиссий	59																																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	59																																																																				
																																																																						
		Сумма	УИК №2801	УИК №2802	УИК №2803	УИК №2804	УИК №2805	УИК №2806	УИК №2807	УИК №2808	УИК №2809	УИК №2810	УИК №2811	УИК №2812	УИК №2814	УИК №2815	УИК №2816	УИК №2817	УИК №2818	УИК №2819	УИК №2820	УИК №2821	УИК №2822	УИК №2823	УИК №2824	УИК №2825	УИК №2826	УИК №2827	УИК №2828	УИК №2829	УИК №2830	УИК №2831	УИК №2832	УИК №2833	УИК №2834	УИК №2835	УИК №2836	УИК №2837	УИК №2838	УИК №2839	УИК №2840	УИК №2841	УИК №2842	УИК №2843	УИК №2844	УИК №2845	УИК №2846	УИК №2847	УИК №2848	УИК №2849	УИК №2850	УИК №2851	УИК №2852	УИК №2853	УИК №2854	УИК №2855	УИК №2856	УИК №2857	УИК №2858	УИК №2859	УИК №2860									
1	"Число избирателей, включенных в список избирателей"	80514	2505	2403	2457	2439	2789	2626	2429	1514	1007	2609	1062	2192	1381	2397	2251	2230	1766	1427	1703	850	2408	2418	364	2455	2154	2486	1019	614	1908	2332	920	915	1159	603	252	477	677	882	705	754	508	838	401	662	350	1330	813	1523	2044	711	317	330	191	215	627	706	1968	202	1239									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	74050	2300	2200	2300	2200	2500	2300	2300	1400	900	2400	1000	2000	1200	2100	2100	2100	1500	1300	1600	800	2200	2200	360	2200	1900	2200	900	530	1900	2200	900	900	950	560	230	440	660	820	660	710	470	850	340	650	320	1200	740	1400	2000	650	310	300	160	200	620	640	1900	180	1200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	49031	1511	1546	1367	1475	2185	1735	1484	911	647	1812	705	1199	803	1825	1382	1705	1101	930	1117	502	1529	1375	223	1460	1401	1501	644	452	1434	1223	718	497	628	390	131	354	329	506	284	247	179	282	278	301	222	566	408	752	1020	401	216	156	117	136	385	422	1023	109	790									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	6487	63	137	85	51	100	185	105	87	65	77	52	87	42	60	102	79	45	90	78	53	145	188	131	105	103	148	55	45	187	182	68	89	223	75	51	44	165	130	104	145	88	147	61	184	60	205	132	365	179	181	38	103	35	38	117	129	130	48	221									
6	Число погашенных избирательных бюллетеней	18532	726	517	848	674	215	380	711	402	188	511	243	714	355	215	616	316	354	280	405	245	526	637	6	635	396	551	201	33	279	795	114	314	99	95	48	42	166	184	272	318	203	421	1	165	38	429	200	283	801	68	56	41	8	26	118	89	747	23	189									
