Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																				
Дата голосования: 07.12.2003 0:00:00																																				
																																				
Наименование Избирательной комиссии:    Чурапчинская																																				
																																				
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																				
																																				
		Сумма	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695					
1	"Число избирателей, внесенных в списки"	11091	422	223	330	36	437	601	316	45	229	274	448	222	575	81	461	73	68	41	296	40	59	710	320	370	746	774	933	925	1036					
2	"Число бюллетеней, полученных участковыми комиссиями"	11400	420	220	330	45	450	620	330	55	240	280	430	225	570	90	460	85	80	55	300	45	70	700	320	380	800	800	950	950	1100					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7964	349	190	265	35	320	454	219	36	204	217	356	207	476	69	378	66	68	37	252	38	55	513	245	265	432	465	516	542	695					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	916	33	11	21	0	35	41	23	0	25	30	40	15	48	12	49	0	0	0	15	0	4	75	27	55	72	44	60	77	104					
6	Число погашенных бюллетеней	2520	38	19	44	10	95	125	88	19	11	33	34	3	46	9	33	19	12	18	33	7	11	112	48	60	296	291	374	331	301					
7	Число бюллетеней в переносных ящиках для голосования	916	33	11	21	0	35	41	23	0	25	30	40	15	48	12	49	0	0	0	15	0	4	75	27	55	72	44	60	77	104					
8	Число бюллетеней в стационарных ящиках для голосования	7964	349	190	265	35	320	454	219	36	204	217	356	207	476	69	378	66	68	37	252	38	55	513	245	265	432	465	516	542	695					
9	Число недействительных бюллетеней	83	7	1	0	0	2	6	0	0	0	8	3	1	4	0	1	0	0	0	1	0	1	6	5	5	6	6	1	11	8					
10	Число действительных бюллетеней	8797	375	200	286	35	353	489	242	36	229	239	393	221	520	81	426	66	68	37	266	38	58	582	267	315	498	503	575	608	791					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	459	15	10	20	5	20	20	15	5	15	15	20	10	20	8	20	8	8	5	15	5	5	20	10	15	30	30	30	30	30					
