Выборы Президента Российской Федерации																																																												
Дата голосования: 04.03.2012																																																												
																																																												
Наименование Избирательной комиссии:    Карталинская																																																												
																																																												
Сводная таблица итогов голосования																																																												
																																																												
	Число участковых избирательных комиссий	49																																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	49																																																										
																																																												
		Сумма	УИК №1663	УИК №1664	УИК №1665	УИК №1666	УИК №1667	УИК №1668	УИК №1669	УИК №1670	УИК №1671	УИК №1672	УИК №1673	УИК №1674	УИК №1675	УИК №1676	УИК №1677	УИК №1678	УИК №1679	УИК №1681	УИК №1682	УИК №1683	УИК №1684	УИК №1685	УИК №1686	УИК №1687	УИК №1688	УИК №1689	УИК №1690	УИК №1691	УИК №1692	УИК №1693	УИК №1695	УИК №1696	УИК №1697	УИК №1698	УИК №1699	УИК №1700	УИК №1701	УИК №1702	УИК №1703	УИК №1704	УИК №1705	УИК №1706	УИК №1707	УИК №1708	УИК №1709	УИК №1710	УИК №1711	УИК №1713	УИК №1714									
1	Число избирателей, включенных в список избирателей	38070	1468	1116	1194	2253	1835	1653	815	1891	1188	2157	2372	1490	1899	1387	606	407	1114	162	170	494	212	135	229	848	405	271	920	108	107	813	161	92	693	226	177	1106	592	257	964	328	124	174	876	895	322	230	750	175	209									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	37000	1400	1100	1100	2200	1800	1650	800	1900	1150	2200	2300	1400	1900	1300	600	400	1100	150	150	500	200	100	200	850	400	250	900	100	100	800	150	100	650	200	150	1100	550	250	950	300	100	150	900	900	300	200	700	150	200									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	20607	746	588	575	1096	951	884	388	1038	731	1243	1369	843	1035	742	323	184	562	74	86	301	107	70	142	421	204	143	484	51	51	415	87	47	449	122	115	679	294	144	527	187	80	95	502	515	157	88	465	87	120									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	1269	33	46	19	27	24	42	14	33	74	34	33	65	31	10	35	61	18	11	8	16	14	1	12	53	11	13	31	0	7	39	10	12	22	12	13	29	30	26	39	18	6	3	74	38	25	36	38	4	19									
6	Число погашенных избирательных бюллетеней	15124	621	466	506	1077	825	724	398	829	345	923	898	492	834	548	242	155	520	65	56	183	79	29	46	376	185	94	385	49	42	346	53	41	179	66	22	392	226	80	384	95	14	52	324	347	118	76	197	59	61									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1269	33	46	19	27	24	42	14	33	74	34	33	65	31	10	35	61	18	11	8	16	14	1	12	53	11	13	31	0	7	39	10	12	22	12	13	29	30	26	39	18	6	3	74	38	25	36	38	4	19									
8	Число бюллетеней в стационарных ящиках для голосования	20607	746	588	575	1096	951	884	388	1038	731	1243	1369	843	1035	742	323	184	562	74	86	301	107	70	142	421	204	143	484	51	51	415	87	47	449	122	115	679	294	144	527	187	80	95	502	515	157	88	465	87	120									
9	Число недействительных избирательных бюллетеней	270	8	9	8	15	16	17	4	11	7	19	24	11	6	6	5	6	8	3	2	2	1	0	1	4	3	2	2	1	0	4	0	1	2	1	2	18	1	1	7	2	0	2	7	7	3	4	3	2	2									
10	Число действительных избирательных бюллетеней	21606	771	625	586	1108	959	909	398	1060	798	1258	1378	897	1060	746	353	239	572	82	92	315	120	71	153	470	212	154	513	50	58	450	97	58	469	133	126	690	323	169	559	203	86	96	569	546	179	120	500	89	137									
11	Число полученных открепительных  удостоверений	231	5	10	3	7	6	11	1	12	9	15	21	15	14	5	7	3	11	2	0	5	0	0	2	5	2	1	1	0	5	2	0	0	5	0	0	9	4	0	7	2	2	4	6	0	2	0	10	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	185	2	7	2	7	6	11	1	8	7	12	20	11	12	4	6	3	11	2	0	4	0	0	2	5	2	1	1	0	2	2	0	0	2	0	0	5	4	0	4	2	2	0	4	0	1	0	10	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	184	1	2	7	2	7	3	0	12	19	9	14	5	3	2	1	6	3	1	0	3	0	0	0	0	1	0	1	2	0	3	0	0	8	0	3	10	20	14	3	1	0	0	5	7	1	1	4	0	0									
14	Число неиспользованных открепительных удостоверений	46	3	3	1	0	0	0	0	4	2	3	1	4	2	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	3	0	0	4	0	0	3	0	0	4	2	0	1	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	20	1	1	1	0	1	0	0	1	0	3	2	1	2	1	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																												
