Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																					
Дата голосования: 07.12.2003 0:00:00																																					
																																					
Наименование Избирательной комиссии:    Галичская																																					
																																					
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																					
																																					
		Сумма	УИК №97	УИК №98	УИК №99	УИК №100	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126					
1	"Число избирателей, внесенных в списки"	8823	377	198	712	152	289	198	55	313	109	780	149	704	604	482	118	80	362	198	215	105	193	493	133	345	264	156	217	109	540	173					
2	"Число бюллетеней, полученных участковыми комиссиями"	8925	386	199	715	149	292	202	59	322	110	780	157	712	615	482	119	82	360	200	216	111	198	499	131	345	268	155	219	112	552	178					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	4559	198	95	290	87	124	114	28	169	68	312	82	366	230	289	56	47	219	122	109	67	89	278	90	207	147	93	131	73	286	93					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	958	48	36	43	13	24	32	21	19	7	61	14	54	105	14	15	16	35	11	46	12	37	74	13	7	58	10	31	16	58	28					
6	Число погашенных бюллетеней	3408	140	68	382	49	144	56	10	134	35	407	61	292	280	179	48	19	106	67	61	32	72	147	28	131	63	52	57	23	208	57					
7	Число бюллетеней в переносных ящиках для голосования	958	48	36	43	13	24	32	21	19	7	61	14	54	105	14	15	16	35	11	46	12	37	74	13	7	58	10	31	16	58	28					
8	Число бюллетеней в стационарных ящиках для голосования	4559	198	95	290	87	124	114	28	169	68	312	82	366	230	289	56	47	219	122	109	67	89	278	90	207	147	93	131	73	286	93					
9	Число недействительных бюллетеней	78	8	3	1	0	3	0	0	8	0	14	0	5	0	6	0	0	5	2	2	0	0	1	0	7	6	1	2	2	2	0					
10	Число действительных бюллетеней	5439	238	128	332	100	145	146	49	180	75	359	96	415	335	297	71	63	249	131	153	79	126	351	103	207	199	102	160	87	342	121					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	116	5	4	5	3	4	3	2	5	2	7	4	7	5	4	3	3	7	3	3	3	3	6	2	4	4	2	4	2	5	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	26	0	0	0	0	0	2	0	1	0	1	0	3	2	3	0	0	0	0	0	2	0	4	0	0	3	0	0	1	4	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	18	1	0	1	2	0	0	0	0	0	0	0	0	0	2	0	1	1	0	0	0	0	3	0	0	2	2	0	1	2	0					
14	Число погашенных открепительных удостоверений	90	5	4	5	3	4	1	2	4	2	6	4	4	3	1	3	3	7	3	3	1	3	2	2	4	1	2	4	1	1	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	"1. ""ЕДИНЕНИЕ"""	105	1	3	4	1	2	0	0	2	0	10	1	5	12	8	4	1	2	0	3	2	2	9	1	5	7	6	1	0	11	2					
		1.90%	0.40%	2.29%	1.20%	1.0%	1.35%	0.0%	0.0%	1.06%	0.0%	2.68%	1.04%	1.19%	3.58%	2.64%	5.63%	1.58%	0.78%	0.0%	1.93%	2.53%	1.58%	2.55%	0.97%	2.33%	3.41%	5.82%	0.61%	0.0%	3.19%	1.65%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	42	7	0	3	0	1	0	0	2	0	7	0	5	4	1	0	1	0	0	0	1	0	5	1	1	0	0	1	0	1	1					
		0.76%	2.84%	0.0%	0.90%	0.0%	0.67%	0.0%	0.0%	1.06%	0.0%	1.87%	0.0%	1.19%	1.19%	0.33%	0.0%	1.58%	0.0%	0.0%	0.0%	1.26%	0.0%	1.42%	0.97%	0.46%	0.0%	0.0%	0.61%	0.0%	0.29%	0.82%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	161	10	7	4	4	2	4	2	10	2	13	1	9	16	8	2	0	2	1	5	0	15	6	2	13	8	3	2	0	5	5					
		2.91%	4.06%	5.34%	1.20%	4.0%	1.35%	2.73%	4.08%	5.31%	2.66%	3.48%	1.04%	2.14%	4.77%	2.64%	2.81%	0.0%	0.78%	0.75%	3.22%	0.0%	11.90%	1.70%	1.94%	6.07%	3.90%	2.91%	1.23%	0.0%	1.45%	4.13%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	70	3	5	1	1	3	2	1	1	1	3	0	11	1	1	0	0	5	0	3	1	3	4	0	6	3	4	1	0	6	0					
