Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																					
Дата голосования: 04.12.2011																																					
																																					
Наименование Избирательной комиссии:    Афанасьевская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46					
1	"Число избирателей, внесенных в список избирателей"	11486	2647	1468	166	78	142	661	603	110	219	238	154	161	622	171	226	294	87	175	496	200	204	325	101	472	382	120	432	198	138	196					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12030	2750	1500	174	84	145	685	635	116	235	255	165	165	640	185	230	310	96	190	545	210	220	345	107	505	405	128	450	210	145	200					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	5617	1228	615	112	51	97	301	312	65	132	107	85	85	359	116	98	158	51	91	249	120	84	149	59	210	156	69	173	89	74	122					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1150	83	132	17	10	20	66	53	4	25	72	13	11	30	16	24	37	12	46	31	27	47	72	7	85	42	23	91	26	19	9					
6	Число погашенных избирательных бюллетеней	5263	1439	753	45	23	28	318	270	47	78	76	67	69	251	53	108	115	33	53	265	63	89	124	41	210	207	36	186	95	52	69					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1150	83	132	17	10	20	66	53	4	25	72	13	11	30	16	24	37	12	46	31	27	47	72	7	85	42	23	91	26	19	9					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	5617	1228	615	112	51	97	301	312	65	132	107	85	85	359	116	98	158	51	91	249	120	84	149	59	210	156	69	173	89	74	122					
9	Число недействительных избирательных бюллетеней	100	18	8	0	0	1	15	6	0	1	2	0	2	9	2	1	3	0	3	6	1	13	1	0	1	4	0	1	1	0	1					
10	Число действительных избирательных бюллетеней	6667	1293	739	129	61	116	352	359	69	156	177	98	94	380	130	121	192	63	134	274	146	118	220	66	294	194	92	263	114	93	130					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	304	42	20	8	5	5	12	12	5	10	10	7	7	12	10	10	10	6	7	15	5	15	10	5	14	8	5	10	7	5	7					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	260	42	11	7	5	3	7	12	5	10	10	7	7	5	10	1	10	5	7	15	5	15	9	0	14	8	5	10	5	5	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	109	15	5	4	1	2	8	5	5	2	3	2	4	6	2	2	4	1	4	1	3	2	5	2	2	4	2	4	3	1	5					
14	Число погашенных неиспользованных открепительных удостоверений	44	0	9	1	0	2	5	0	0	0	0	0	0	7	0	9	0	1	0	0	0	0	1	5	0	0	0	0	2	0	2					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	65	0	3	0	0	0	9	9	0	0	4	0	0	5	0	0	0	0	4	15	6	0	0	0	6	4	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1314	321	160	18	4	11	77	68	9	32	20	21	15	89	12	25	28	7	11	56	21	17	27	10	96	36	30	38	11	14	30					
		19.42%	24.49%	21.42%	13.95%	6.56%	9.40%	20.98%	18.63%	13.04%	20.38%	11.17%	21.43%	15.63%	22.88%	9.09%	20.49%	14.36%	11.11%	8.03%	20.00%	14.29%	12.98%	12.22%	15.15%	32.54%	18.18%	32.61%	14.39%	9.57%	15.05%	22.90%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1428	248	149	21	5	26	89	75	11	50	46	30	36	120	35	30	36	19	40	38	34	24	35	12	35	32	22	57	16	21	36					
		21.10%	18.92%	19.95%	16.28%	8.20%	22.22%	24.25%	20.55%	15.94%	31.85%	25.70%	30.61%	37.50%	30.85%	26.52%	24.59%	18.46%	30.16%	29.20%	13.57%	23.13%	18.32%	15.84%	18.18%	11.86%	16.16%	23.91%	21.59%	13.91%	22.58%	27.48%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	107	22	8	3	0	1	12	5	1	0	2	3	1	3	3	4	6	3	5	3	1	6	3	0	0	5	2	1	2	2	0					
		1.58%	1.68%	1.07%	2.33%	0.00%	0.85%	3.27%	1.37%	1.45%	0.00%	1.12%	3.06%	1.04%	0.77%	2.27%	3.28%	3.08%	4.76%	3.65%	1.07%	0.68%	4.58%	1.36%	0.00%	0.00%	2.53%	2.17%	0.38%	1.74%	2.15%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	844	210	97	10	5	7	49	53	12	29	15	13	7	49	6	15	21	9	14	44	6	12	38	5	29	25	6	38	7	10	3					
		12.47%	16.02%	12.99%	7.75%	8.20%	5.98%	13.35%	14.52%	17.39%	18.47%	8.38%	13.27%	7.29%	12.60%	4.55%	12.30%	10.77%	14.29%	10.22%	15.71%	4.08%	9.16%	17.19%	7.58%	9.83%	12.63%	6.52%	14.39%	6.09%	10.75%	2.29%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	63	11	7	0	0	3	5	4	0	1	1	1	4	5	2	0	0	0	1	3	1	2	1	0	3	0	0	3	4	0	1					
		0.93%	0.84%	0.94%	0.00%	0.00%	2.56%	1.36%	1.10%	0.00%	0.64%	0.56%	1.02%	4.17%	1.29%	1.52%	0.00%	0.00%	0.00%	0.73%	1.07%	0.68%	1.53%	0.45%	0.00%	1.02%	0.00%	0.00%	1.14%	3.48%	0.00%	0.76%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	2874	476	316	75	47	67	115	153	35	41	92	30	31	114	72	47	99	24	63	130	82	57	115	37	130	94	32	123	73	46	58					
		42.47%	36.31%	42.30%	58.14%	77.05%	57.26%	31.34%	41.92%	50.72%	26.11%	51.40%	30.61%	32.29%	29.31%	54.55%	38.52%	50.77%	38.10%	45.99%	46.43%	55.78%	43.51%	52.04%	56.06%	44.07%	47.47%	34.78%	46.59%	63.48%	49.46%	44.27%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	37	5	2	2	0	1	5	1	1	3	1	0	0	0	0	0	2	1	0	0	1	0	1	2	1	2	0	3	1	0	2					
		0.55%	0.38%	0.27%	1.55%	0.00%	0.85%	1.36%	0.27%	1.45%	1.91%	0.56%	0.00%	0.00%	0.00%	0.00%	0.00%	1.03%	1.59%	0.00%	0.00%	0.68%	0.00%	0.45%	3.03%	0.34%	1.01%	0.00%	1.14%	0.87%	0.00%	1.53%					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
																																					
