Выборы Президента Российской Федерации																																																						
Дата голосования: 18.03.2018																																																						
																																																						
"Наименование Избирательной комиссии:    Пермь, Свердловская № 2"																																																						
																																																						
Сводная таблица итогов голосования																																																						
																																																						
	Число участковых избирательных комиссий	43																																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	43																																																				
																																																						
		Сумма	УИК №3426	УИК №3427	УИК №3428	УИК №3429	УИК №3430	УИК №3431	УИК №3434	УИК №3435	УИК №3436	УИК №3437	УИК №3438	УИК №3439	УИК №3440	УИК №3441	УИК №3442	УИК №3443	УИК №3444	УИК №3445	УИК №3446	УИК №3447	УИК №3448	УИК №3449	УИК №3450	УИК №3451	УИК №3452	УИК №3453	УИК №3454	УИК №3455	УИК №3456	УИК №3457	УИК №3458	УИК №3459	УИК №3460	УИК №3461	УИК №3462	УИК №3463	УИК №3464	УИК №3465	УИК №3471	УИК №3472	УИК №3490	УИК №3491	УИК №3492									
1	"Число избирателей, включенных в список избирателей"	73643	1217	1263	1892	1402	1450	1453	2369	1851	2119	1879	2078	1853	1859	1906	1635	2094	1388	2499	2002	1691	1879	1878	2340	1790	1675	2038	1599	2468	1514	2013	1451	2109	1718	1501	1336	1766	2428	1640	2153	1757	300	178	212									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	62500	900	1000	1700	1300	1300	1300	1800	1600	1800	1600	1700	1500	1600	1600	1400	1800	1300	2100	1700	1400	1600	1600	1900	1500	1400	1700	1300	2000	1200	1700	1200	1800	1500	1300	1200	1600	2100	1500	1800	1500	300	200	200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	45935	811	832	1272	953	958	907	1508	1307	1293	1214	1371	1163	1150	1195	1017	1307	968	1525	1184	1095	1182	1203	1483	1030	966	1154	1001	1469	966	1254	686	1344	927	883	758	1042	1329	1175	1394	1078	300	81	200									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1578	19	29	47	39	27	32	44	42	17	54	42	36	58	53	39	40	29	38	46	29	43	30	29	39	18	71	42	20	31	49	10	48	33	32	15	36	63	40	59	26	0	84	0									
6	Число погашенных избирательных бюллетеней	14987	70	139	381	308	315	361	248	251	490	332	287	301	392	352	344	453	303	537	470	276	375	367	388	431	416	475	257	511	203	397	504	408	540	385	427	522	708	285	347	396	0	35	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1578	19	29	47	39	27	32	44	42	17	54	42	36	58	53	39	40	29	38	46	29	43	30	29	39	18	71	42	20	31	49	10	48	33	32	15	36	63	40	59	26	0	84	0									
8	Число бюллетеней в стационарных ящиках для голосования	45881	811	832	1272	953	958	907	1507	1265	1293	1214	1371	1162	1150	1195	1017	1307	968	1525	1184	1095	1182	1203	1483	1030	965	1154	1001	1468	965	1254	686	1341	927	883	758	1042	1329	1175	1394	1074	300	81	200									
9	Число недействительных избирательных бюллетеней	661	14	9	28	17	14	12	33	17	18	19	17	21	17	15	17	17	0	21	18	14	20	17	28	11	16	16	12	25	9	19	8	18	11	12	7	15	11	33	21	8	2	2	2									
10	Число действительных избирательных бюллетеней	46798	816	852	1291	975	971	927	1518	1290	1292	1249	1396	1177	1191	1233	1039	1330	997	1542	1212	1110	1205	1216	1484	1058	967	1209	1031	1463	987	1284	688	1371	949	903	766	1063	1381	1182	1432	1092	298	163	198									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																						
13	Бабурин Сергей Николаевич	389	6	10	13	19	12	11	15	10	7	12	6	14	7	11	8	13	14	11	8	8	9	11	9	9	6	8	11	12	10	10	4	8	7	6	3	5	5	11	14	8	3	1	4									
		0.82%	0.72%	1.16%	0.99%	1.92%	1.22%	1.17%	0.97%	0.77%	0.53%	0.95%	0.42%	1.17%	0.58%	0.88%	0.76%	0.97%	1.40%	0.70%	0.65%	0.71%	0.73%	0.89%	0.60%	0.84%	0.61%	0.65%	1.05%	0.81%	1.00%	0.77%	0.57%	0.58%	0.73%	0.66%	0.39%	0.46%	0.36%	0.91%	0.96%	0.73%	1.00%	0.61%	2.00%									
14	Грудинин Павел Николаевич	4781	79	110	148	109	94	97	173	159	143	147	139	120	120	119	74	129	88	158	117	105	113	119	160	121	91	122	92	156	68	154	63	129	85	79	77	89	159	174	135	107	20	14	26									
		10.07%	9.52%	12.78%	11.22%	10.99%	9.54%	10.33%	11.15%	12.17%	10.92%	11.59%	9.84%	10.02%	9.93%	9.54%	7.01%	9.58%	8.83%	10.11%	9.51%	9.34%	9.22%	9.65%	10.58%	11.32%	9.26%	9.96%	8.82%	10.48%	6.83%	11.82%	9.05%	9.29%	8.85%	8.63%	9.96%	8.26%	11.42%	14.32%	9.29%	9.73%	6.67%	8.48%	13.00%									
15	Жириновский Владимир Вольфович	2809	44	46	64	36	56	43	88	74	73	75	70	91	90	71	76	74	59	78	78	60	64	68	80	64	74	69	70	77	62	62	41	87	66	67	67	65	102	73	90	78	16	11	10									
		5.92%	5.30%	5.34%	4.85%	3.63%	5.69%	4.58%	5.67%	5.66%	5.57%	5.91%	4.95%	7.60%	7.45%	5.69%	7.20%	5.49%	5.92%	4.99%	6.34%	5.34%	5.22%	5.52%	5.29%	5.99%	7.53%	5.63%	6.71%	5.17%	6.22%	4.76%	5.89%	6.26%	6.88%	7.32%	8.67%	6.03%	7.33%	6.01%	6.19%	7.09%	5.33%	6.67%	5.00%									
16	Путин Владимир Владимирович	35533	589	595	944	737	728	688	1108	949	967	918	1052	876	879	946	829	1035	777	1184	932	872	940	950	1136	809	741	935	795	1142	775	973	540	1054	740	693	580	831	1032	810	1097	830	250	132	143									
		74.87%	70.96%	69.11%	71.57%	74.29%	73.91%	73.27%	71.44%	72.61%	73.82%	72.40%	74.45%	73.12%	72.76%	75.80%	78.50%	76.84%	77.93%	75.75%	75.77%	77.58%	76.73%	77.05%	75.13%	75.68%	75.38%	76.33%	76.22%	76.75%	77.81%	74.67%	77.59%	75.88%	77.08%	75.74%	75.03%	77.09%	74.14%	66.67%	75.50%	75.45%	83.33%	80.00%	71.50%									
17	Собчак Ксения Анатольевна	1451	51	42	67	38	25	40	66	43	45	37	55	35	38	33	24	35	19	57	28	25	37	33	44	23	18	22	32	36	38	30	23	49	13	25	23	28	44	56	40	26	3	1	4									
		3.06%	6.14%	4.88%	5.08%	3.83%	2.54%	4.26%	4.26%	3.29%	3.44%	2.92%	3.89%	2.92%	3.15%	2.64%	2.27%	2.60%	1.91%	3.65%	2.28%	2.22%	3.02%	2.68%	2.91%	2.15%	1.83%	1.80%	3.07%	2.42%	3.82%	2.30%	3.30%	3.53%	1.35%	2.73%	2.98%	2.60%	3.16%	4.61%	2.75%	2.36%	1.00%	0.61%	2.00%									
