Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																													
Дата голосования: 04.12.2011																																													
																																													
Наименование Избирательной комиссии:    Кольчугинская																																													
																																													
Сводная таблица результатов выборов																																													
																																													
		Сумма	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143					
1	"Число избирателей, внесенных в список избирателей"	47128	2103	1702	1618	1894	1721	1825	2016	1821	2092	1760	1705	2128	2360	2131	2041	1545	1668	1633	1824	2154	418	2531	694	475	171	280	475	664	273	460	129	385	339	489	278	588	147	591					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	40349	1550	1450	1350	1550	1450	1500	1600	1500	1750	1500	1450	1800	1950	1750	1700	1300	1400	1350	1500	1800	400	2150	650	450	170	300	450	650	250	450	130	350	350	450	250	550	187	962					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	20363	791	854	789	867	568	843	905	865	1029	865	801	903	965	991	1033	623	791	690	807	959	189	1019	283	123	63	101	219	189	107	128	63	68	125	146	82	205	49	265					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	2821	262	57	71	48	149	77	119	43	40	35	49	93	117	30	37	100	80	51	104	48	92	161	56	82	10	46	67	182	18	89	11	116	39	112	38	92	0	0					
6	Число погашенных избирательных бюллетеней	17163	497	538	490	635	733	580	576	591	681	600	600	804	868	729	630	577	529	609	589	793	119	970	311	245	97	153	164	279	125	233	56	166	186	192	130	253	138	697					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2821	262	57	71	48	149	77	119	43	40	35	49	93	117	30	37	100	80	51	104	48	92	161	56	82	10	46	67	182	18	89	11	116	39	112	38	92	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	20357	791	854	788	867	568	843	905	865	1029	865	801	903	964	991	1031	623	791	690	806	959	189	1019	283	123	63	101	219	189	107	128	63	68	124	146	82	205	49	265					
9	Число недействительных избирательных бюллетеней	338	23	9	8	17	10	14	23	12	17	10	11	19	11	11	14	15	17	9	18	18	4	15	1	3	3	1	6	4	0	1	0	1	4	2	0	5	0	2					
10	Число действительных избирательных бюллетеней	22840	1030	902	851	898	707	906	1001	896	1052	890	839	977	1070	1010	1054	708	854	732	892	989	277	1165	338	202	70	146	280	367	125	216	74	183	159	256	120	292	49	263					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	461	10	17	14	21	16	13	19	19	16	20	15	13	20	18	14	14	15	17	11	22	6	16	7	4	2	4	10	20	0	4	5	16	11	12	4	16	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	461	10	17	14	21	16	13	19	19	16	20	15	13	20	18	14	14	15	17	11	22	6	16	7	4	2	4	10	20	0	4	5	16	11	12	4	16	0	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	375	49	15	18	17	6	18	23	6	18	14	14	11	16	15	10	15	11	16	25	3	8	8	1	2	2	3	1	3	3	2	3	3	2	2	0	3	3	6					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	239	12	8	6	12	7	5	13	14	11	7	11	11	4	12	29	12	6	8	7	4	1	3	2	1	4	1	6	0	0	6	5	0	0	1	0	10	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																													
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	4475	174	201	198	194	123	165	224	179	217	205	152	189	182	182	210	159	172	166	188	221	54	225	48	27	6	18	52	52	19	29	4	49	27	45	25	53	5	36					
		19.31%	16.52%	22.06%	23.05%	21.20%	17.15%	17.93%	21.88%	19.71%	20.30%	22.78%	17.88%	18.98%	16.84%	17.83%	19.66%	21.99%	19.75%	22.40%	20.66%	21.95%	19.22%	19.07%	14.16%	13.17%	8.22%	12.24%	18.18%	14.02%	15.20%	13.36%	5.41%	26.63%	16.56%	17.44%	20.83%	17.85%	10.20%	13.58%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	4447	273	151	128	169	126	191	189	150	184	186	158	188	228	241	245	124	149	139	184	172	42	208	74	26	17	20	57	70	35	38	18	25	17	62	27	71	15	50					
		19.19%	25.93%	16.58%	14.90%	18.47%	17.57%	20.76%	18.46%	16.52%	17.21%	20.67%	18.59%	18.88%	21.09%	23.60%	22.94%	17.15%	17.11%	18.76%	20.22%	17.08%	14.95%	17.63%	21.83%	12.68%	23.29%	13.61%	19.93%	18.87%	28.00%	17.51%	24.32%	13.59%	10.43%	24.03%	22.50%	23.91%	30.61%	18.87%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	259	18	15	13	16	9	7	11	11	18	14	7	14	12	14	14	6	8	3	5	10	5	5	3	0	0	1	3	1	1	1	1	2	1	4	1	2	0	3					
		1.12%	1.71%	1.65%	1.51%	1.75%	1.26%	0.76%	1.07%	1.21%	1.68%	1.56%	0.82%	1.41%	1.11%	1.37%	1.31%	0.83%	0.92%	0.40%	0.55%	0.99%	1.78%	0.42%	0.88%	0.00%	0.00%	0.68%	1.05%	0.27%	0.80%	0.46%	1.35%	1.09%	0.61%	1.55%	0.83%	0.67%	0.00%	1.13%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	5663	216	246	244	228	147	210	236	243	288	213	213	256	275	273	238	163	219	173	208	217	59	411	88	47	11	34	71	99	32	34	21	29	46	38	25	68	10	34					
		24.43%	20.51%	27.00%	28.41%	24.92%	20.50%	22.83%	23.05%	26.76%	26.94%	23.67%	25.06%	25.70%	25.44%	26.74%	22.28%	22.54%	25.14%	23.35%	22.86%	21.55%	20.99%	34.83%	25.96%	22.93%	15.07%	23.13%	24.83%	26.68%	25.60%	15.67%	28.38%	15.76%	28.22%	14.73%	20.83%	22.90%	20.41%	12.83%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	1052	42	41	70	48	32	39	53	63	67	40	36	50	49	41	60	42	38	37	34	53	15	20	12	3	3	3	4	10	9	2	0	2	3	2	8	6	2	13					
		4.54%	3.99%	4.50%	8.15%	5.25%	4.46%	4.24%	5.18%	6.94%	6.27%	4.44%	4.24%	5.02%	4.53%	4.02%	5.62%	5.81%	4.36%	4.99%	3.74%	5.26%	5.34%	1.69%	3.54%	1.46%	4.11%	2.04%	1.40%	2.70%	7.20%	0.92%	0.00%	1.09%	1.84%	0.78%	6.67%	2.02%	4.08%	4.91%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	6834	298	240	196	239	269	293	285	248	267	227	270	274	317	252	287	210	265	208	269	316	101	288	113	97	33	70	92	133	27	110	28	76	65	104	34	90	17	126					
		29.48%	28.30%	26.34%	22.82%	26.12%	37.52%	31.85%	27.83%	27.31%	24.98%	25.22%	31.76%	27.51%	29.32%	24.68%	26.87%	29.05%	30.42%	28.07%	29.56%	31.38%	35.94%	24.41%	33.33%	47.32%	45.21%	47.62%	32.17%	35.85%	21.60%	50.69%	37.84%	41.30%	39.88%	40.31%	28.33%	30.30%	34.69%	47.55%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	110	9	8	2	4	1	1	3	2	11	5	3	6	7	7	0	4	3	6	4	0	1	8	0	2	0	0	1	2	2	2	2	0	0	1	0	2	0	1					
