Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																	
Дата голосования: 04.12.2011																																	
																																	
Наименование Избирательной комиссии:    Боградская																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №255	УИК №256	УИК №257	УИК №258	УИК №259	УИК №260	УИК №261	УИК №262	УИК №263	УИК №264	УИК №265	УИК №266	УИК №267	УИК №268	УИК №269	УИК №270	УИК №271	УИК №272	УИК №273	УИК №274	УИК №275	УИК №276	УИК №277	УИК №278	УИК №279	УИК №280					
1	"Число избирателей, внесенных в список избирателей"	10983	575	54	967	181	76	76	1035	189	46	452	96	815	73	185	119	545	114	1762	1209	548	114	599	142	61	426	524					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	11950	630	75	1065	210	80	80	1105	225	55	470	115	890	90	210	135	655	140	1830	1250	585	126	645	165	75	472	572					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	59	0	0	0	0	0	0	0	18	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	0	19	4					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6416	319	42	469	125	52	50	618	105	36	256	67	543	58	144	62	326	80	1034	569	272	57	329	92	44	296	371					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	801	29	8	81	8	2	7	75	21	6	51	6	50	4	11	1	63	6	112	73	30	1	46	16	17	24	53					
6	Число погашенных избирательных бюллетеней	4674	282	25	515	77	26	23	412	81	13	163	42	297	28	55	72	266	54	684	608	283	50	270	57	14	133	144					
7	Число избирательных бюллетеней в переносных ящиках для голосования	860	29	8	81	8	2	7	75	39	6	51	6	50	4	11	1	63	6	112	73	30	19	46	16	17	43	57					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6416	319	42	469	125	52	50	618	105	36	256	67	543	58	144	62	326	80	1034	569	272	57	329	92	44	296	371					
9	Число недействительных избирательных бюллетеней	136	4	1	11	9	0	1	9	2	0	5	1	14	4	2	0	4	2	16	8	7	4	6	0	0	17	9					
10	Число действительных избирательных бюллетеней	7140	344	49	539	124	54	56	684	142	42	302	72	579	58	153	63	385	84	1130	634	295	72	369	108	61	322	419					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	709	44	25	60	25	11	11	70	5	13	21	20	50	15	20	12	40	19	70	25	20	12	20	25	12	33	31					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	709	44	25	60	25	11	11	70	5	13	21	20	50	15	20	12	40	19	70	25	20	12	20	25	12	33	31					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	129	10	6	3	4	6	2	17	1	1	6	1	5	1	3	1	4	3	20	11	3	5	3	3	5	3	2					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	41	1	0	3	0	0	0	3	0	0	2	0	2	0	2	1	1	1	7	5	4	1	1	0	1	0	6					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	725	31	1	58	7	11	8	64	9	2	23	10	73	4	8	1	26	2	157	93	29	3	46	8	3	21	27					
		9.96%	8.91%	2.00%	10.55%	5.26%	20.37%	14.04%	9.24%	6.25%	4.76%	7.49%	13.70%	12.31%	6.45%	5.16%	1.59%	6.68%	2.33%	13.70%	14.49%	9.60%	3.95%	12.27%	7.41%	4.92%	6.19%	6.31%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1153	42	3	62	23	6	15	139	24	7	38	7	79	9	32	10	52	18	201	114	56	24	60	14	8	67	43					
		15.85%	12.07%	6.00%	11.27%	17.29%	11.11%	26.32%	20.06%	16.67%	16.67%	12.38%	9.59%	13.32%	14.52%	20.65%	15.87%	13.37%	20.93%	17.54%	17.76%	18.54%	31.58%	16.00%	12.96%	13.11%	19.76%	10.05%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	89	6	0	8	0	0	0	6	4	0	2	0	8	0	2	1	6	2	15	7	7	0	2	1	0	4	8					
		1.22%	1.72%	0.00%	1.45%	0.00%	0.00%	0.00%	0.87%	2.78%	0.00%	0.65%	0.00%	1.35%	0.00%	1.29%	1.59%	1.54%	2.33%	1.31%	1.09%	2.32%	0.00%	0.53%	0.93%	0.00%	1.18%	1.87%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1811	83	27	128	21	15	1	113	34	9	82	12	136	5	16	4	99	36	346	195	100	12	113	40	17	101	66					
		24.89%	23.85%	54.00%	23.27%	15.79%	27.78%	1.75%	16.31%	23.61%	21.43%	26.71%	16.44%	22.93%	8.06%	10.32%	6.35%	25.45%	41.86%	30.19%	30.37%	33.11%	15.79%	30.13%	37.04%	27.87%	29.79%	15.42%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	79	3	0	5	3	0	0	14	2	1	1	2	3	1	2	1	6	0	18	5	0	1	2	1	1	6	1					
		1.09%	0.86%	0.00%	0.91%	2.26%	0.00%	0.00%	2.02%	1.39%	2.38%	0.33%	2.74%	0.51%	1.61%	1.29%	1.59%	1.54%	0.00%	1.57%	0.78%	0.00%	1.32%	0.53%	0.93%	1.64%	1.77%	0.23%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	3258	178	18	278	69	22	31	345	69	23	156	40	280	39	92	45	194	25	388	219	103	32	146	44	30	118	274					
		44.78%	51.15%	36.00%	50.55%	51.88%	40.74%	54.39%	49.78%	47.92%	54.76%	50.81%	54.79%	47.22%	62.90%	59.35%	71.43%	49.87%	29.07%	33.86%	34.11%	34.11%	42.11%	38.93%	40.74%	49.18%	34.81%	64.02%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	25	1	0	0	1	0	1	3	0	0	0	1	0	0	1	1	2	1	5	1	0	0	0	0	2	5	0					
		0.34%	0.29%	0.00%	0.00%	0.75%	0.00%	1.75%	0.43%	0.00%	0.00%	0.00%	1.37%	0.00%	0.00%	0.65%	1.59%	0.51%	1.16%	0.44%	0.16%	0.00%	0.00%	0.00%	0.00%	3.28%	1.47%	0.00%					
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
