Выборы Президента Российской Федерации																																	
Дата голосования: 18.03.2018																																	
																																	
Наименование Избирательной комиссии:    Каспийская городская																																	
																																	
Сводная таблица итогов голосования																																	
																																	
	Число участковых избирательных комиссий	22																															
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	22																															
																																	
		Сумма	УИК №639	УИК №640	УИК №641	УИК №642	УИК №643	УИК №644	УИК №645	УИК №646	УИК №647	УИК №648	УИК №649	УИК №650	УИК №651	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660									
1	"Число избирателей, включенных в список избирателей"	52340	2711	3067	2360	2432	1770	2327	1538	1925	2296	2171	2320	2520	1959	2954	2289	2790	1794	2861	2913	2618	2444	2281									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	51129	2640	2732	2460	2282	1725	2275	1434	1838	2153	1930	2266	2461	1893	2981	2769	2849	1687	2754	2823	2846	2030	2301									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	45860	2217	1881	2290	2169	1629	1181	1232	1796	2076	1764	2219	2448	1605	2839	2266	2680	1675	2700	2483	2615	1816	2279									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	341	10	68	70	20	11	5	2	9	8	30	5	9	19	3	23	18	8	7	11	3	0	2									
6	Число погашенных избирательных бюллетеней	4928	413	783	100	93	85	1089	200	33	69	136	42	4	269	139	480	151	4	47	329	228	214	20									
7	Число избирательных бюллетеней в переносных ящиках для голосования	341	10	68	70	20	11	5	2	9	8	30	5	9	19	3	23	18	8	7	11	3	0	2									
8	Число бюллетеней в стационарных ящиках для голосования	45850	2217	1881	2290	2169	1629	1181	1232	1796	2076	1764	2219	2448	1605	2839	2266	2680	1675	2700	2473	2615	1816	2279									
9	Число недействительных избирательных бюллетеней	137	5	18	0	6	0	13	5	7	8	17	0	0	0	12	1	26	5	4	10	0	0	0									
10	Число действительных избирательных бюллетеней	46054	2222	1931	2360	2183	1640	1173	1229	1798	2076	1777	2224	2457	1624	2830	2288	2672	1678	2703	2474	2618	1816	2281									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																	
13	Бабурин Сергей Николаевич	40	2	1	5	0	0	2	2	3	2	0	1	0	0	0	0	0	2	1	2	0	6	11									
		0.09%	0.09%	0.05%	0.21%	0.00%	0.00%	0.17%	0.16%	0.17%	0.10%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.00%	0.12%	0.04%	0.08%	0.00%	0.33%	0.48%									
14	Грудинин Павел Николаевич	4080	178	407	384	154	85	207	161	205	142	224	86	125	136	87	147	131	233	229	196	262	200	101									
		8.83%	7.99%	20.88%	16.27%	7.04%	5.18%	17.45%	13.05%	11.36%	6.81%	12.49%	3.87%	5.09%	8.37%	3.06%	6.42%	4.86%	13.84%	8.46%	7.89%	10.01%	11.01%	4.43%									
15	Жириновский Владимир Вольфович	193	9	8	8	0	32	4	1	6	12	0	4	0	9	24	0	0	5	2	3	2	24	40									
		0.42%	0.40%	0.41%	0.34%	0.00%	1.95%	0.34%	0.08%	0.33%	0.58%	0.00%	0.18%	0.00%	0.55%	0.84%	0.00%	0.00%	0.30%	0.07%	0.12%	0.08%	1.32%	1.75%									
16	Путин Владимир Владимирович	41394	2005	1472	1937	2022	1492	950	1058	1567	1910	1553	2117	2332	1464	2719	2140	2515	1427	2461	2260	2330	1564	2099									
		89.61%	90.03%	75.53%	82.08%	92.37%	90.98%	80.10%	85.74%	86.81%	91.65%	86.57%	95.19%	94.91%	90.15%	95.67%	93.49%	93.22%	84.79%	90.91%	90.98%	88.99%	86.12%	92.02%									
17	Собчак Ксения Анатольевна	150	14	17	10	1	31	5	2	11	0	0	9	0	10	0	0	0	4	5	8	0	20	3									
		0.32%	0.63%	0.87%	0.42%	0.05%	1.89%	0.42%	0.16%	0.61%	0.00%	0.00%	0.40%	0.00%	0.62%	0.00%	0.00%	0.00%	0.24%	0.18%	0.32%	0.00%	1.10%	0.13%									
18	Сурайкин Максим Александрович	82	8	17	7	0	0	2	1	3	0	0	2	0	5	0	0	0	3	4	1	24	0	5									
		0.18%	0.36%	0.87%	0.30%	0.00%	0.00%	0.17%	0.08%	0.17%	0.00%	0.00%	0.09%	0.00%	0.31%	0.00%	0.00%	0.00%	0.18%	0.15%	0.04%	0.92%	0.00%	0.22%									
19	Титов Борис Юрьевич	23	2	3	3	0	0	0	1	1	0	0	2	0	0	0	0	0	0	0	1	0	0	10									
		0.05%	0.09%	0.15%	0.13%	0.00%	0.00%	0.00%	0.08%	0.06%	0.00%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.04%	0.00%	0.00%	0.44%									
20	Явлинский Григорий Алексеевич	92	4	6	6	6	0	3	3	2	10	0	3	0	0	0	1	26	4	1	3	0	2	12									
		0.20%	0.18%	0.31%	0.25%	0.27%	0.00%	0.25%	0.24%	0.11%	0.48%	0.00%	0.13%	0.00%	0.00%	0.00%	0.04%	0.96%	0.24%	0.04%	0.12%	0.00%	0.11%	0.53%									
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
																																	
