Выборы Президента Российской Федерации																																							
Дата голосования: 18.03.2018																																							
																																							
"Наименование Избирательной комиссии:    Липецк, Октябрьская №2"																																							
																																							
Сводная таблица итогов голосования																																							
																																							
	Число участковых избирательных комиссий	28																																					
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	28																																					
																																							
		Сумма	УИК №2214	УИК №2215	УИК №2216	УИК №2217	УИК №2218	УИК №2219	УИК №2220	УИК №2221	УИК №2222	УИК №2223	УИК №2224	УИК №2225	УИК №2226	УИК №2227	УИК №2228	УИК №2229	УИК №2230	УИК №2231	УИК №2232	УИК №2233	УИК №2234	УИК №2235	УИК №2236	УИК №2245	УИК №2246	УИК №2247	УИК №2248	УИК №2249									
1	"Число избирателей, включенных в список избирателей"	66483	2167	2630	2653	2887	2837	2744	2638	2645	2738	2656	2520	1991	1932	2311	1943	2528	2237	2086	2638	2506	2066	1790	2101	2277	2224	2112	2160	2466									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	61500	2000	2500	2500	2500	2500	2500	2500	2500	2500	2500	2300	1800	1800	2100	1800	2300	2000	2000	2400	2300	2000	1600	2000	2200	2100	2000	2000	2300									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	43763	1527	1959	1881	1958	1828	1775	1692	1694	1825	1743	1740	1358	1200	1500	1252	1621	1410	1296	1682	1634	1266	1162	1365	1441	1354	1451	1465	1684									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	534	12	12	7	14	6	16	26	17	13	26	10	19	16	27	15	34	20	32	25	21	22	28	19	24	32	15	9	17									
6	Число погашенных избирательных бюллетеней	17202	461	528	612	528	666	709	782	789	662	731	550	423	584	573	533	645	570	672	693	645	712	410	616	735	714	534	526	599									
7	Число избирательных бюллетеней в переносных ящиках для голосования	534	12	12	7	14	6	16	26	17	13	26	10	19	16	27	15	34	20	32	25	21	22	28	19	24	32	15	9	17									
8	Число бюллетеней в стационарных ящиках для голосования	43761	1526	1959	1881	1958	1828	1775	1692	1694	1825	1743	1740	1358	1200	1500	1252	1621	1410	1296	1682	1634	1266	1162	1364	1441	1354	1451	1465	1684									
9	Число недействительных избирательных бюллетеней	424	14	13	11	18	15	16	17	22	17	22	19	11	15	10	16	18	15	10	11	16	17	13	8	21	12	11	15	21									
10	Число действительных избирательных бюллетеней	43871	1524	1958	1877	1954	1819	1775	1701	1689	1821	1747	1731	1366	1201	1517	1251	1637	1415	1318	1696	1639	1271	1177	1375	1444	1374	1455	1459	1680									
11	Число утраченных избирательных бюллетеней	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																							
13	Бабурин Сергей Николаевич	351	10	10	13	16	14	21	13	13	11	10	13	12	9	12	10	12	8	12	10	21	9	14	13	16	11	11	14	13									
		0.79%	0.65%	0.51%	0.69%	0.81%	0.76%	1.17%	0.76%	0.76%	0.60%	0.57%	0.74%	0.87%	0.74%	0.79%	0.79%	0.73%	0.56%	0.90%	0.59%	1.27%	0.70%	1.18%	0.94%	1.09%	0.79%	0.75%	0.95%	0.76%									
14	Грудинин Павел Николаевич	6136	234	277	263	254	239	259	253	216	273	252	208	182	169	238	184	206	210	138	218	212	180	156	179	202	187	211	239	297									
