Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Курьинская 																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №1016	УИК №1017	УИК №1018	УИК №1019	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033					
1	"Число избирателей, внесенных в списки"	9979	92	152	1070	85	316	115	177	783	103	889	196	538	499	845	169	2102	1156	692					
2	"Число бюллетеней, полученных участковыми комиссиями"	10000	94	147	1000	85	330	116	180	800	100	900	190	550	540	890	165	2100	1100	713					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6298	55	131	611	68	179	95	114	483	83	514	169	343	367	539	116	1284	683	464					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	429	10	0	55	9	19	2	2	17	0	36	6	34	15	27	8	55	91	43					
6	Число погашенных бюллетеней	3273	29	16	334	8	132	19	64	300	17	350	15	173	158	324	41	761	326	206					
7	Число бюллетеней в переносных ящиках для голосования	429	10	0	55	9	19	2	2	17	0	36	6	34	15	27	8	55	91	43					
8	Число бюллетеней в стационарных ящиках для голосования	6298	55	131	611	68	179	95	114	483	83	514	169	343	367	539	116	1284	683	464					
9	Число недействительных бюллетеней	65	1	0	15	2	4	0	0	8	0	5	7	3	0	2	0	8	3	7					
10	Число действительных бюллетеней	6662	64	131	651	75	194	97	116	492	83	545	168	374	382	564	124	1331	771	500					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	100	3	3	8	3	8	3	3	8	3	8	3	8	8	8	3	10	5	5					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	31	1	0	2	0	1	0	2	2	0	4	0	0	1	5	0	10	3	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	10	0	1	2	1	0	0	0	1	0	0	0	0	0	1	2	2	0	0					
14	Число погашенных открепительных удостоверений	69	2	3	6	3	7	3	1	6	3	4	3	8	7	3	3	0	2	5					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	"1. ""ЕДИНЕНИЕ"""	66	1	0	7	4	0	1	1	10	0	5	2	2	4	4	0	11	8	6					
		0.98%	1.53%	0.0%	1.05%	5.19%	0.0%	1.03%	0.86%	2.0%	0.0%	0.90%	1.14%	0.53%	1.04%	0.70%	0.0%	0.82%	1.03%	1.18%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	108	2	1	2	0	7	1	2	3	1	6	3	2	2	5	0	43	21	7					
		1.60%	3.07%	0.76%	0.30%	0.0%	3.53%	1.03%	1.72%	0.6%	1.20%	1.09%	1.71%	0.53%	0.52%	0.88%	0.0%	3.21%	2.71%	1.38%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	126	1	3	24	0	2	6	2	10	1	15	1	9	11	11	1	8	9	12					
		1.87%	1.53%	2.29%	3.60%	0.0%	1.01%	6.18%	1.72%	2.0%	1.20%	2.72%	0.57%	2.38%	2.87%	1.94%	0.80%	0.59%	1.16%	2.36%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	71	0	0	8	0	2	0	1	4	0	5	0	5	2	2	0	29	8	5					
		1.05%	0.0%	0.0%	1.20%	0.0%	1.01%	0.0%	0.86%	0.8%	0.0%	0.90%	0.0%	1.32%	0.52%	0.35%	0.0%	2.16%	1.03%	0.98%					
22	"5. ""За Русь Святую"""	19	1	0	4	0	0	0	0	1	0	1	0	0	1	2	0	5	3	1					
		0.28%	1.53%	0.0%	0.60%	0.0%	0.0%	0.0%	0.0%	0.2%	0.0%	0.18%	0.0%	0.0%	0.26%	0.35%	0.0%	0.37%	0.38%	0.19%					
23	"6. ""Объединенная Российская партия ""Русь"""	7	0	0	2	0	0	1	0	0	0	0	0	1	0	1	1	0	1	0					
		0.10%	0.0%	0.0%	0.30%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.0%	0.17%	0.80%	0.0%	0.12%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	30	0	0	5	0	0	0	0	0	0	2	0	3	5	3	2	6	2	2					
		0.44%	0.0%	0.0%	0.75%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.36%	0.0%	0.79%	1.30%	0.53%	1.61%	0.44%	0.25%	0.39%					
25	"8. ""Народно-республиканская партия России"""	9	0	0	0	0	0	0	0	1	0	2	0	1	1	0	0	2	2	0					
		0.13%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.2%	0.0%	0.36%	0.0%	0.26%	0.26%	0.0%	0.0%	0.14%	0.25%	0.0%					
26	"9. ""Российская экологическая партия ""Зеленые"""	14	0	0	0	0	0	0	0	0	2	0	0	2	0	2	0	3	3	2					
		0.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	2.40%	0.0%	0.0%	0.53%	0.0%	0.35%	0.0%	0.22%	0.38%	0.39%					
27	"10. ""Аграрная партия России"""	1011	2	20	36	13	34	2	21	119	9	89	30	73	84	62	15	143	143	116					
		15.02%	3.07%	15.26%	5.40%	16.88%	17.17%	2.06%	18.10%	23.8%	10.84%	16.18%	17.14%	19.36%	21.98%	10.95%	12.09%	10.67%	18.47%	22.87%					
28	"11. ""Истинные патриоты России"""	7	0	0	0	0	0	0	0	0	0	0	3	0	0	1	0	2	0	1					
		0.10%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	1.71%	0.0%	0.0%	0.17%	0.0%	0.14%	0.0%	0.19%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	73	0	1	8	0	0	2	1	3	0	6	2	9	2	8	4	12	10	5					
		1.08%	0.0%	0.76%	1.20%	0.0%	0.0%	2.06%	0.86%	0.6%	0.0%	1.09%	1.14%	2.38%	0.52%	1.41%	3.22%	0.89%	1.29%	0.98%					
30	"13. ""Демократическая партия России"""	18	0	0	0	0	1	0	0	7	0	1	0	2	0	0	0	3	2	2					
		0.26%	0.0%	0.0%	0.0%	0.0%	0.50%	0.0%	0.0%	1.4%	0.0%	0.18%	0.0%	0.53%	0.0%	0.0%	0.0%	0.22%	0.25%	0.39%					
31	"14. ""Великая Россия - Евразийский Союз"""	6	1	0	0	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0					
		0.08%	1.53%	0.0%	0.0%	0.0%	0.0%	2.06%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%					
32	"15. ""Партия СЛОН"""	7	1	0	0	0	0	0	0	0	0	0	0	1	1	1	0	1	0	2					
		0.10%	1.53%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.26%	0.26%	0.17%	0.0%	0.07%	0.0%	0.39%					
33	"16. ""Родина"" (народно-патриотический союз)"""	311	1	7	37	4	15	4	7	12	0	21	2	9	21	32	12	80	34	13					
		4.62%	1.53%	5.34%	5.55%	5.19%	7.57%	4.12%	6.03%	2.4%	0.0%	3.81%	1.14%	2.38%	5.49%	5.65%	9.67%	5.97%	4.39%	2.56%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	14	0	1	4	0	0	1	0	0	0	1	1	2	0	0	0	0	1	3					
		0.20%	0.0%	0.76%	0.60%	0.0%	0.0%	1.03%	0.0%	0.0%	0.0%	0.18%	0.57%	0.53%	0.0%	0.0%	0.0%	0.0%	0.12%	0.59%					
35	"18. ""ЛДПР"""	944	11	34	117	5	29	9	6	69	4	83	25	72	81	70	17	134	84	94					
		14.03%	16.92%	25.95%	17.56%	6.49%	14.64%	9.27%	5.17%	13.8%	4.81%	15.09%	14.28%	19.09%	21.20%	12.36%	13.70%	10.00%	10.85%	18.54%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	130	0	5	26	1	3	0	2	9	2	12	2	9	2	14	2	23	9	9					
		1.93%	0.0%	3.81%	3.90%	1.29%	1.51%	0.0%	1.72%	1.8%	2.40%	2.18%	1.14%	2.38%	0.52%	2.47%	1.61%	1.71%	1.16%	1.77%					
37	"20. ""Политическая партия ""Единая Россия"""	1943	14	38	289	43	53	53	30	136	14	130	19	84	122	157	28	439	195	99					
		28.88%	21.53%	29.00%	43.39%	55.84%	26.76%	54.63%	25.86%	27.2%	16.86%	23.63%	10.85%	22.28%	31.93%	27.73%	22.58%	32.78%	25.19%	19.52%					
38	"21. ""Российская Конституционно-демократическая партия"""	4	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	2	0					
		0.05%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.0%	1.20%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%	0.25%	0.0%					
39	"22. ""Развитие предпринимательства"""	30	0	0	3	0	0	0	0	1	0	5	0	0	2	2	1	11	2	3					
		0.44%	0.0%	0.0%	0.45%	0.0%	0.0%	0.0%	0.0%	0.2%	0.0%	0.90%	0.0%	0.0%	0.52%	0.35%	0.80%	0.82%	0.25%	0.59%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	1540	27	20	62	5	43	10	41	95	49	131	73	76	35	174	35	341	213	110					
		22.89%	41.53%	15.26%	9.30%	6.49%	21.71%	10.30%	35.34%	19.0%	59.03%	23.81%	41.71%	20.15%	9.16%	30.74%	28.22%	25.46%	27.51%	21.69%					
																									
41	Против всех	174	2	1	16	0	5	5	1	12	0	30	5	12	6	13	6	35	17	8					
