Выборы Президента Российской Федерации																																																											
Дата голосования: 04.03.2012																																																											
																																																											
Наименование Избирательной комиссии:    Миякинская																																																											
																																																											
Сводная таблица итогов голосования																																																											
																																																											
	Число участковых избирательных комиссий	48																																																									
	Число участковых избирательных комиссий, приступивших к передаче сведений	48																																																									
																																																											
		Сумма	УИК №2727	УИК №2728	УИК №2729	УИК №2730	УИК №2731	УИК №2732	УИК №2733	УИК №2734	УИК №2735	УИК №2736	УИК №2737	УИК №2738	УИК №2739	УИК №2740	УИК №2741	УИК №2742	УИК №2743	УИК №2744	УИК №2745	УИК №2746	УИК №2747	УИК №2748	УИК №2749	УИК №2750	УИК №2751	УИК №2752	УИК №2753	УИК №2754	УИК №2755	УИК №2756	УИК №2757	УИК №2758	УИК №2759	УИК №2760	УИК №2761	УИК №2762	УИК №2763	УИК №2764	УИК №2765	УИК №2766	УИК №2767	УИК №2768	УИК №2769	УИК №2770	УИК №2771	УИК №2772	УИК №2773	УИК №2774									
1	Число избирателей, включенных в список избирателей	21805	438	261	331	227	374	435	181	399	421	216	419	403	348	728	203	424	419	295	311	171	127	135	522	314	140	544	297	556	814	105	412	682	140	1472	1387	798	821	863	898	809	374	426	277	368	97	437	555	431									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	23969	505	285	344	242	404	484	202	434	466	223	453	430	361	805	220	459	436	326	369	203	150	158	569	367	142	570	324	635	930	114	446	739	165	1558	1487	847	856	901	977	980	411	456	295	485	115	480	690	471									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	14719	321	204	253	199	258	307	134	307	294	137	270	256	255	553	170	296	315	241	230	143	109	92	346	230	117	323	193	425	496	82	310	456	125	986	756	451	487	521	624	488	247	271	177	267	77	351	308	261									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2652	54	36	27	23	24	65	23	25	54	24	45	95	45	97	22	34	37	34	19	9	11	24	89	29	10	153	79	66	105	10	35	32	11	42	76	66	76	148	43	172	52	62	70	61	17	17	194	110									
6	Число погашенных избирательных бюллетеней	6598	130	45	64	20	122	112	45	102	118	62	138	79	61	155	28	129	84	51	120	51	30	42	134	108	15	94	52	144	329	22	101	251	29	530	655	330	293	232	310	320	112	123	48	157	21	112	188	100									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2652	54	36	27	23	24	65	23	25	54	24	45	95	45	97	22	34	37	34	19	9	11	24	89	29	10	153	79	66	105	10	35	32	11	42	76	66	76	148	43	172	52	62	70	61	17	17	194	110									
8	Число бюллетеней в стационарных ящиках для голосования	14719	321	204	253	199	258	307	134	307	294	137	270	256	255	553	170	296	315	241	230	143	109	92	346	230	117	323	193	425	496	82	310	456	125	986	756	451	487	521	624	488	247	271	177	267	77	351	308	261									
9	Число недействительных избирательных бюллетеней	318	3	1	0	0	3	4	2	1	5	4	0	3	2	7	0	2	5	1	6	2	0	0	2	3	0	8	3	0	142	0	5	4	3	6	10	0	5	6	10	9	1	6	1	5	0	3	28	7									
10	Число действительных избирательных бюллетеней	17053	372	239	280	222	279	368	155	331	343	157	315	348	298	643	192	328	347	274	243	150	120	116	433	256	127	468	269	491	459	92	340	484	133	1022	822	517	558	663	657	651	298	327	246	323	94	365	474	364									
11	Число полученных открепительных  удостоверений	651	25	11	1	13	9	6	4	8	8	4	9	5	4	31	1	17	5	10	11	8	11	4	10	18	1	15	0	5	25	4	16	12	2	35	60	22	23	20	56	28	13	9	12	20	0	5	5	30									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	651	25	11	1	13	9	6	4	8	8	4	9	5	4	31	1	17	5	10	11	8	11	4	10	18	1	15	0	5	25	4	16	12	2	35	60	22	23	20	56	28	13	9	12	20	0	5	5	30									
13	Число избирателей, проголосовавших по открепительным удостоверениям	215	2	2	2	3	3	8	1	3	1	4	2	4	4	7	0	2	4	3	1	3	2	0	2	3	2	3	0	5	15	6	3	5	1	14	30	9	16	8	9	4	4	1	2	1	3	1	5	2									
14	Число неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	349	20	1	0	1	21	44	13	8	0	0	2	0	1	3	0	0	0	0	20	15	2	4	12	7	0	0	0	0	22	7	0	1	0	3	16	2	1	2	3	10	16	4	1	20	11	11	45	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																											
19	Жириновский Владимир Вольфович	462	11	4	8	3	5	6	3	6	16	6	9	9	9	12	0	2	5	1	2	1	2	0	0	0	0	14	12	8	14	3	22	31	4	32	37	2	19	24	37	24	24	2	2	8	2	9	8	4									
		2.66%	2.93%	1.67%	2.86%	1.35%	1.77%	1.61%	1.91%	1.81%	4.60%	3.73%	2.86%	2.56%	3.00%	1.85%	0.00%	0.61%	1.42%	0.36%	0.80%	0.66%	1.67%	0.00%	0.00%	0.00%	0.00%	2.94%	4.41%	1.63%	2.33%	3.26%	6.38%	6.35%	2.94%	3.11%	4.45%	0.39%	3.37%	3.59%	5.55%	3.64%	8.03%	0.60%	0.81%	2.44%	2.13%	2.45%	1.59%	1.08%									
20	Зюганов Геннадий Андреевич	3577	42	41	60	34	50	51	35	86	59	29	133	51	34	134	16	64	127	70	65	34	9	16	116	77	34	90	51	101	107	18	58	110	23	244	208	161	135	134	63	123	46	62	69	77	12	88	89	41									
		20.59%	11.20%	17.08%	21.43%	15.32%	17.73%	13.71%	22.29%	25.90%	16.95%	18.01%	42.22%	14.53%	11.33%	20.62%	8.33%	19.39%	36.08%	25.45%	26.10%	22.37%	7.50%	13.79%	26.67%	29.73%	26.77%	18.91%	18.75%	20.57%	17.80%	19.57%	16.81%	22.54%	16.91%	23.74%	25.00%	31.14%	23.98%	20.03%	9.45%	18.64%	15.38%	18.62%	27.94%	23.48%	12.77%	23.91%	17.73%	11.05%									
21	Миронов Сергей Михайлович	421	12	2	0	1	15	18	1	2	8	3	7	4	3	8	1	15	11	2	3	2	4	3	0	0	0	16	4	9	26	1	4	18	3	49	36	14	12	18	24	20	5	6	3	8	2	8	7	3									
		2.42%	3.20%	0.83%	0.00%	0.45%	5.32%	4.84%	0.64%	0.60%	2.30%	1.86%	2.22%	1.14%	1.00%	1.23%	0.52%	4.55%	3.13%	0.73%	1.20%	1.32%	3.33%	2.59%	0.00%	0.00%	0.00%	3.36%	1.47%	1.83%	4.33%	1.09%	1.16%	3.69%	2.21%	4.77%	4.33%	2.71%	2.13%	2.69%	3.60%	3.03%	1.67%	1.80%	1.21%	2.44%	2.13%	2.17%	1.39%	0.81%									
22	Прохоров Михаил Дмитриевич	494	12	0	8	2	12	5	4	8	14	1	8	6	1	17	0	9	7	1	0	4	1	0	0	0	1	12	14	5	17	1	16	19	5	61	70	10	20	20	38	27	9	7	3	7	1	6	2	3									
		2.84%	3.20%	0.00%	2.86%	0.90%	4.26%	1.34%	2.55%	2.41%	4.02%	0.62%	2.54%	1.71%	0.33%	2.62%	0.00%	2.73%	1.99%	0.36%	0.00%	2.63%	0.83%	0.00%	0.00%	0.00%	0.79%	2.52%	5.15%	1.02%	2.83%	1.09%	4.64%	3.89%	3.68%	5.93%	8.41%	1.93%	3.55%	2.99%	5.70%	4.09%	3.01%	2.10%	1.21%	2.13%	1.06%	1.63%	0.40%	0.81%									
23	Путин Владимир Владимирович	12099	295	192	204	182	197	288	112	229	246	118	158	278	251	472	175	238	197	200	173	109	104	97	317	179	92	336	188	368	295	69	240	306	98	636	471	330	372	467	495	457	214	250	169	223	77	254	368	313									
		69.65%	78.67%	80.00%	72.86%	81.98%	69.86%	77.42%	71.34%	68.98%	70.69%	73.29%	50.16%	79.20%	83.67%	72.62%	91.15%	72.12%	55.97%	72.73%	69.48%	71.71%	86.67%	83.62%	72.87%	69.11%	72.44%	70.59%	69.12%	74.95%	49.08%	75.00%	69.57%	62.70%	72.06%	61.87%	56.61%	63.83%	66.07%	69.81%	74.21%	69.24%	71.57%	75.08%	68.42%	67.99%	81.91%	69.02%	73.31%	84.37%									
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
																																																											
