Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Смоленская																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №1441	УИК №1442	УИК №1443	УИК №1444	УИК №1445	УИК №1446	УИК №1447	УИК №1448	УИК №1449	УИК №1450	УИК №1451	УИК №1452	УИК №1453	УИК №1454	УИК №1455	УИК №1456	УИК №1457	УИК №1458	УИК №1459	УИК №1460	УИК №1461	УИК №1462	УИК №1463	УИК №1464	УИК №1465									
1	"Число избирателей, включенных в список избирателей"	19361	659	205	1134	519	555	933	202	192	109	1023	160	123	426	1094	434	2760	2043	2197	513	1044	804	755	1102	226	149									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	19550	700	200	1130	500	550	1000	210	200	100	1100	150	140	420	1100	450	2850	2000	2200	450	1100	800	750	1100	200	150									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	11047	431	125	672	300	285	585	143	113	70	584	92	78	257	649	254	1458	1209	1287	217	555	433	420	635	110	85									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	870	34	13	38	19	55	65	14	10	3	33	8	5	14	29	36	92	63	34	51	41	59	45	86	17	6									
6	Число погашенных избирательных бюллетеней	7633	235	62	420	181	210	350	53	77	27	483	50	57	149	422	160	1300	728	879	182	504	308	285	379	73	59									
7	Число избирательных бюллетеней в переносных ящиках для голосования	870	34	13	38	19	55	65	14	10	3	33	8	5	14	29	36	92	63	34	51	41	59	45	86	17	6									
8	Число бюллетеней в стационарных ящиках для голосования	11047	431	125	672	300	285	585	143	113	70	584	92	78	257	649	254	1458	1209	1287	217	555	433	420	635	110	85									
9	Число недействительных избирательных бюллетеней	140	5	0	9	4	3	3	0	0	1	1	2	0	8	10	3	19	21	19	1	7	8	6	7	1	2									
10	Число действительных избирательных бюллетеней	11777	460	138	701	315	337	647	157	123	72	616	98	83	263	668	287	1531	1251	1302	267	589	484	459	714	126	89									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	83	2	4	3	2	1	7	1	1	0	3	0	0	2	8	3	9	16	6	1	5	2	1	5	0	1									
		0.70%	0.43%	2.90%	0.42%	0.63%	0.29%	1.08%	0.64%	0.81%	0.00%	0.49%	0.00%	0.00%	0.74%	1.18%	1.03%	0.58%	1.26%	0.45%	0.37%	0.84%	0.41%	0.22%	0.69%	0.00%	1.10%									
14	Грудинин Павел Николаевич	2576	66	30	157	74	52	120	26	4	3	105	17	7	88	141	43	395	323	353	69	139	94	98	125	24	23									
		21.62%	14.19%	21.74%	22.11%	23.20%	15.29%	18.46%	16.56%	3.25%	4.11%	17.02%	17.00%	8.43%	32.47%	20.80%	14.83%	25.48%	25.39%	26.72%	25.75%	23.32%	19.11%	21.08%	17.34%	18.90%	25.27%									
15	Жириновский Владимир Вольфович	888	40	9	31	23	33	47	14	20	4	52	17	1	25	55	13	105	65	85	22	50	45	54	55	13	10									
		7.45%	8.60%	6.52%	4.37%	7.21%	9.71%	7.23%	8.92%	16.26%	5.48%	8.43%	17.00%	1.20%	9.23%	8.11%	4.48%	6.77%	5.11%	6.43%	8.21%	8.39%	9.15%	11.61%	7.63%	10.24%	10.99%									
16	Путин Владимир Владимирович	7975	345	91	491	206	247	460	115	98	65	446	63	73	144	441	224	983	823	828	166	385	336	297	509	87	52									
		66.92%	74.19%	65.94%	69.15%	64.58%	72.65%	70.77%	73.25%	79.67%	89.04%	72.29%	63.00%	87.95%	53.14%	65.04%	77.24%	63.42%	64.70%	62.68%	61.94%	64.60%	68.29%	63.87%	70.60%	68.50%	57.14%									
17	Собчак Ксения Анатольевна	99	3	1	7	5	2	7	1	0	0	6	0	1	0	8	1	13	10	14	2	4	3	1	7	1	2									
		0.83%	0.65%	0.72%	0.99%	1.57%	0.59%	1.08%	0.64%	0.00%	0.00%	0.97%	0.00%	1.20%	0.00%	1.18%	0.34%	0.84%	0.79%	1.06%	0.75%	0.67%	0.61%	0.22%	0.97%	0.79%	2.20%									
18	Сурайкин Максим Александрович	78	4	3	8	3	2	2	0	0	0	2	1	1	2	8	0	13	6	4	1	4	3	5	4	1	1									
		0.65%	0.86%	2.17%	1.13%	0.94%	0.59%	0.31%	0.00%	0.00%	0.00%	0.32%	1.00%	1.20%	0.74%	1.18%	0.00%	0.84%	0.47%	0.30%	0.37%	0.67%	0.61%	1.08%	0.55%	0.79%	1.10%									
19	Титов Борис Юрьевич	38	0	0	3	2	0	1	0	0	0	2	0	0	0	4	2	7	3	7	2	2	0	1	2	0	0									
		0.32%	0.00%	0.00%	0.42%	0.63%	0.00%	0.15%	0.00%	0.00%	0.00%	0.32%	0.00%	0.00%	0.00%	0.59%	0.69%	0.45%	0.24%	0.53%	0.75%	0.34%	0.00%	0.22%	0.28%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	40	0	0	1	0	0	3	0	0	0	0	0	0	2	3	1	6	5	5	4	0	1	2	7	0	0									
		0.34%	0.00%	0.00%	0.14%	0.00%	0.00%	0.46%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.74%	0.44%	0.34%	0.39%	0.39%	0.38%	1.49%	0.00%	0.20%	0.43%	0.97%	0.00%	0.00%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
