Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																			
Дата голосования: 04.12.2011																																			
																																			
Наименование Избирательной комиссии:    Приаргунская																																			
																																			
Сводная таблица результатов выборов																																			
																																			
		Сумма	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743	УИК №744	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760					
1	"Число избирателей, внесенных в список избирателей"	16958	370	520	620	251	380	206	891	709	566	561	391	84	436	59	153	1011	87	1215	310	319	212	463	1378	1747	1672	759	975	613					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	17200	376	519	654	257	380	212	886	690	571	569	437	88	441	58	152	1126	85	1254	308	321	218	467	1375	1716	1672	759	984	625					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9122	170	219	332	177	255	146	385	366	303	329	272	49	262	29	84	429	69	588	186	185	162	206	763	1031	909	388	486	342					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1057	57	43	73	31	16	10	60	39	34	12	40	7	33	4	20	65	0	109	16	4	11	23	95	73	42	23	76	41					
6	Число погашенных избирательных бюллетеней	7021	149	257	249	49	109	56	441	285	234	228	125	32	146	25	48	632	16	557	106	132	45	238	517	612	721	348	422	242					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1057	57	43	73	31	16	10	60	39	34	12	40	7	33	4	20	65	0	109	16	4	11	23	95	73	42	23	76	41					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9122	170	219	332	177	255	146	385	366	303	329	272	49	262	29	84	429	69	588	186	185	162	206	763	1031	909	388	486	342					
9	Число недействительных избирательных бюллетеней	164	4	3	4	8	7	2	5	8	6	4	11	1	5	0	3	4	1	5	2	5	2	5	15	14	13	7	11	9					
10	Число действительных избирательных бюллетеней	10015	223	259	401	200	264	154	440	397	331	337	301	55	290	33	101	490	68	692	200	184	171	224	843	1090	938	404	551	374					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	334	5	4	8	6	7	7	10	12	8	8	16	3	14	2	0	17	0	24	2	4	5	7	22	45	54	18	11	15					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	302	5	4	7	6	6	6	10	11	6	5	16	3	14	2	0	15	0	22	2	2	4	6	21	42	50	17	8	12					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	153	1	5	2	3	4	4	3	22	11	8	6	3	4	2	2	2	4	10	1	4	1	1	12	13	15	8	2	0					
14	Число погашенных неиспользованных открепительных удостоверений	32	0	0	1	0	1	1	0	1	2	3	0	0	0	0	0	2	0	2	0	2	1	1	1	3	4	1	3	3					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	16	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	1	0	0	0	0	2	3	5	2	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																			
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	989	12	22	30	5	25	13	44	26	27	24	31	2	17	2	6	67	2	42	15	10	15	14	120	156	90	43	72	57					
		9.72%	5.29%	8.40%	7.41%	2.40%	9.23%	8.33%	9.89%	6.42%	8.01%	7.04%	9.94%	3.57%	5.76%	6.06%	5.77%	13.56%	2.90%	6.03%	7.43%	5.29%	8.67%	6.11%	13.99%	14.13%	9.46%	10.46%	12.81%	14.88%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1808	28	29	84	30	54	16	79	77	71	57	48	1	32	4	7	89	25	171	31	26	27	39	153	191	206	63	96	74					
		17.76%	12.33%	11.07%	20.74%	14.42%	19.93%	10.26%	17.75%	19.01%	21.07%	16.72%	15.38%	1.79%	10.85%	12.12%	6.73%	18.02%	36.23%	24.53%	15.35%	13.76%	15.61%	17.03%	17.83%	17.30%	21.66%	15.33%	17.08%	19.32%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	84	1	1	4	0	3	0	5	2	3	3	3	0	3	3	1	5	1	6	0	1	0	1	3	5	17	2	5	6					
		0.83%	0.44%	0.38%	0.99%	0.00%	1.11%	0.00%	1.12%	0.49%	0.89%	0.88%	0.96%	0.00%	1.02%	9.09%	0.96%	1.01%	1.45%	0.86%	0.00%	0.53%	0.00%	0.44%	0.35%	0.45%	1.79%	0.49%	0.89%	1.57%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2316	50	49	68	30	36	21	100	84	82	44	72	7	55	3	29	146	8	160	25	46	19	59	225	291	191	160	136	120					
		22.75%	22.03%	18.70%	16.79%	14.42%	13.28%	13.46%	22.47%	20.74%	24.33%	12.90%	23.08%	12.50%	18.64%	9.09%	27.88%	29.55%	11.59%	22.96%	12.38%	24.34%	10.98%	25.76%	26.22%	26.36%	20.08%	38.93%	24.20%	31.33%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	104	3	4	7	0	1	2	3	5	0	0	1	0	0	1	0	8	0	7	2	2	0	2	12	12	15	7	7	3					
		1.02%	1.32%	1.53%	1.73%	0.00%	0.37%	1.28%	0.67%	1.23%	0.00%	0.00%	0.32%	0.00%	0.00%	3.03%	0.00%	1.62%	0.00%	1.00%	0.99%	1.06%	0.00%	0.87%	1.40%	1.09%	1.58%	1.70%	1.25%	0.78%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	4683	129	154	206	133	145	102	208	202	148	209	143	45	181	20	58	171	32	305	125	99	110	108	328	429	419	127	233	114					
		46.01%	56.83%	58.78%	50.86%	63.94%	53.51%	65.38%	46.74%	49.88%	43.92%	61.29%	45.83%	80.36%	61.36%	60.61%	55.77%	34.62%	46.38%	43.76%	61.88%	52.38%	63.58%	47.16%	38.23%	38.86%	44.06%	30.90%	41.46%	29.77%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	31	0	0	2	2	0	0	1	1	0	0	3	0	2	0	0	4	0	1	2	0	0	1	2	6	0	2	2	0					
		0.30%	0.00%	0.00%	0.49%	0.96%	0.00%	0.00%	0.22%	0.25%	0.00%	0.00%	0.96%	0.00%	0.68%	0.00%	0.00%	0.81%	0.00%	0.14%	0.99%	0.00%	0.00%	0.44%	0.23%	0.54%	0.00%	0.49%	0.36%	0.00%					
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
																																			
