Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																
Дата голосования: 02.12.2007																																
																																
Наименование Избирательной комиссии:    Красноармейская																																
																																
Сводная таблица результатов выборов																																
																																
		Сумма	УИК №472	УИК №473	УИК №474	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492	УИК №493	УИК №494	УИК №495	УИК №496					
1	"Число избирателей, внесенных в списки избирателей"	15277	524	154	268	110	33	48	291	203	47	233	3007	118	257	77	680	1811	430	198	1161	46	741	2876	64	211	1689					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	13900	500	150	250	100	35	50	250	200	47	200	2810	120	250	90	650	1600	400	190	1000	43	700	2500	65	200	1500					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	9170	359	104	198	82	33	35	182	161	37	137	1727	113	164	47	414	900	256	142	631	30	410	1990	50	179	789					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	497	9	9	16	0	0	5	20	6	3	57	46	0	4	6	21	28	34	25	74	9	40	41	0	0	44					
6	Число погашенных избирательных бюллетеней	4233	132	37	36	18	2	10	48	33	7	6	1037	7	82	37	215	672	110	23	295	4	250	469	15	21	667					
7	Число избирательных бюллетеней в переносных ящиках для голосования	497	9	9	16	0	0	5	20	6	3	57	46	0	4	6	21	28	34	25	74	9	40	41	0	0	44					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9166	359	104	198	82	33	35	182	161	37	137	1727	113	164	47	414	900	256	142	631	30	410	1986	50	179	789					
9	Число недействительных избирательных бюллетеней	137	2	0	8	0	0	0	4	0	0	5	30	0	4	0	13	5	2	2	15	0	6	22	1	7	11					
10	Число действительных избирательных бюллетеней	9526	366	113	206	82	33	40	198	167	40	189	1743	113	164	53	422	923	288	165	690	39	444	2005	49	172	822					
