Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
Наименование Избирательной комиссии:    Чебоксарская																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №918	УИК №919	УИК №920	УИК №921	УИК №922	УИК №923	УИК №924	УИК №925	УИК №926	УИК №927	УИК №928	УИК №929	УИК №930	УИК №931	УИК №932	УИК №933	УИК №934	УИК №935	УИК №936	УИК №937	УИК №938	УИК №939	УИК №940	УИК №941	УИК №942	УИК №943	УИК №944	УИК №945	УИК №946	УИК №947	УИК №948	УИК №949	УИК №950	УИК №951	УИК №952	УИК №953	УИК №954	УИК №955	УИК №956	УИК №957	УИК №958	УИК №959	УИК №960	УИК №961	УИК №962	УИК №963	УИК №964	УИК №965	УИК №966	УИК №967	УИК №968	УИК №969	УИК №970	УИК №971	УИК №972	УИК №973	УИК №974					
1	"Число избирателей, включенных в списки избирателей"	41359	890	642	338	510	748	406	681	537	809	402	552	439	173	540	218	1641	875	340	330	365	346	2221	2207	1886	1918	765	414	1003	649	983	307	466	696	273	496	513	915	240	1103	868	540	258	222	609	967	677	1455	683	511	799	469	1172	380	290	1389	951	282					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	42400	1000	675	345	500	750	425	725	575	875	425	575	450	200	550	225	1675	875	350	350	400	350	2100	2100	1850	1850	825	450	1000	675	1000	325	475	675	275	500	575	975	250	1150	900	575	275	225	600	1025	725	1500	675	575	850	475	1225	425	305	1450	950	300					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	29127	498	447	262	400	545	360	525	308	572	295	429	291	103	309	136	1088	645	228	250	255	233	1501	1410	1310	1182	587	289	676	396	647	204	362	522	214	354	374	769	136	881	498	325	159	200	406	752	493	1226	517	407	718	347	852	286	185	1046	522	195					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3735	232	96	19	11	66	30	64	134	127	43	73	67	36	100	44	35	44	55	41	59	58	32	49	17	179	95	80	98	88	71	38	48	44	19	59	55	68	44	8	116	102	39	0	30	30	93	21	100	26	21	56	102	20	59	78	251	65					
6	Число погашенных избирательных бюллетеней	9538	270	132	64	89	139	35	136	133	176	87	73	92	61	141	45	552	186	67	59	86	59	567	641	523	489	143	81	226	191	282	83	65	109	42	87	146	138	70	261	286	148	77	25	164	243	139	253	58	142	111	72	271	119	61	326	177	40					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3735	232	96	19	11	66	30	64	134	127	43	73	67	36	100	44	35	44	55	41	59	58	32	49	17	179	95	80	98	88	71	38	48	44	19	59	55	68	44	8	116	102	39	0	30	30	93	21	100	26	21	56	102	20	59	78	251	65					
8	Число бюллетеней в стационарных ящиках для голосования	29126	498	447	262	400	545	360	525	308	572	295	429	291	103	309	136	1088	645	228	250	255	233	1501	1409	1310	1182	587	289	676	396	647	204	362	522	214	354	374	769	136	881	498	325	159	200	406	752	493	1226	517	407	718	347	852	286	185	1046	522	195					
9	Число недействительных избирательных бюллетеней	584	51	8	4	6	15	33	22	3	12	3	26	4	0	9	1	6	8	1	0	0	13	11	12	16	31	18	4	4	4	10	3	4	13	8	7	7	48	2	8	8	10	6	3	3	8	14	12	4	2	44	0	10	1	0	18	6	0					
10	Число действительных избирательных бюллетеней	32277	679	535	277	405	596	357	567	439	687	335	476	354	139	400	179	1117	681	282	291	314	278	1522	1446	1311	1330	664	365	770	480	708	239	406	553	225	406	422	789	178	881	606	417	192	197	433	774	572	1235	613	431	695	403	944	305	244	1106	767	260					
11	Число полученных открепительных  удостоверений	2954	90	60	25	45	70	30	50	60	90	30	40	30	15	40	20	85	70	25	40	60	30	40	38	46	49	100	90	70	50	50	30	35	25	20	15	85	100	30	92	40	55	25	20	15	70	50	60	45	80	60	30	95	49	30	135	85	40					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	2857	90	60	25	45	70	30	49	60	90	30	34	13	5	38	12	85	70	25	40	60	30	40	35	46	49	100	90	70	50	50	30	35	20	12	14	85	100	30	92	40	55	25	20	13	70	50	51	40	80	40	30	95	49	30	135	85	40					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	933	10	10	13	32	22	11	14	14	23	4	9	11	7	7	4	24	31	4	5	9	13	72	55	31	35	14	17	26	17	9	7	10	28	5	7	16	20	14	43	14	8	6	14	10	9	14	23	27	5	12	10	16	6	9	24	16	7					
14	Число неиспользованных открепительных удостоверений	97	0	0	0	0	0	0	1	0	0	0	6	17	10	2	8	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	5	8	1	0	0	0	0	0	0	0	0	2	0	0	9	5	0	20	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	46	0	1	1	0	0	0	3	0	1	0	0	0	0	0	0	2	0	1	0	0	1	4	2	3	1	1	1	1	1	1	0	0	2	0	1	0	3	0	4	2	2	1	1	0	0	0	1	0	0	1	0	1	1	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	336	6	3	6	4	5	1	5	3	8	4	8	2	1	5	3	16	9	2	2	2	1	12	17	17	16	10	7	6	4	9	7	4	4	1	2	2	9	1	12	4	3	2	0	3	2	5	14	8	6	5	4	12	5	2	18	6	1					
		1.02%	0.82%	0.55%	2.14%	0.97%	0.82%	0.26%	0.85%	0.68%	1.14%	1.18%	1.59%	0.56%	0.72%	1.22%	1.67%	1.42%	1.31%	0.71%	0.69%	0.64%	0.34%	0.78%	1.17%	1.28%	1.18%	1.47%	1.90%	0.78%	0.83%	1.25%	2.89%	0.98%	0.71%	0.43%	0.48%	0.47%	1.08%	0.56%	1.35%	0.65%	0.70%	1.01%	0.00%	0.69%	0.26%	0.85%	1.12%	1.30%	1.39%	0.68%	0.99%	1.26%	1.63%	0.82%	1.60%	0.78%	0.38%					
19	Жириновский Владимир Вольфович	2771	62	57	41	40	62	46	35	39	43	12	14	31	8	36	14	92	56	19	18	12	30	144	119	126	117	53	23	45	48	70	31	36	52	12	28	37	68	12	79	65	31	17	10	41	93	48	114	36	34	47	31	80	32	29	102	66	28					
		8.43%	8.49%	10.50%	14.59%	9.73%	10.15%	11.79%	5.94%	8.82%	6.15%	3.55%	2.79%	8.66%	5.76%	8.80%	7.78%	8.19%	8.13%	6.71%	6.19%	3.82%	10.31%	9.39%	8.16%	9.50%	8.60%	7.77%	6.23%	5.81%	9.92%	9.75%	12.81%	8.78%	9.19%	5.15%	6.78%	8.62%	8.12%	6.67%	8.89%	10.59%	7.26%	8.59%	5.00%	9.40%	11.89%	8.19%	9.14%	5.83%	7.85%	6.36%	7.69%	8.39%	10.46%	11.89%	9.07%	8.54%	10.77%					
20	Зюганов Геннадий Андреевич	7304	102	116	53	94	124	48	115	80	164	62	69	91	24	125	67	340	168	59	62	63	45	458	412	354	334	164	97	170	96	195	42	66	102	34	80	91	81	36	175	153	134	48	57	149	175	160	249	137	55	119	87	165	58	63	223	166	48					
		22.23%	13.97%	21.36%	18.86%	22.87%	20.29%	12.31%	19.52%	18.10%	23.46%	18.34%	13.75%	25.42%	17.27%	30.56%	37.22%	30.28%	24.38%	20.85%	21.31%	20.06%	15.46%	29.88%	28.26%	26.68%	24.54%	24.05%	26.29%	21.96%	19.83%	27.16%	17.36%	16.10%	18.02%	14.59%	19.37%	21.21%	9.68%	20.00%	19.69%	24.92%	31.38%	24.24%	28.50%	34.17%	22.38%	27.30%	19.97%	22.20%	12.70%	16.10%	21.59%	17.30%	18.95%	25.82%	19.84%	21.47%	18.46%					
