Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Омутнинская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №837	УИК №838	УИК №839	УИК №840	УИК №841	УИК №842	УИК №843	УИК №844	УИК №845	УИК №846	УИК №847	УИК №848	УИК №849	УИК №850	УИК №851	УИК №852	УИК №853	УИК №854	УИК №855	УИК №856	УИК №857	УИК №858	УИК №859	УИК №860	УИК №861	УИК №862	УИК №863	УИК №864	УИК №865	УИК №866	УИК №867	УИК №868	УИК №869	УИК №870									
1	Число избирателей, включенных в список избирателей	34377	348	518	1251	1418	792	1793	2077	1062	1050	2144	630	895	756	1959	1964	2070	1731	1055	1144	152	801	779	433	1235	1087	1280	217	321	1098	315	214	813	620	355									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	35420	356	522	1288	1366	798	1847	2146	1058	1075	2199	568	904	742	1987	2030	2162	1877	1070	1184	162	825	826	448	1324	1171	1379	222	333	1111	329	222	853	646	390									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	18094	172	263	588	580	480	1025	1227	704	623	1231	349	476	432	915	975	1198	1043	594	505	72	348	337	295	581	638	608	95	156	469	111	128	423	274	179									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	2178	30	26	74	145	42	61	117	68	54	54	29	37	24	100	62	40	75	53	105	12	64	131	18	90	58	111	28	27	153	54	4	117	71	44									
6	Число погашенных избирательных бюллетеней	15148	154	233	626	641	276	761	802	286	398	914	190	391	286	972	993	924	759	423	574	78	413	358	135	653	475	660	99	150	489	164	90	313	301	167									
7	Число избирательных бюллетеней в переносных ящиках для голосования	2178	30	26	74	145	42	61	117	68	54	54	29	37	24	100	62	40	75	53	105	12	64	131	18	90	58	111	28	27	153	54	4	117	71	44									
8	Число бюллетеней в стационарных ящиках для голосования	18093	172	263	588	580	480	1025	1227	704	623	1231	349	476	432	915	975	1198	1042	594	505	72	348	337	295	581	638	608	95	156	469	111	128	423	274	179									
9	Число недействительных избирательных бюллетеней	235	3	3	5	4	9	13	14	6	4	14	4	4	6	7	15	15	20	12	7	0	2	10	4	6	11	8	2	3	8	3	1	2	6	4									
