Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																													
Дата голосования: 07.12.2003 0:00:00																													
																													
Наименование Избирательной комиссии:    Малгобекская																													
																													
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																													
																													
		Сумма	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50					
1	"Число избирателей, внесенных в списки"	25118	1851	1364	1565	901	978	788	1342	1288	858	822	255	710	987	1479	1306	929	1424	797	998	1135	2905	436					
2	"Число бюллетеней, полученных участковыми комиссиями"	20203	1309	990	1210	617	684	641	1229	1119	786	579	255	664	777	1200	1216	921	1009	645	832	991	2219	310					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	13410	1238	807	533	545	539	495	934	530	311	339	251	402	415	735	808	560	942	630	545	569	994	288					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	464	71	112	16	0	5	0	32	26	4	16	4	16	24	46	20	17	15	0	0	0	22	18					
6	Число погашенных бюллетеней	6329	0	71	661	72	140	146	263	563	471	224	0	246	338	419	388	344	52	15	287	422	1203	4					
7	Число бюллетеней в переносных ящиках для голосования	473	71	112	16	0	5	0	32	26	4	16	4	16	24	46	20	17	15	0	9	0	22	18					
8	Число бюллетеней в стационарных ящиках для голосования	13340	1238	807	517	514	539	495	934	509	311	339	251	402	425	735	808	570	942	630	545	569	972	288					
9	Число недействительных бюллетеней	267	0	0	17	72	5	0	0	31	0	0	10	0	9	5	3	14	0	49	32	20	0	0					
10	Число действительных бюллетеней	13546	1309	919	516	442	539	495	966	504	315	355	245	418	440	776	825	573	957	581	522	549	994	306					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	70	3	4	4	3	3	3	4	3	3	3	3	3	3	3	3	3	3	3	3	3	5	2					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	18	0	0	0	0	3	3	0	0	0	0	1	0	2	0	0	2	3	0	0	0	3	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	15	0	1	0	1	0	0	0	0	0	0	1	0	5	0	0	2	0	0	0	0	3	2					
14	Число погашенных открепительных удостоверений	52	3	4	4	3	0	0	4	3	3	3	2	3	1	3	3	1	0	3	3	3	2	1					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																													
18	"1. ""ЕДИНЕНИЕ"""	116	0	0	0	17	0	25	3	7	16	0	0	0	4	3	0	15	0	1	8	3	0	14					
		0.83%	0.0%	0.0%	0.0%	3.30%	0.0%	5.05%	0.31%	1.30%	5.07%	0.0%	0.0%	0.0%	0.89%	0.38%	0.0%	2.55%	0.0%	0.15%	1.44%	0.52%	0.0%	4.57%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	406	0	191	10	12	0	10	2	4	10	63	0	0	2	6	2	12	0	1	4	14	60	3					
		2.93%	0.0%	20.78%	1.87%	2.33%	0.0%	2.02%	0.20%	0.74%	3.17%	17.74%	0.0%	0.0%	0.44%	0.76%	0.24%	2.04%	0.0%	0.15%	0.72%	2.46%	6.03%	0.98%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	310	0	0	9	11	0	7	0	7	7	0	0	0	10	3	0	210	0	4	6	3	29	4					
		2.24%	0.0%	0.0%	1.68%	2.14%	0.0%	1.41%	0.0%	1.30%	2.22%	0.0%	0.0%	0.0%	2.22%	0.38%	0.0%	35.77%	0.0%	0.63%	1.08%	0.52%	2.91%	1.30%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	559	0	0	93	17	4	28	153	19	14	0	0	33	9	13	15	77	0	26	29	15	5	9					
		4.04%	0.0%	0.0%	17.44%	3.30%	0.73%	5.65%	15.83%	3.55%	4.44%	0.0%	0.0%	7.89%	2.00%	1.66%	1.81%	13.11%	0.0%	4.12%	5.23%	2.63%	0.50%	2.94%					
22	"5. ""За Русь Святую"""	28	0	0	0	3	0	2	2	4	5	0	0	0	2	4	0	0	0	2	3	1	0	0					
		0.20%	0.0%	0.0%	0.0%	0.58%	0.0%	0.40%	0.20%	0.74%	1.58%	0.0%	0.0%	0.0%	0.44%	0.51%	0.0%	0.0%	0.0%	0.31%	0.54%	0.17%	0.0%	0.0%					
23	"6. ""Объединенная Российская партия ""Русь"""	43	0	0	0	2	0	3	1	5	4	0	0	0	4	8	0	7	0	3	4	2	0	0					
		0.31%	0.0%	0.0%	0.0%	0.38%	0.0%	0.60%	0.10%	0.93%	1.26%	0.0%	0.0%	0.0%	0.89%	1.02%	0.0%	1.19%	0.0%	0.47%	0.72%	0.35%	0.0%	0.0%					
24	"7. ""Новый курс - Автомобильная Россия"""	40	0	0	1	9	0	4	3	4	3	0	0	0	7	2	0	1	0	0	2	0	0	4					
		0.28%	0.0%	0.0%	0.18%	1.75%	0.0%	0.80%	0.31%	0.74%	0.95%	0.0%	0.0%	0.0%	1.55%	0.25%	0.0%	0.17%	0.0%	0.0%	0.36%	0.0%	0.0%	1.30%					
25	"8. ""Народно-республиканская партия России"""	95	0	0	15	3	0	10	1	5	6	8	0	0	3	2	3	2	0	27	3	3	0	4					
		0.68%	0.0%	0.0%	2.81%	0.58%	0.0%	2.02%	0.10%	0.93%	1.90%	2.25%	0.0%	0.0%	0.66%	0.25%	0.36%	0.34%	0.0%	4.28%	0.54%	0.52%	0.0%	1.30%					
26	"9. ""Российская экологическая партия ""Зеленые"""	13	0	0	0	0	0	2	1	1	1	0	0	0	4	0	0	0	0	2	0	0	0	2					
