Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																							
Дата голосования: 07.12.2003 0:00:00																							
																							
Наименование Избирательной комиссии:    Нестеровская																							
																							
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																							
																							
		Сумма	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376					
1	"Число избирателей, внесенных в списки"	12691	2198	2132	939	361	361	510	599	597	1015	184	554	636	438	970	528	669					
2	"Число бюллетеней, полученных участковыми комиссиями"	12000	2000	2000	800	350	350	500	570	600	1000	180	500	600	450	950	500	650					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	7201	1337	1195	530	231	226	278	365	337	495	124	298	306	250	549	296	384					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	240	11	36	23	6	1	14	10	15	4	10	60	5	5	15	13	12					
6	Число погашенных бюллетеней	4559	652	769	247	113	123	208	195	248	501	46	142	289	195	386	191	254					
7	Число бюллетеней в переносных ящиках для голосования	240	11	36	23	6	1	14	10	15	4	10	60	5	5	15	13	12					
8	Число бюллетеней в стационарных ящиках для голосования	7197	1337	1193	530	231	226	278	365	337	495	124	298	304	250	549	296	384					
9	Число недействительных бюллетеней	146	20	12	7	6	6	7	5	10	14	4	7	3	11	13	8	13					
10	Число действительных бюллетеней	7291	1328	1217	546	231	221	285	370	342	485	130	351	306	244	551	301	383					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	136	20	20	9	5	5	7	7	7	9	4	5	8	5	9	7	9					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	57	15	14	4	1	1	0	0	1	5	0	0	5	0	3	5	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	48	6	4	12	1	3	0	3	1	0	1	2	2	10	2	1	0					
14	Число погашенных открепительных удостоверений	79	5	6	5	4	4	7	7	6	4	4	5	3	5	6	2	6					
15	Число открепительных удостоверений выданных ТИК	4	0	1	0	0	0	0	0	0	1	0	0	0	2	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																							
18	"1. ""ЕДИНЕНИЕ"""	216	36	17	15	12	10	6	15	10	17	3	11	13	4	18	6	23					
		2.90%	2.67%	1.38%	2.71%	5.06%	4.40%	2.05%	4.0%	2.84%	3.40%	2.23%	3.07%	4.20%	1.56%	3.19%	1.94%	5.80%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	113	22	19	10	2	2	6	1	8	3	1	5	6	6	12	6	4					
		1.51%	1.63%	1.54%	1.80%	0.84%	0.88%	2.05%	0.26%	2.27%	0.60%	0.74%	1.39%	1.94%	2.35%	2.12%	1.94%	1.01%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	174	29	45	24	4	4	2	5	9	8	4	6	7	2	10	6	9					
		2.33%	2.15%	3.66%	4.33%	1.68%	1.76%	0.68%	1.33%	2.55%	1.60%	2.98%	1.67%	2.26%	0.78%	1.77%	1.94%	2.27%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	117	29	26	5	0	2	7	0	5	6	1	6	4	6	6	10	4					
		1.57%	2.15%	2.11%	0.90%	0.0%	0.88%	2.39%	0.0%	1.42%	1.20%	0.74%	1.67%	1.29%	2.35%	1.06%	3.23%	1.01%					
22	"5. ""За Русь Святую"""	28	5	2	2	0	2	0	0	2	1	3	4	1	1	1	2	2					
		0.37%	0.37%	0.16%	0.36%	0.0%	0.88%	0.0%	0.0%	0.56%	0.20%	2.23%	1.11%	0.32%	0.39%	0.17%	0.64%	0.50%					
23	"6. ""Объединенная Российская партия ""Русь"""	20	5	2	2	0	0	1	2	1	0	0	2	1	0	1	2	1					
		0.26%	0.37%	0.16%	0.36%	0.0%	0.0%	0.34%	0.53%	0.28%	0.0%	0.0%	0.55%	0.32%	0.0%	0.17%	0.64%	0.25%					
24	"7. ""Новый курс - Автомобильная Россия"""	54	13	8	2	3	1	1	1	5	5	0	2	2	3	3	1	4					
		0.72%	0.96%	0.65%	0.36%	1.26%	0.44%	0.34%	0.26%	1.42%	1.00%	0.0%	0.55%	0.64%	1.17%	0.53%	0.32%	1.01%					
25	"8. ""Народно-республиканская партия России"""	17	0	2	2	0	0	0	1	1	2	1	3	1	0	1	1	2					
		0.22%	0.0%	0.16%	0.36%	0.0%	0.0%	0.0%	0.26%	0.28%	0.40%	0.74%	0.83%	0.32%	0.0%	0.17%	0.32%	0.50%					
26	"9. ""Российская экологическая партия ""Зеленые"""	10	1	3	0	2	0	0	0	1	2	1	0	0	0	0	0	0					
		0.13%	0.07%	0.24%	0.0%	0.84%	0.0%	0.0%	0.0%	0.28%	0.40%	0.74%	0.0%	0.0%	0.0%	0.0%	0.0%	0.0%					
27	"10. ""Аграрная партия России"""	277	27	20	6	14	14	11	11	17	33	7	16	17	6	18	18	42					
		3.72%	2.00%	1.62%	1.08%	5.90%	6.16%	3.76%	2.93%	4.82%	6.61%	5.22%	4.46%	5.50%	2.35%	3.19%	5.82%	10.60%					
28	"11. ""Истинные патриоты России"""	13	1	1	0	0	1	5	0	0	1	0	2	0	1	0	1	0					
		0.17%	0.07%	0.08%	0.0%	0.0%	0.44%	1.71%	0.0%	0.0%	0.20%	0.0%	0.55%	0.0%	0.39%	0.0%	0.32%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	63	13	13	5	3	1	2	2	4	3	0	2	3	1	6	2	3					
		0.84%	0.96%	1.05%	0.90%	1.26%	0.44%	0.68%	0.53%	1.13%	0.60%	0.0%	0.55%	0.97%	0.39%	1.06%	0.64%	0.75%					
30	"13. ""Демократическая партия России"""	61	16	15	6	2	1	0	5	0	3	1	3	6	0	0	2	1					
		0.82%	1.18%	1.22%	1.08%	0.84%	0.44%	0.0%	1.33%	0.0%	0.60%	0.74%	0.83%	1.94%	0.0%	0.0%	0.64%	0.25%					
31	"14. ""Великая Россия - Евразийский Союз"""	19	2	4	0	2	0	2	0	0	1	0	2	2	1	1	0	2					
		0.25%	0.14%	0.32%	0.0%	0.84%	0.0%	0.68%	0.0%	0.0%	0.20%	0.0%	0.55%	0.64%	0.39%	0.17%	0.0%	0.50%					
32	"15. ""Партия СЛОН"""	16	6	1	0	0	0	0	0	1	1	0	1	2	2	1	1	0					
		0.21%	0.44%	0.08%	0.0%	0.0%	0.0%	0.0%	0.0%	0.28%	0.20%	0.0%	0.27%	0.64%	0.78%	0.17%	0.32%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	407	104	95	19	4	15	12	14	19	27	7	19	10	8	24	12	18					
		5.47%	7.71%	7.72%	3.43%	1.68%	6.60%	4.10%	3.73%	5.39%	5.41%	5.22%	5.30%	3.23%	3.13%	4.25%	3.88%	4.54%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	17	2	1	0	1	2	1	1	0	3	1	2	0	0	1	0	2					
		0.22%	0.14%	0.08%	0.0%	0.42%	0.88%	0.34%	0.26%	0.0%	0.60%	0.74%	0.55%	0.0%	0.0%	0.17%	0.0%	0.50%					
35	"18. ""ЛДПР"""	1357	255	223	137	43	26	37	80	59	87	23	54	55	49	99	61	69					
		18.24%	18.91%	18.14%	24.77%	18.14%	11.45%	12.67%	21.33%	16.76%	17.43%	17.16%	15.08%	17.79%	19.21%	17.55%	19.74%	17.42%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	183	31	38	14	1	1	15	4	5	14	5	21	2	1	20	4	7					
		2.46%	2.29%	3.09%	2.53%	0.42%	0.44%	5.13%	1.06%	1.42%	2.80%	3.73%	5.86%	0.64%	0.39%	3.54%	1.29%	1.76%					
37	"20. ""Политическая партия ""Единая Россия"""	3456	579	539	253	125	114	151	201	168	242	59	147	155	133	279	140	171					
		46.47%	42.95%	43.85%	45.75%	52.74%	50.22%	51.71%	53.6%	47.72%	48.49%	44.02%	41.06%	50.16%	52.15%	49.46%	45.30%	43.18%					
38	"21. ""Российская Конституционно-демократическая партия"""	18	2	2	0	0	0	1	2	0	3	0	1	2	1	1	0	3					
		0.24%	0.14%	0.16%	0.0%	0.0%	0.0%	0.34%	0.53%	0.0%	0.60%	0.0%	0.27%	0.64%	0.39%	0.17%	0.0%	0.75%					
39	"22. ""Развитие предпринимательства"""	16	5	3	1	0	1	0	0	1	1	0	2	1	0	0	1	0					
		0.21%	0.37%	0.24%	0.18%	0.0%	0.44%	0.0%	0.0%	0.28%	0.20%	0.0%	0.55%	0.32%	0.0%	0.0%	0.32%	0.0%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	443	91	111	28	10	17	16	16	18	12	6	28	15	14	28	22	11					
