Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																											
Дата голосования: 04.12.2011																											
																											
Наименование Избирательной комиссии:    Романовская																											
																											
Сводная таблица результатов выборов																											
																											
		Сумма	УИК №1418	УИК №1419	УИК №1420	УИК №1421	УИК №1422	УИК №1423	УИК №1424	УИК №1425	УИК №1426	УИК №1427	УИК №1428	УИК №1429	УИК №1430	УИК №1431	УИК №1432	УИК №1433	УИК №1434	УИК №1435	УИК №1436	УИК №1437					
1	"Число избирателей, внесенных в список избирателей"	12651	1723	1245	1318	1105	536	424	327	604	371	678	650	203	475	124	500	546	546	199	810	267					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12965	1668	1228	1348	1152	561	451	352	622	385	689	662	212	544	131	522	566	555	206	841	270					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	6701	968	712	633	589	437	222	170	309	222	360	306	121	272	46	217	234	255	158	336	134					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1366	94	68	86	44	44	80	28	89	53	68	82	17	115	46	72	96	74	25	131	54					
6	Число погашенных избирательных бюллетеней	4898	606	448	629	519	80	149	154	224	110	261	274	74	157	39	233	236	226	23	374	82					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1366	94	68	86	44	44	80	28	89	53	68	82	17	115	46	72	96	74	25	131	54					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6701	968	712	633	589	437	222	170	309	222	360	306	121	272	46	217	234	255	158	336	134					
9	Число недействительных избирательных бюллетеней	103	3	9	7	7	0	2	3	15	14	9	4	1	10	0	2	3	2	2	8	2					
10	Число действительных избирательных бюллетеней	7964	1059	771	712	626	481	300	195	383	261	419	384	137	377	92	287	327	327	181	459	186					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	479	45	34	56	40	34	20	20	10	10	25	25	10	35	10	20	20	20	10	25	10					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	450	45	34	56	40	34	20	20	8	10	11	12	10	35	10	20	20	20	10	25	10					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	240	61	59	31	9	3	5	4	2	4	6	4	4	1	3	4	6	18	3	6	7					
14	Число погашенных неиспользованных открепительных удостоверений	29	0	0	0	0	0	0	0	2	0	14	13	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	21	5	6	1	4	0	0	0	2	0	1	0	0	0	0	0	0	2	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																											
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	742	70	95	103	79	15	28	20	21	17	34	40	10	18	5	24	34	49	10	51	19					
		9.20%	6.59%	12.18%	14.33%	12.48%	3.12%	9.27%	10.10%	5.28%	6.18%	7.94%	10.31%	7.25%	4.65%	5.43%	8.30%	10.30%	14.89%	5.46%	10.92%	10.11%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	646	85	60	48	50	35	15	24	24	20	51	32	4	21	5	39	48	18	19	32	16					
		8.01%	8.00%	7.69%	6.68%	7.90%	7.28%	4.97%	12.12%	6.03%	7.27%	11.92%	8.25%	2.90%	5.43%	5.43%	13.49%	14.55%	5.47%	10.38%	6.85%	8.51%					
