Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																														
Дата голосования: 04.12.2011																														
																														
Наименование Избирательной комиссии:    Усть-Донецкая																														
																														
Сводная таблица результатов выборов																														
																														
		Сумма	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365	УИК №366	УИК №367	УИК №368	УИК №369	УИК №370	УИК №371	УИК №372	УИК №373	УИК №374	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380					
1	"Число избирателей, внесенных в список избирателей"	22548	203	527	1073	1342	1017	1093	310	221	201	785	2665	2765	2824	259	2177	393	1306	340	680	453	376	462	1076					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	23075	210	550	1120	1410	1020	1120	330	220	210	810	2750	2830	2770	270	2225	400	1360	360	730	490	400	490	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	15988	120	451	760	940	781	951	226	181	131	375	1950	2119	2241	195	1171	255	725	245	562	346	309	389	565					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1629	30	35	85	110	86	106	50	16	40	126	57	63	98	36	89	26	171	32	74	51	50	57	141					
6	Число погашенных избирательных бюллетеней	5457	60	64	275	360	153	63	54	23	39	309	743	648	430	39	965	119	464	83	94	93	41	44	294					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1629	30	35	85	110	86	106	50	16	40	126	57	63	98	36	89	26	171	32	74	51	50	57	141					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	15988	120	451	760	940	781	951	226	181	131	375	1950	2119	2241	195	1171	255	725	245	562	346	309	389	565					
9	Число недействительных избирательных бюллетеней	253	2	17	5	8	5	29	0	0	0	4	27	24	15	5	12	0	4	0	3	60	19	4	10					
10	Число действительных избирательных бюллетеней	17364	148	469	840	1042	862	1028	276	197	171	497	1980	2158	2324	226	1248	281	892	277	633	337	340	442	696					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	910	15	30	60	70	45	40	20	15	15	30	80	80	80	15	70	20	50	15	40	30	30	30	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	733	15	30	48	70	12	33	20	15	15	30	75	62	41	15	47	11	31	14	40	30	30	30	19					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	201	4	6	11	6	15	5	3	7	6	5	7	21	21	7	13	5	7	4	12	6	8	5	17					
14	Число погашенных неиспользованных открепительных удостоверений	177	0	0	12	0	33	7	0	0	0	0	5	18	39	0	23	9	19	1	0	0	0	0	11					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	6	0	0	0	1	0	0	0	0	0	0	1	1	3	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																														
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	1165	18	22	15	42	62	69	10	9	15	25	101	251	272	23	140	10	2	6	19	13	18	20	3					
		6.61%	12.00%	4.53%	1.78%	4.00%	7.15%	6.53%	3.62%	4.57%	8.77%	4.99%	5.03%	11.50%	11.63%	9.96%	11.11%	3.56%	0.22%	2.17%	2.99%	3.27%	5.01%	4.48%	0.42%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	1203	16	48	8	101	52	75	14	9	3	51	124	179	172	13	182	17	6	16	16	14	16	56	15					
		6.83%	10.67%	9.88%	0.95%	9.62%	5.99%	7.10%	5.07%	4.57%	1.75%	10.18%	6.18%	8.20%	7.35%	5.63%	14.44%	6.05%	0.67%	5.78%	2.52%	3.53%	4.46%	12.56%	2.12%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	100	4	1	1	8	9	6	2	1	0	5	13	17	14	2	9	0	1	0	0	2	1	0	4					
		0.57%	2.67%	0.21%	0.12%	0.76%	1.04%	0.57%	0.72%	0.51%	0.00%	0.99%	0.65%	0.78%	0.60%	0.87%	0.71%	0.00%	0.11%	0.00%	0.00%	0.50%	0.28%	0.00%	0.57%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	2464	19	51	132	142	72	88	12	8	13	63	320	304	313	10	309	87	197	30	51	13	22	71	137					
		13.99%	12.67%	10.49%	15.62%	13.52%	8.30%	8.33%	4.35%	4.06%	7.60%	12.57%	15.94%	13.93%	13.38%	4.33%	24.52%	30.96%	21.99%	10.83%	8.02%	3.27%	6.13%	15.92%	19.41%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	164	2	6	12	9	9	8	0	1	1	2	28	31	23	0	15	1	2	3	1	1	2	1	6					
		0.93%	1.33%	1.23%	1.42%	0.86%	1.04%	0.76%	0.00%	0.51%	0.58%	0.40%	1.40%	1.42%	0.98%	0.00%	1.19%	0.36%	0.22%	1.08%	0.16%	0.25%	0.56%	0.22%	0.85%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	12204	88	341	668	735	654	781	238	169	139	350	1382	1366	1515	178	589	166	683	222	546	294	281	293	526					
		69.27%	58.67%	70.16%	79.05%	70.00%	75.43%	73.89%	86.23%	85.79%	81.29%	69.86%	68.86%	62.60%	64.77%	77.06%	46.75%	59.07%	76.23%	80.14%	85.85%	74.06%	78.27%	65.70%	74.50%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	64	1	0	4	5	4	1	0	0	0	1	12	10	15	0	4	0	1	0	0	0	0	1	5					
		0.36%	0.67%	0.00%	0.47%	0.48%	0.46%	0.09%	0.00%	0.00%	0.00%	0.20%	0.60%	0.46%	0.64%	0.00%	0.32%	0.00%	0.11%	0.00%	0.00%	0.00%	0.00%	0.22%	0.71%					
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
																														
