Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																														
Дата голосования: 02.12.2007																																														
																																														
Наименование Избирательной комиссии:    Наримановская																																														
																																														
Сводная таблица результатов выборов																																														
																																														
		Сумма	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336					
1	"Число избирателей, внесенных в списки избирателей"	34118	467	265	2169	537	876	1040	1451	1053	250	738	516	1021	161	548	326	344	184	1117	320	847	939	886	916	646	810	1232	372	1754	163	107	1175	260	2016	1651	1715	1944	1400	1058	844					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	33630	450	250	2000	500	750	1000	1500	1000	250	700	400	1000	160	520	320	320	200	1100	300	850	900	860	900	650	800	1200	350	1800	180	120	1350	300	2000	1650	1700	1950	1350	1000	1000					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	19828	257	154	1080	224	551	569	708	559	165	473	288	719	122	276	112	257	124	724	229	525	570	493	431	420	531	730	230	1053	87	61	744	145	1103	900	941	1021	685	723	844					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1536	30	17	58	15	55	12	49	57	17	36	9	38	9	38	59	26	22	99	21	29	36	20	22	16	27	38	22	83	11	20	56	7	118	40	43	58	79	144	0					
6	Число погашенных избирательных бюллетеней	12266	163	79	862	261	144	419	743	384	68	191	103	243	29	206	149	37	54	277	50	296	294	347	447	214	242	432	98	664	82	39	550	148	779	710	716	871	586	133	156					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1534	30	17	58	15	55	12	49	57	17	36	9	38	9	38	59	25	22	99	21	29	36	20	22	16	27	38	22	82	11	20	56	7	118	40	43	58	79	144	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	19824	257	154	1080	224	551	569	708	559	165	473	288	719	122	276	112	256	124	723	229	525	570	493	431	420	531	730	230	1053	87	61	742	145	1103	900	941	1021	685	723	844					
9	Число недействительных избирательных бюллетеней	350	10	1	12	2	12	6	19	18	1	10	2	11	2	2	0	5	3	11	4	12	17	15	14	10	4	11	6	2	0	0	7	0	19	11	8	17	18	10	38					
10	Число действительных избирательных бюллетеней	21008	277	170	1126	237	594	575	738	598	181	499	295	746	129	312	171	276	143	811	246	542	589	498	439	426	554	757	246	1133	98	81	791	152	1202	929	976	1062	746	857	806					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	737	6	2	25	15	28	15	26	19	2	25	10	21	10	10	15	10	10	20	10	14	16	13	9	10	14	25	10	46	20	20	60	23	32	30	11	40	25	40	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	737	6	2	25	15	28	15	26	19	2	25	10	21	10	10	15	10	10	20	10	14	16	13	9	10	14	25	10	46	20	20	60	23	32	30	11	40	25	40	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	444	7	2	11	2	7	6	3	2	2	9	40	6	2	5	6	5	1	13	2	10	10	13	5	2	1	12	2	29	5	9	28	13	23	5	22	12	7	17	88					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	163	4	0	7	2	0	4	6	8	2	9	0	0	0	3	0	0	0	8	2	4	3	5	7	6	4	8	0	12	0	0	6	3	17	4	11	7	4	7	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																														
18	1.Политическая партия «Аграрная партия России»	268	4	1	10	0	10	5	11	6	2	3	5	9	0	11	5	2	3	19	6	5	7	6	10	11	4	8	11	6	1	7	8	1	16	8	5	7	4	18	13					
		1.25%	1.39%	0.58%	0.88%	0.00%	1.65%	0.86%	1.45%	0.97%	1.10%	0.59%	1.68%	1.19%	0.00%	3.50%	2.92%	0.71%	2.05%	2.31%	2.40%	0.90%	1.16%	1.17%	2.21%	2.52%	0.72%	1.04%	4.37%	0.53%	1.02%	8.64%	1.00%	0.66%	1.31%	0.85%	0.51%	0.65%	0.52%	2.08%	1.54%					
19	2.Всероссийская политическая партия «Гражданская Сила»	108	0	0	6	3	4	3	3	1	1	3	1	3	0	1	2	0	1	0	0	1	3	2	3	3	1	5	2	3	1	0	1	1	12	7	9	4	6	3	9					
		0.51%	0.00%	0.00%	0.53%	1.26%	0.66%	0.52%	0.40%	0.16%	0.55%	0.59%	0.34%	0.40%	0.00%	0.32%	1.17%	0.00%	0.68%	0.00%	0.00%	0.18%	0.50%	0.39%	0.66%	0.69%	0.18%	0.65%	0.79%	0.26%	1.02%	0.00%	0.13%	0.66%	0.98%	0.74%	0.91%	0.37%	0.79%	0.35%	1.07%					
20	3.Политическая партия «Демократическая партия России»	32	0	0	2	0	2	1	1	0	0	1	1	0	0	0	0	0	0	2	1	0	1	1	3	0	2	0	0	0	0	0	2	0	2	2	0	0	1	1	6					
		0.15%	0.00%	0.00%	0.18%	0.00%	0.33%	0.17%	0.13%	0.00%	0.00%	0.20%	0.34%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.24%	0.40%	0.00%	0.17%	0.19%	0.66%	0.00%	0.36%	0.00%	0.00%	0.00%	0.00%	0.00%	0.25%	0.00%	0.16%	0.21%	0.00%	0.00%	0.13%	0.12%	0.71%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2270	22	14	122	26	33	48	96	87	13	53	25	64	5	40	17	27	27	122	37	55	56	47	48	69	82	51	30	100	5	2	82	17	121	120	111	137	79	62	118					
		10.63%	7.67%	8.19%	10.72%	10.88%	5.45%	8.26%	12.68%	14.12%	7.14%	10.41%	8.42%	8.45%	3.82%	12.74%	9.94%	9.61%	18.49%	14.84%	14.80%	9.93%	9.24%	9.16%	10.60%	15.83%	14.70%	6.64%	11.90%	8.81%	5.10%	2.47%	10.28%	11.18%	9.91%	12.77%	11.28%	12.70%	10.34%	7.15%	13.98%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	64	1	4	5	2	0	3	1	2	1	1	4	2	2	0	0	1	1	2	1	2	3	2	0	5	1	2	1	1	0	1	0	0	2	0	2	1	1	1	6					
		0.30%	0.35%	2.34%	0.44%	0.84%	0.00%	0.52%	0.13%	0.32%	0.55%	0.20%	1.35%	0.26%	1.53%	0.00%	0.00%	0.36%	0.68%	0.24%	0.40%	0.36%	0.50%	0.39%	0.00%	1.15%	0.18%	0.26%	0.40%	0.09%	0.00%	1.23%	0.00%	0.00%	0.16%	0.00%	0.20%	0.09%	0.13%	0.12%	0.71%					
23	6.Политическая партия «Партия социальной справедливости»	31	2	0	0	0	1	2	4	1	0	0	1	1	1	0	0	1	0	0	1	0	1	0	1	1	0	1	0	1	0	0	0	0	4	0	1	4	0	2	0					
		0.15%	0.70%	0.00%	0.00%	0.00%	0.17%	0.34%	0.53%	0.16%	0.00%	0.00%	0.34%	0.13%	0.76%	0.00%	0.00%	0.36%	0.00%	0.00%	0.40%	0.00%	0.17%	0.00%	0.22%	0.23%	0.00%	0.13%	0.00%	0.09%	0.00%	0.00%	0.00%	0.00%	0.33%	0.00%	0.10%	0.37%	0.00%	0.23%	0.00%					
