Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																																										
Дата голосования: 04.12.2011																																										
																																										
"Наименование Избирательной комиссии:    Прокопьевск, Зенковская"																																										
																																										
Сводная таблица результатов выборов																																										
																																										
		Сумма	УИК №884	УИК №885	УИК №886	УИК №887	УИК №888	УИК №889	УИК №890	УИК №891	УИК №892	УИК №893	УИК №894	УИК №895	УИК №896	УИК №897	УИК №898	УИК №899	УИК №900	УИК №901	УИК №902	УИК №903	УИК №904	УИК №905	УИК №906	УИК №907	УИК №908	УИК №909	УИК №910	УИК №911	УИК №912	УИК №913	УИК №914	УИК №915	УИК №916	УИК №917	УИК №918					
1	"Число избирателей, внесенных в список избирателей"	53379	1891	1975	545	2685	2642	2080	2227	2541	1077	1696	2424	1999	2586	1100	1590	2482	2304	1734	1615	1575	1473	1387	574	2266	1254	765	552	2084	1070	1201	1316	149	138	41	341					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	52582	1860	1950	576	2700	2650	2100	2200	2550	1500	1500	2400	2050	2500	1100	1400	2500	2300	1700	1600	1500	1400	1400	534	2200	1200	750	550	2000	1000	940	1300	150	138	41	343					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	40046	1468	1648	403	2053	1204	1592	1761	1955	996	1050	2012	1604	2228	820	995	1775	1801	1417	1403	1366	1233	1066	343	1714	965	600	384	1300	774	648	799	149	138	41	341					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	4010	109	73	48	264	35	75	83	282	81	199	231	44	56	69	281	218	94	75	81	53	122	103	89	151	184	47	75	300	44	162	282	0	0	0	0					
6	Число погашенных избирательных бюллетеней	8526	283	229	125	383	1411	433	356	313	423	251	157	402	216	211	124	507	405	208	116	81	45	231	102	335	51	103	91	400	182	130	219	1	0	0	2					
7	Число избирательных бюллетеней в переносных ящиках для голосования	4010	109	73	48	264	35	75	83	282	81	199	231	44	56	69	281	218	94	75	81	53	122	103	89	151	184	47	75	300	44	162	282	0	0	0	0					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	39957	1468	1648	403	2053	1204	1592	1761	1955	996	1050	2009	1604	2228	820	995	1775	1790	1342	1403	1366	1233	1066	343	1714	965	600	384	1300	774	648	799	149	138	41	341					
9	Число недействительных избирательных бюллетеней	918	98	53	15	37	15	15	7	21	9	12	79	29	21	7	19	23	0	17	89	75	18	99	11	24	32	6	15	15	11	12	33	0	0	0	1					
10	Число действительных избирательных бюллетеней	43049	1479	1668	436	2280	1224	1652	1837	2216	1068	1237	2161	1619	2263	882	1257	1970	1884	1400	1395	1344	1337	1070	421	1841	1117	641	444	1585	807	798	1048	149	138	41	340					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	896	41	29	15	38	30	35	42	53	20	24	45	44	33	20	12	47	40	30	22	29	17	30	8	40	20	20	10	34	20	20	28	0	0	0	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	896	41	29	15	38	30	35	42	53	20	24	45	44	33	20	12	47	40	30	22	29	17	30	8	40	20	20	10	34	20	20	28	0	0	0	0					
