Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Кизилюртовская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717									
1	Число избирателей, включенных в список избирателей	42645	2154	1074	945	1508	404	109	1185	683	704	1585	2740	1547	997	1910	1267	924	1565	330	1105	1612	1115	1463	1267	1063	999	930	1298	1374	1652	1398	1321	1392	1473	1552									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	41650	2100	1050	940	1500	400	100	1150	680	700	1550	2700	1530	990	1850	1200	900	1530	300	1100	1600	1100	1400	1200	1000	990	900	1250	1350	1600	1350	1300	1390	1450	1500									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	38720	2050	980	850	1441	360	85	1080	630	655	1460	2600	1450	900	1720	1046	790	1470	260	1060	1540	1030	1330	1125	950	900	840	1158	1200	1440	1235	1180	1255	1300	1350									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	940	50	30	20	30	10	5	30	20	10	30	40	20	30	50	60	20	30	10	20	20	10	20	30	10	30	35	30	30	30	20	30	40	50	40									
6	Число погашенных избирательных бюллетеней	1990	0	40	70	29	30	10	40	30	35	60	60	60	60	80	94	90	30	30	20	40	60	50	45	40	60	25	62	120	130	95	90	95	100	110									
7	Число избирательных бюллетеней в переносных ящиках для голосования	940	50	30	20	30	10	5	30	20	10	30	40	20	30	50	60	20	30	10	20	20	10	20	30	10	30	35	30	30	30	20	30	40	50	40									
8	Число бюллетеней в стационарных ящиках для голосования	38720	2050	980	850	1441	360	85	1080	630	655	1460	2600	1450	900	1720	1046	790	1470	260	1060	1540	1030	1330	1125	950	900	840	1158	1200	1440	1235	1180	1255	1300	1350									
