14	Число неиспользованных открепительных удостоверений	101	1	6	2	0	0	0	1	0	3	0	3	3	1	1	3	4	2	1	2	5	0	3	0	3	2	4	2	2	2	0	3	2	0	4	2	2	2	2	2	1	1	3	2	1	2	0	1	1	6	2	1	2	1	2					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	5	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																													
18	Богданов Андрей Владимирович	52	2	8	1	9	5	0	2	1	2	1	1	0	2	2	0	0	1	0	0	0	1	1	0	0	0	0	0	1	0	1	0	2	0	0	0	0	0	1	0	0	2	0	0	1	1	2	1	0	1	0	0	0	0	0					
		0.29%	0.22%	0.81%	0.20%	1.47%	0.47%	0.00%	0.21%	0.56%	0.37%	0.12%	0.26%	0.00%	0.96%	0.47%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.21%	0.26%	0.00%	0.00%	0.00%	0.00%	0.00%	0.43%	0.00%	0.29%	0.00%	0.65%	0.00%	0.00%	0.00%	0.00%	0.00%	0.36%	0.00%	0.00%	0.54%	0.00%	0.00%	0.57%	0.42%	0.80%	0.28%	0.00%	0.25%	0.00%	0.00%	0.00%	0.00%	0.00%					
19	Жириновский Владимир Вольфович	387	24	32	18	18	31	30	38	2	5	14	5	0	3	5	4	5	9	6	2	10	6	1	5	3	0	7	0	1	0	13	7	5	0	5	2	3	1	2	0	3	12	13	2	2	7	2	5	3	8	2	1	1	3	1					
		2.15%	2.64%	3.23%	3.61%	2.93%	2.93%	3.05%	3.90%	1.12%	0.93%	1.64%	1.32%	0.00%	1.44%	1.16%	2.60%	1.74%	3.32%	2.33%	0.94%	2.27%	1.26%	0.26%	1.01%	1.82%	0.00%	2.55%	0.00%	0.43%	0.00%	3.79%	2.08%	1.61%	0.00%	2.78%	1.75%	2.38%	1.02%	0.72%	0.00%	1.35%	3.22%	5.99%	1.23%	1.14%	2.93%	0.80%	1.39%	2.68%	1.97%	1.87%	1.03%	0.38%	2.01%	1.14%					
20	Зюганов Геннадий Андреевич	763	55	48	21	31	55	79	55	9	7	24	29	6	5	14	6	9	14	17	5	25	22	6	22	3	2	6	2	3	7	14	17	8	2	10	9	3	3	2	1	14	18	6	3	4	3	13	14	8	11	4	2	3	2	2					
		4.23%	6.05%	4.84%	4.21%	5.05%	5.20%	8.02%	5.64%	5.06%	1.31%	2.82%	7.65%	4.26%	2.39%	3.26%	3.90%	3.14%	5.17%	6.61%	2.36%	5.67%	4.60%	1.58%	4.46%	1.82%	1.32%	2.19%	1.54%	1.29%	6.19%	4.08%	5.06%	2.58%	2.06%	5.56%	7.89%	2.38%	3.06%	0.72%	0.80%	6.31%	4.83%	2.76%	1.85%	2.27%	1.26%	5.18%	3.90%	7.14%	2.71%	3.74%	2.06%	1.13%	1.34%	2.27%					
21	Медведев Дмитрий Анатольевич	16783	828	903	454	553	963	876	878	166	521	811	344	135	199	409	141	273	247	234	205	406	449	371	466	153	149	261	128	227	106	315	311	295	95	165	103	120	94	271	124	205	341	198	156	169	228	233	339	101	383	101	90	261	144	85					
		93.13%	91.09%	91.03%	90.98%	90.07%	91.02%	88.93%	90.05%	93.26%	97.38%	95.19%	90.77%	95.74%	95.22%	95.12%	91.56%	95.12%	91.14%	91.05%	96.70%	92.06%	93.93%	97.89%	94.52%	92.73%	98.68%	95.26%	98.46%	97.84%	93.81%	91.84%	92.56%	95.16%	97.94%	91.67%	90.35%	95.24%	95.92%	98.19%	99.20%	92.34%	91.42%	91.24%	96.30%	96.02%	95.40%	92.83%	94.43%	90.18%	94.33%	94.39%	92.78%	98.49%	96.64%	96.59%					
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
																																																													
