Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																																			
Дата голосования: 02.12.2007																																																			
																																																			
Наименование Избирательной комиссии:    территориальная избирательная комиссия Суздальского района																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
		Сумма	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339					
1	"Число избирателей, внесенных в списки избирателей"	34570	1657	1625	847	521	614	396	197	1505	1044	1379	417	975	419	1330	427	106	645	529	442	546	514	337	1837	329	201	1088	129	251	139	1215	293	141	876	735	489	639	509	260	607	1679	1249	1712	1941	1779					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	33534	1600	1550	820	500	614	350	180	1470	1050	1300	380	900	400	1300	400	100	650	520	450	530	530	330	1850	320	200	1100	100	200	120	1200	250	120	850	700	500	600	500	250	600	1550	1200	1650	1950	1800					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	20095	1030	916	502	326	385	232	102	843	538	812	282	607	269	833	268	72	406	298	267	329	284	193	1175	169	138	641	91	130	79	684	164	89	340	449	271	370	393	161	334	818	740	894	1191	980					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	2277	38	54	65	51	29	22	17	11	94	75	40	60	19	77	40	20	43	34	36	54	76	47	37	41	24	29	8	52	31	41	25	26	257	82	33	86	22	19	18	138	59	131	32	84					
6	Число погашенных избирательных бюллетеней	11162	532	580	253	123	200	96	61	616	418	413	58	233	112	390	92	8	201	188	147	147	170	90	638	110	38	430	1	18	10	475	61	5	253	169	196	144	85	70	248	594	401	625	727	736					
7	Число избирательных бюллетеней в переносных ящиках для голосования	2277	38	54	65	51	29	22	17	11	94	75	40	60	19	77	40	20	43	34	36	54	76	47	37	41	24	29	8	52	31	41	25	26	257	82	33	86	22	19	18	138	59	131	32	84					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	20087	1030	916	502	326	385	232	102	843	538	812	281	607	269	833	268	72	406	298	267	329	284	193	1175	169	138	641	91	130	79	677	164	89	340	449	271	370	393	161	334	818	740	894	1191	980					
9	Число недействительных избирательных бюллетеней	295	8	11	5	1	7	6	3	12	20	10	2	8	8	7	4	0	6	1	3	4	3	1	22	2	2	6	0	0	0	12	3	2	18	12	4	8	5	4	10	9	8	9	12	17					
10	Число действительных избирательных бюллетеней	22069	1060	959	562	376	407	248	116	842	612	877	319	659	280	903	304	92	443	331	300	379	357	239	1190	208	160	664	99	182	110	706	186	113	579	519	300	448	410	176	342	947	791	1016	1211	1047					
