Выборы Президента Российской Федерации																																				
Дата голосования: 18.03.2018																																				
																																				
Наименование Избирательной комиссии:    Архаринского района																																				
																																				
Сводная таблица итогов голосования																																				
																																				
	Число участковых избирательных комиссий	25																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	25																																		
																																				
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125									
1	"Число избирателей, включенных в список избирателей"	12648	1418	1301	1391	1430	1447	285	545	138	121	251	421	264	176	123	631	311	264	161	150	637	106	265	109	288	415									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	12700	1450	1350	1450	1450	1450	250	550	150	150	250	450	250	150	100	600	300	250	150	150	650	100	250	100	300	400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	6506	682	706	675	699	644	112	311	85	51	157	254	164	115	80	360	201	139	112	72	295	58	137	61	106	230									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	1254	47	106	49	139	73	20	58	20	36	36	73	23	11	5	91	66	47	11	23	92	3	37	19	85	84									
6	Число погашенных избирательных бюллетеней	4940	721	538	726	612	733	118	181	45	63	57	123	63	24	15	149	33	64	27	55	263	39	76	20	109	86									
7	Число избирательных бюллетеней в переносных ящиках для голосования	1254	47	106	49	139	73	20	58	20	36	36	73	23	11	5	91	66	47	11	23	92	3	37	19	85	84									
8	Число бюллетеней в стационарных ящиках для голосования	6506	682	706	675	699	644	112	311	85	51	157	254	164	115	80	360	201	139	112	72	295	58	137	61	106	230									
9	Число недействительных избирательных бюллетеней	129	11	21	22	11	9	1	4	0	0	0	4	4	5	1	17	4	1	1	0	8	0	1	0	1	3									
10	Число действительных избирательных бюллетеней	7631	718	791	702	827	708	131	365	105	87	193	323	183	121	84	434	263	185	122	95	379	61	173	80	190	311									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																				
13	Бабурин Сергей Николаевич	48	2	3	4	8	7	0	1	1	0	0	1	1	1	0	8	2	0	0	0	3	0	1	1	2	2									
		0.62%	0.27%	0.37%	0.55%	0.95%	0.98%	0.00%	0.27%	0.95%	0.00%	0.00%	0.31%	0.53%	0.79%	0.00%	1.77%	0.75%	0.00%	0.00%	0.00%	0.78%	0.00%	0.57%	1.25%	1.05%	0.64%									
14	Грудинин Павел Николаевич	1277	136	207	157	149	166	26	42	8	1	28	38	25	11	10	98	18	17	20	5	48	2	14	10	13	28									
		16.46%	18.66%	25.49%	21.69%	17.78%	23.15%	19.70%	11.38%	7.62%	1.15%	14.51%	11.62%	13.37%	8.73%	11.76%	21.73%	6.74%	9.14%	16.26%	5.26%	12.40%	3.28%	8.05%	12.50%	6.81%	8.92%									
15	Жириновский Владимир Вольфович	815	91	66	68	98	73	15	47	15	12	21	39	14	13	13	41	24	18	11	11	40	5	19	9	15	37									
		10.50%	12.48%	8.13%	9.39%	11.69%	10.18%	11.36%	12.74%	14.29%	13.79%	10.88%	11.93%	7.49%	10.32%	15.29%	9.09%	8.99%	9.68%	8.94%	11.58%	10.34%	8.20%	10.92%	11.25%	7.85%	11.78%									
16	Путин Владимир Владимирович	5314	461	502	466	543	441	87	268	78	74	140	245	141	91	60	268	217	148	88	78	282	53	133	57	158	235									
		68.48%	63.24%	61.82%	64.36%	64.80%	61.51%	65.91%	72.63%	74.29%	85.06%	72.54%	74.92%	75.40%	72.22%	70.59%	59.42%	81.27%	79.57%	71.54%	82.11%	72.87%	86.89%	76.44%	71.25%	82.72%	74.84%									
17	Собчак Ксения Анатольевна	48	6	4	2	3	5	1	2	1	0	0	0	2	1	0	7	2	2	1	0	2	0	3	2	1	1									
		0.62%	0.82%	0.49%	0.28%	0.36%	0.70%	0.76%	0.54%	0.95%	0.00%	0.00%	0.00%	1.07%	0.79%	0.00%	1.55%	0.75%	1.08%	0.81%	0.00%	0.52%	0.00%	1.72%	2.50%	0.52%	0.32%									
18	Сурайкин Максим Александрович	60	13	1	2	12	8	0	2	1	0	2	0	0	2	0	4	0	0	2	1	0	1	3	1	0	5									
		0.77%	1.78%	0.12%	0.28%	1.43%	1.12%	0.00%	0.54%	0.95%	0.00%	1.04%	0.00%	0.00%	1.59%	0.00%	0.89%	0.00%	0.00%	1.63%	1.05%	0.00%	1.64%	1.72%	1.25%	0.00%	1.59%									
19	Титов Борис Юрьевич	38	5	2	2	7	3	2	3	1	0	1	0	0	1	1	4	0	0	0	0	2	0	0	0	1	3									
		0.49%	0.69%	0.25%	0.28%	0.84%	0.42%	1.52%	0.81%	0.95%	0.00%	0.52%	0.00%	0.00%	0.79%	1.18%	0.89%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.52%	0.96%									
20	Явлинский Григорий Алексеевич	31	4	6	1	7	5	0	0	0	0	1	0	0	1	0	4	0	0	0	0	2	0	0	0	0	0									
		0.40%	0.55%	0.74%	0.14%	0.84%	0.70%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.79%	0.00%	0.89%	0.00%	0.00%	0.00%	0.00%	0.52%	0.00%	0.00%	0.00%	0.00%	0.00%									
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
																																				
