Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																											
Дата голосования: 02.12.2007																																											
																																											
Наименование Избирательной комиссии:    Мирнинская																																											
																																											
Сводная таблица результатов выборов																																											
																																											
		Сумма	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333					
1	"Число избирателей, внесенных в списки избирателей"	56405	1177	1479	785	1623	2694	592	1605	1813	513	2407	3371	1932	2050	2461	2629	927	1044	352	251	313	1112	2299	1194	676	1591	2417	2295	2103	2056	472	267	1613	1977	2416	2110	1789					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	50305	930	1160	560	1310	2070	480	1140	1525	425	1900	2630	1635	1655	2225	2110	755	860	320	255	315	1220	2040	1115	595	1365	3050	2480	2180	2110	495	265	1400	1580	2120	1750	2280					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	64	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	6	6	0	0	0	0	17	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	35417	622	686	382	821	1662	309	933	980	263	1107	1684	1181	1061	1707	1419	494	785	206	222	255	835	1428	715	333	926	1913	1818	1695	1753	354	169	1081	1320	1614	1549	1135					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	575	10	14	4	11	18	22	15	7	0	15	64	36	13	15	17	5	36	0	10	13	30	45	19	52	33	1	3	3	10	6	6	12	7	8	4	11					
6	Число погашенных избирательных бюллетеней	14249	298	460	174	478	390	149	192	538	162	778	882	418	581	503	674	221	39	114	23	47	355	567	381	204	400	1136	659	482	347	118	90	307	253	498	197	1134					
7	Число избирательных бюллетеней в переносных ящиках для голосования	639	10	14	4	11	18	22	15	7	0	15	64	36	13	15	17	40	36	0	10	13	30	45	19	58	39	1	3	3	10	23	6	12	7	8	4	11					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	35391	622	685	382	821	1662	309	933	973	263	1107	1684	1179	1061	1707	1416	494	785	206	222	255	835	1424	715	333	926	1913	1818	1695	1753	354	169	1081	1320	1610	1544	1135					
9	Число недействительных избирательных бюллетеней	395	4	10	4	5	20	1	7	12	3	16	10	19	18	18	14	10	0	2	2	1	8	11	8	1	14	20	0	16	12	4	1	19	32	22	31	20					
10	Число действительных избирательных бюллетеней	35635	628	689	382	827	1660	330	941	968	260	1106	1738	1196	1056	1704	1419	524	821	204	230	267	857	1458	726	390	951	1894	1821	1682	1751	373	174	1074	1295	1596	1517	1126					
