Выборы Президента Российской Федерации																																																																				
Дата голосования: 18.03.2018																																																																				
																																																																				
Наименование Избирательной комиссии:    Алексинская																																																																				
																																																																				
Сводная таблица итогов голосования																																																																				
																																																																				
	Число участковых избирательных комиссий	57																																																																		
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																																		
																																																																				
		Сумма	УИК №101	УИК №102	УИК №103	УИК №104	УИК №105	УИК №106	УИК №107	УИК №108	УИК №109	УИК №110	УИК №111	УИК №112	УИК №113	УИК №114	УИК №115	УИК №116	УИК №117	УИК №118	УИК №119	УИК №120	УИК №121	УИК №122	УИК №123	УИК №124	УИК №125	УИК №126	УИК №127	УИК №128	УИК №129	УИК №130	УИК №131	УИК №132	УИК №133	УИК №134	УИК №135	УИК №136	УИК №137	УИК №138	УИК №139	УИК №140	УИК №141	УИК №142	УИК №143	УИК №144	УИК №145	УИК №146	УИК №147	УИК №148	УИК №149	УИК №150	УИК №151	УИК №152	УИК №153	УИК №154	УИК №155	УИК №156	УИК №157									
1	"Число избирателей, включенных в список избирателей"	58389	971	1629	1012	1126	914	921	1301	1113	1458	1119	1666	1118	1188	877	950	1386	1169	1155	1079	853	1093	1474	1132	1308	1360	1244	1049	1062	1567	1600	1497	1485	885	1380	924	1504	1303	1432	1273	1163	674	386	432	712	232	469	295	389	342	602	696	734	350	283	287	1442	1324									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	50040	900	1300	900	1000	800	800	1000	1000	1200	1000	1300	1000	1000	700	800	1200	1000	1000	1000	700	1000	1200	1000	1000	1100	1100	1000	1000	1200	1250	1200	1200	1000	1200	900	1200	1000	1200	1000	1000	600	350	400	650	200	450	290	350	300	600	600	700	300	250	250	1200	1200									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	39348	736	1059	615	619	685	714	744	870	1014	774	1158	868	909	658	543	983	934	846	833	422	695	1039	691	915	837	802	627	776	955	1082	973	797	787	809	722	928	748	1075	790	878	482	277	315	519	140	378	255	297	264	398	511	461	231	89	189	848	784									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	3834	56	50	54	22	32	51	35	45	68	87	123	52	66	42	51	125	36	27	20	54	41	59	50	67	85	159	77	79	45	38	108	87	98	38	17	65	71	57	24	32	86	50	59	121	50	58	30	53	34	139	76	146	67	66	53	159	194									
6	Число погашенных избирательных бюллетеней	6858	108	191	231	359	83	35	221	85	118	139	19	80	25	0	206	92	30	127	147	224	264	102	259	18	178	139	296	145	200	130	119	316	115	353	161	207	181	68	186	90	32	23	26	10	10	14	5	0	2	63	13	93	2	95	8	193	222									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3834	56	50	54	22	32	51	35	45	68	87	123	52	66	42	51	125	36	27	20	54	41	59	50	67	85	159	77	79	45	38	108	87	98	38	17	65	71	57	24	32	86	50	59	121	50	58	30	53	34	139	76	146	67	66	53	159	194									
8	Число бюллетеней в стационарных ящиках для голосования	39348	736	1059	615	619	685	714	744	870	1014	774	1158	868	909	658	543	983	934	846	833	422	695	1039	691	915	837	802	627	776	955	1082	973	797	787	809	722	928	748	1075	790	878	482	277	315	519	140	378	255	297	264	398	511	461	231	89	189	848	784									
9	Число недействительных избирательных бюллетеней	311	2	25	10	4	2	9	6	11	11	9	0	3	7	0	0	8	1	11	0	4	11	10	6	19	2	10	17	5	20	6	8	8	0	9	8	5	0	6	10	2	3	0	0	5	0	0	1	0	2	0	0	2	1	2	0	5	5									
10	Число действительных избирательных бюллетеней	42871	790	1084	659	637	715	756	773	904	1071	852	1281	917	968	700	594	1100	969	862	853	472	725	1088	735	963	920	951	687	850	980	1114	1073	876	885	838	731	988	819	1126	804	908	565	327	374	635	190	436	284	350	296	537	587	605	297	153	242	1002	973									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																				
13	Бабурин Сергей Николаевич	252	2	4	8	2	6	2	7	6	11	2	3	13	7	3	6	6	4	5	7	8	7	12	6	3	6	9	3	2	14	4	4	7	4	5	2	3	4	9	1	4	3	0	2	4	0	1	0	0	0	4	0	3	2	1	2	4	5									
		0.58%	0.25%	0.36%	1.20%	0.31%	0.84%	0.26%	0.90%	0.66%	1.02%	0.23%	0.23%	1.41%	0.72%	0.43%	1.01%	0.54%	0.41%	0.57%	0.82%	1.68%	0.95%	1.09%	0.81%	0.31%	0.65%	0.94%	0.43%	0.23%	1.40%	0.36%	0.37%	0.79%	0.45%	0.59%	0.27%	0.30%	0.49%	0.80%	0.12%	0.44%	0.53%	0.00%	0.53%	0.63%	0.00%	0.23%	0.00%	0.00%	0.00%	0.74%	0.00%	0.49%	0.67%	0.65%	0.83%	0.40%	0.51%									
14	Грудинин Павел Николаевич	3917	73	125	74	68	54	59	81	78	106	67	123	92	98	70	52	112	98	62	70	38	76	102	95	92	102	75	68	63	115	117	108	106	88	96	56	99	53	94	42	89	53	12	26	30	13	17	22	6	23	50	54	46	26	15	19	84	85									
		9.07%	9.22%	11.27%	11.06%	10.61%	7.53%	7.71%	10.40%	8.52%	9.80%	7.78%	9.60%	10.00%	10.05%	10.00%	8.75%	10.11%	10.10%	7.10%	8.21%	7.98%	10.33%	9.29%	12.82%	9.37%	11.06%	7.80%	9.66%	7.37%	11.50%	10.45%	9.99%	11.99%	9.94%	11.33%	7.58%	9.97%	6.47%	8.30%	5.16%	9.78%	9.33%	3.67%	6.95%	4.69%	6.84%	3.90%	7.72%	1.71%	7.72%	9.31%	9.20%	7.58%	8.72%	9.68%	7.85%	8.34%	8.69%									
15	Жириновский Владимир Вольфович	1926	19	81	39	10	27	37	27	25	52	44	36	19	10	20	48	30	26	17	52	43	61	68	64	21	101	64	42	42	75	4	26	20	29	48	18	25	38	73	50	71	13	17	27	18	10	1	0	6	19	16	30	29	16	9	9	38	66									
		4.46%	2.40%	7.30%	5.83%	1.56%	3.77%	4.84%	3.47%	2.73%	4.81%	5.11%	2.81%	2.07%	1.03%	2.86%	8.08%	2.71%	2.68%	1.95%	6.10%	9.03%	8.29%	6.19%	8.64%	2.14%	10.95%	6.66%	5.97%	4.91%	7.50%	0.36%	2.41%	2.26%	3.28%	5.67%	2.44%	2.52%	4.64%	6.45%	6.14%	7.80%	2.29%	5.20%	7.22%	2.81%	5.26%	0.23%	0.00%	1.71%	6.38%	2.98%	5.11%	4.78%	5.37%	5.81%	3.72%	3.77%	6.75%									
16	Путин Владимир Владимирович	35652	672	831	521	545	609	644	621	750	866	717	1081	780	829	581	462	935	825	742	705	371	556	867	544	818	688	777	551	727	738	969	912	718	752	657	636	840	696	920	693	728	490	298	306	572	163	414	262	332	251	456	493	515	253	122	208	852	791									
		82.56%	84.85%	74.93%	77.88%	85.02%	84.94%	84.18%	79.72%	81.97%	80.04%	83.28%	84.39%	84.78%	85.03%	83.00%	77.78%	84.39%	85.05%	84.99%	82.65%	77.94%	75.54%	78.96%	73.41%	83.30%	74.62%	80.85%	78.27%	85.03%	73.80%	86.52%	84.37%	81.22%	84.97%	77.57%	86.06%	84.59%	84.98%	81.27%	85.14%	80.00%	86.27%	91.13%	81.82%	89.38%	85.79%	94.95%	91.93%	94.86%	84.23%	84.92%	83.99%	84.84%	84.90%	78.71%	85.95%	84.61%	80.88%									
17	Собчак Ксения Анатольевна	408	7	12	2	4	5	3	5	29	11	10	12	3	8	14	10	3	4	15	9	5	11	11	10	11	9	11	6	6	13	8	8	9	8	9	9	12	9	11	9	3	2	0	5	2	4	1	0	2	0	4	1	6	0	1	0	12	14									
		0.94%	0.88%	1.08%	0.30%	0.62%	0.70%	0.39%	0.64%	3.17%	1.02%	1.16%	0.94%	0.33%	0.82%	2.00%	1.68%	0.27%	0.41%	1.72%	1.06%	1.05%	1.49%	1.00%	1.35%	1.12%	0.98%	1.14%	0.85%	0.70%	1.30%	0.71%	0.74%	1.02%	0.90%	1.06%	1.22%	1.21%	1.10%	0.97%	1.11%	0.33%	0.35%	0.00%	1.34%	0.31%	2.11%	0.23%	0.00%	0.57%	0.00%	0.74%	0.17%	0.99%	0.00%	0.65%	0.00%	1.19%	1.43%									
