Выборы Президента Российской Федерации																																																																
Дата голосования: 02.03.2008																																																																
																																																																
Наименование Избирательной комиссии:    Алексинская																																																																
																																																																
Сводная таблица результатов выборов																																																																
																																																																
	Число участковых избирательных комиссий	57																																																														
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	57																																																														
																																																																
		Сумма	УИК №1	УИК №2	УИК №3	УИК №4	УИК №5	УИК №6	УИК №7	УИК №8	УИК №9	УИК №10	УИК №11	УИК №12	УИК №13	УИК №14	УИК №15	УИК №16	УИК №17	УИК №18	УИК №19	УИК №20	УИК №21	УИК №22	УИК №23	УИК №24	УИК №25	УИК №26	УИК №27	УИК №28	УИК №29	УИК №30	УИК №31	УИК №32	УИК №33	УИК №34	УИК №35	УИК №36	УИК №37	УИК №38	УИК №39	УИК №40	УИК №41	УИК №42	УИК №43	УИК №44	УИК №45	УИК №46	УИК №47	УИК №48	УИК №49	УИК №50	УИК №51	УИК №52	УИК №53	УИК №54	УИК №55	УИК №56	УИК №57					
1	"Число избирателей, включенных в списки избирателей"	62685	1351	1264	1415	1286	1749	1353	1617	1041	1093	1033	1467	1168	1107	1740	1763	1582	1446	1360	947	977	1348	1367	1307	1256	1567	1191	2106	1052	1779	1162	1136	1001	1028	1353	1215	809	1184	1362	1376	1616	616	400	425	745	227	410	279	352	327	565	704	610	373	303	338	1568	1469					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	64350	1350	1300	1450	1350	1750	1500	1600	1100	1150	1550	1500	1200	1250	1800	1800	1650	1450	1350	1000	1000	1300	1400	1400	1250	1600	1200	2150	1100	1800	1150	1150	1000	1050	1400	1250	800	1200	1400	1400	1650	650	400	450	750	200	400	250	350	300	550	700	600	350	300	300	1600	1450					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	46594	1022	912	1106	915	1378	1049	1182	588	870	975	1123	752	1007	1374	1406	1189	1130	1053	772	773	1073	1031	1057	930	1207	722	1529	783	1377	923	920	639	801	1073	1018	503	984	1055	1081	1370	393	269	270	448	125	327	155	204	225	261	406	336	237	146	204	1061	875					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	5182	150	25	69	67	73	79	107	184	140	58	47	115	100	42	83	260	76	125	47	36	72	57	70	56	77	187	122	41	103	41	25	169	46	57	10	142	29	45	70	35	113	52	71	175	75	62	77	86	46	210	157	164	99	135	70	95	158					
6	Число погашенных избирательных бюллетеней	12574	178	363	275	368	299	372	311	328	140	517	330	333	143	384	311	201	244	172	181	191	155	312	273	264	316	291	499	276	320	186	205	192	203	270	222	155	187	300	249	245	144	79	109	127	0	11	18	60	29	79	137	100	14	19	26	444	417					
7	Число избирательных бюллетеней в переносных ящиках для голосования	5182	150	25	69	67	73	79	107	184	140	58	47	115	100	42	83	260	76	125	47	36	72	57	70	56	77	187	122	41	103	41	25	169	46	57	10	142	29	45	70	35	113	52	71	175	75	62	77	86	46	210	157	164	99	135	70	95	158					
8	Число бюллетеней в стационарных ящиках для голосования	46585	1022	910	1106	915	1378	1049	1182	588	870	975	1123	752	1007	1374	1406	1189	1128	1053	772	773	1069	1031	1057	930	1207	722	1529	783	1377	923	919	639	801	1073	1018	503	984	1055	1081	1370	393	269	270	448	125	327	155	204	225	261	406	336	237	146	204	1061	875					
9	Число недействительных избирательных бюллетеней	652	10	13	8	12	12	13	11	10	13	12	6	12	14	28	26	3	6	8	3	10	8	19	10	6	14	5	14	7	58	13	11	7	9	11	10	8	7	15	15	16	7	2	0	3	0	1	1	1	2	0	50	49	2	2	1	20	18					
10	Число действительных избирательных бюллетеней	51115	1162	922	1167	970	1439	1115	1278	762	997	1021	1164	855	1093	1388	1463	1446	1198	1170	816	799	1133	1069	1117	980	1270	904	1637	817	1422	951	933	801	838	1119	1018	637	1006	1085	1136	1389	499	319	341	620	200	388	231	289	269	471	513	451	334	279	273	1136	1015					
11	Число полученных открепительных  удостоверений	1348	19	22	43	29	40	20	20	25	10	22	19	11	19	30	35	35	40	26	20	27	20	25	15	25	40	20	21	25	25	25	20	20	15	30	30	5	33	17	20	35	35	25	30	25	15	25	15	20	20	15	15	20	20	10	5	45	30					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1296	19	22	43	29	40	20	20	25	10	22	19	11	12	30	35	35	40	23	20	27	13	23	15	21	29	20	21	18	25	23	20	16	13	30	28	4	33	17	20	35	35	25	30	25	15	25	15	20	20	15	15	20	20	10	5	45	30					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	992	17	18	14	31	24	16	21	25	13	21	11	17	24	29	20	18	22	18	43	13	13	22	21	18	20	27	23	28	18	19	19	16	12	32	16	20	12	17	23	19	2	8	12	14	8	8	21	9	13	10	18	7	5	12	6	16	13					
14	Число неиспользованных открепительных удостоверений	52	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	7	2	0	4	11	0	0	7	0	2	0	4	2	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям ТИК"	343	10	7	8	5	6	10	9	5	6	9	7	9	9	11	6	7	8	8	6	9	8	8	6	7	17	1	12	5	4	1	5	4	6	13	10	2	8	20	16	22	0	0	0	1	0	1	2	2	1	2	1	1	1	0	0	0	1					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	"Число открепительных удостоверений, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
"Число голосов избирателей, поданных за каждый список"																																																																
18	Богданов Андрей Владимирович	499	5	13	18	9	12	6	14	9	8	11	3	7	8	12	17	10	9	8	9	7	13	7	14	10	16	8	20	10	17	8	13	8	7	23	14	6	5	6	14	14	4	2	0	12	0	2	0	3	0	2	9	4	3	3	5	11	11					
		0.96%	0.43%	1.39%	1.53%	0.92%	0.83%	0.53%	1.09%	1.17%	0.79%	1.06%	0.26%	0.81%	0.72%	0.85%	1.14%	0.69%	0.75%	0.68%	1.10%	0.87%	1.14%	0.64%	1.24%	1.01%	1.25%	0.88%	1.21%	1.21%	1.15%	0.83%	1.38%	0.99%	0.83%	2.04%	1.36%	0.93%	0.49%	0.55%	1.22%	0.99%	0.79%	0.62%	0.00%	1.93%	0.00%	0.51%	0.00%	1.03%	0.00%	0.42%	1.60%	0.80%	0.89%	1.07%	1.82%	0.95%	1.06%					
19	Жириновский Владимир Вольфович	3146	64	102	88	46	81	24	80	43	42	64	36	71	67	32	59	10	70	73	35	43	63	10	79	88	95	28	173	72	111	58	65	45	65	50	105	50	70	40	81	58	63	41	30	58	10	36	10	27	22	32	43	38	15	24	18	61	82					
		6.08%	5.46%	10.91%	7.49%	4.68%	5.58%	2.13%	6.21%	5.57%	4.16%	6.20%	3.08%	8.19%	6.05%	2.26%	3.96%	0.69%	5.81%	6.20%	4.27%	5.32%	5.52%	0.92%	7.01%	8.92%	7.40%	3.08%	10.48%	8.74%	7.50%	6.02%	6.89%	5.57%	7.67%	4.42%	10.21%	7.75%	6.91%	3.64%	7.04%	4.13%	12.45%	12.77%	8.80%	9.31%	5.00%	9.25%	4.31%	9.31%	8.12%	6.79%	7.64%	7.60%	4.46%	8.54%	6.57%	5.28%	7.94%					
20	Зюганов Геннадий Андреевич	9336	159	151	230	210	288	258	284	167	134	137	284	265	247	336	332	399	237	179	192	182	244	163	166	174	147	186	286	121	204	102	70	112	105	197	191	70	137	159	198	260	93	52	72	136	30	50	17	47	45	49	101	63	49	35	30	288	216					
