Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																									
Дата голосования: 07.12.2003 0:00:00																									
																									
Наименование Избирательной комиссии:    Парфинская																									
																									
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																									
																									
		Сумма	УИК №375	УИК №376	УИК №377	УИК №378	УИК №379	УИК №380	УИК №381	УИК №382	УИК №383	УИК №384	УИК №385	УИК №386	УИК №387	УИК №388	УИК №389	УИК №390	УИК №391	УИК №392					
1	"Число избирателей, внесенных в списки"	12031	1084	1299	1195	1227	1145	86	121	293	761	141	744	716	297	258	196	457	1067	944					
2	"Число бюллетеней, полученных участковыми комиссиями"	12512	1138	1334	1253	1267	1199	81	125	306	792	129	767	737	311	287	195	491	1115	985					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	6109	493	552	615	627	659	55	83	210	424	74	358	372	188	165	102	258	456	418					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	787	36	27	19	25	13	26	27	60	62	47	46	44	47	50	49	73	45	91					
6	Число погашенных бюллетеней	5616	609	755	619	615	527	0	15	36	306	8	363	321	76	72	44	160	614	476					
7	Число бюллетеней в переносных ящиках для голосования	787	36	27	19	25	13	26	27	60	62	47	46	44	47	50	49	73	45	91					
8	Число бюллетеней в стационарных ящиках для голосования	6103	493	552	615	627	657	55	83	210	424	74	358	372	185	165	102	258	456	417					
9	Число недействительных бюллетеней	102	2	8	8	7	1	0	2	2	7	0	9	13	0	8	5	9	9	12					
10	Число действительных бюллетеней	6788	527	571	626	645	669	81	108	268	479	121	395	403	232	207	146	322	492	496					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	180	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10	10					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	52	1	1	3	4	1	0	4	4	3	0	2	1	0	0	0	10	10	8					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	31	1	3	0	1	2	7	2	6	1	1	3	0	1	0	1	1	0	1					
14	Число погашенных открепительных удостоверений	128	9	9	7	6	9	10	6	6	7	10	8	9	10	10	10	0	0	2					
15	Число открепительных удостоверений выданных ТИК	7	0	2	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	2					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число не учтенных при получении бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
18	"1. ""ЕДИНЕНИЕ"""	103	6	9	9	11	7	3	0	2	5	2	7	4	3	4	2	7	16	6					
		1.49%	1.13%	1.55%	1.41%	1.68%	1.04%	3.70%	0.0%	0.74%	1.02%	1.65%	1.73%	0.96%	1.29%	1.86%	1.32%	2.11%	3.19%	1.18%					
19	"2. ""СОЮЗ ПРАВЫХ СИЛ"""	63	1	2	8	6	7	0	0	5	4	5	3	5	4	0	0	4	6	3					
		0.91%	0.18%	0.34%	1.26%	0.92%	1.04%	0.0%	0.0%	1.85%	0.82%	4.13%	0.74%	1.20%	1.72%	0.0%	0.0%	1.20%	1.19%	0.59%					
20	"3. ""РОССИЙСКАЯ ПАРТИЯ ПЕНСИОНЕРОВ И ПАРТИЯ СОЦИАЛЬНОЙ СПРАВЕДЛИВОСТИ"""	173	13	17	13	13	6	5	0	0	16	3	11	12	7	12	6	9	19	11					
		2.51%	2.45%	2.93%	2.05%	1.99%	0.89%	6.17%	0.0%	0.0%	3.29%	2.47%	2.72%	2.88%	3.01%	5.58%	3.97%	2.71%	3.79%	2.16%					
21	"4. ""Российская демократическая партия ""ЯБЛОКО"""	118	8	9	12	20	11	4	2	6	7	0	2	5	2	1	5	1	9	14					
		1.71%	1.51%	1.55%	1.89%	3.06%	1.64%	4.93%	1.81%	2.22%	1.44%	0.0%	0.49%	1.20%	0.86%	0.46%	3.31%	0.30%	1.79%	2.75%					
22	"5. ""За Русь Святую"""	45	4	3	6	2	1	2	1	0	5	1	3	3	2	1	2	2	4	3					
		0.65%	0.75%	0.51%	0.94%	0.30%	0.14%	2.46%	0.90%	0.0%	1.02%	0.82%	0.74%	0.72%	0.86%	0.46%	1.32%	0.60%	0.79%	0.59%					
23	"6. ""Объединенная Российская партия ""Русь"""	18	1	0	2	2	0	0	0	1	0	0	0	0	1	1	1	3	2	4					
		0.26%	0.18%	0.0%	0.31%	0.30%	0.0%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.43%	0.46%	0.66%	0.90%	0.39%	0.78%					
24	"7. ""Новый курс - Автомобильная Россия"""	31	3	2	2	2	4	1	3	0	2	0	1	2	1	0	1	0	5	2					
		0.44%	0.56%	0.34%	0.31%	0.30%	0.59%	1.23%	2.72%	0.0%	0.41%	0.0%	0.24%	0.48%	0.43%	0.0%	0.66%	0.0%	0.99%	0.39%					
25	"8. ""Народно-республиканская партия России"""	17	1	0	2	0	0	0	0	0	3	0	0	0	2	2	0	1	3	3					
		0.24%	0.18%	0.0%	0.31%	0.0%	0.0%	0.0%	0.0%	0.0%	0.61%	0.0%	0.0%	0.0%	0.86%	0.93%	0.0%	0.30%	0.59%	0.59%					
26	"9. ""Российская экологическая партия ""Зеленые"""	16	1	2	2	1	4	0	0	0	1	0	0	2	0	0	0	1	1	1					
		0.23%	0.18%	0.34%	0.31%	0.15%	0.59%	0.0%	0.0%	0.0%	0.20%	0.0%	0.0%	0.48%	0.0%	0.0%	0.0%	0.30%	0.19%	0.19%					
27	"10. ""Аграрная партия России"""	247	16	7	13	17	9	5	2	12	25	5	13	15	17	7	8	40	15	21					
		3.58%	3.02%	1.20%	2.05%	2.60%	1.34%	6.17%	1.81%	4.44%	5.14%	4.13%	3.21%	3.60%	7.32%	3.25%	5.29%	12.08%	2.99%	4.13%					
28	"11. ""Истинные патриоты России"""	5	1	0	0	1	0	0	0	0	1	0	1	0	0	0	0	0	1	0					
		0.07%	0.18%	0.0%	0.0%	0.15%	0.0%	0.0%	0.0%	0.0%	0.20%	0.0%	0.24%	0.0%	0.0%	0.0%	0.0%	0.0%	0.19%	0.0%					
29	"12. ""НАРОДНАЯ ПАРТИЯ Российской Федерации"""	54	3	4	5	8	10	1	0	0	2	0	5	5	3	1	1	3	3	0					
		0.78%	0.56%	0.69%	0.78%	1.22%	1.49%	1.23%	0.0%	0.0%	0.41%	0.0%	1.23%	1.20%	1.29%	0.46%	0.66%	0.90%	0.59%	0.0%					
30	"13. ""Демократическая партия России"""	32	1	8	3	1	2	0	0	2	2	0	3	2	1	3	0	3	0	1					
		0.46%	0.18%	1.38%	0.47%	0.15%	0.29%	0.0%	0.0%	0.74%	0.41%	0.0%	0.74%	0.48%	0.43%	1.39%	0.0%	0.90%	0.0%	0.19%					
31	"14. ""Великая Россия - Евразийский Союз"""	25	1	3	2	1	3	1	2	1	5	0	1	0	1	0	0	3	1	0					
		0.36%	0.18%	0.51%	0.31%	0.15%	0.44%	1.23%	1.81%	0.37%	1.02%	0.0%	0.24%	0.0%	0.43%	0.0%	0.0%	0.90%	0.19%	0.0%					
32	"15. ""Партия СЛОН"""	5	0	1	0	0	1	0	0	1	0	0	0	0	2	0	0	0	0	0					
		0.07%	0.0%	0.17%	0.0%	0.0%	0.14%	0.0%	0.0%	0.37%	0.0%	0.0%	0.0%	0.0%	0.86%	0.0%	0.0%	0.0%	0.0%	0.0%					
33	"16. ""Родина"" (народно-патриотический союз)"""	406	41	35	41	41	29	1	6	8	44	14	17	14	10	11	4	23	31	36					
		5.89%	7.75%	6.04%	6.46%	6.28%	4.32%	1.23%	5.45%	2.96%	9.05%	11.57%	4.20%	3.36%	4.31%	5.11%	2.64%	6.94%	6.18%	7.08%					
34	"17. ""Партия Мира и Единства (ПМЕ)"""	30	0	3	5	1	1	0	0	2	3	1	4	3	2	0	1	2	1	1					
		0.43%	0.0%	0.51%	0.78%	0.15%	0.14%	0.0%	0.0%	0.74%	0.61%	0.82%	0.99%	0.72%	0.86%	0.0%	0.66%	0.60%	0.19%	0.19%					
35	"18. ""ЛДПР"""	1008	72	93	82	86	144	15	14	28	60	22	69	67	31	36	14	39	82	54					
		14.62%	13.61%	16.06%	12.93%	13.19%	21.49%	18.51%	12.72%	10.37%	12.34%	18.18%	17.07%	16.10%	13.36%	16.74%	9.27%	11.78%	16.36%	10.62%					
36	"19. ""Партия Возрождения России - Российская партия ЖИЗНИ"""	224	16	16	30	22	18	3	3	3	17	7	12	20	3	5	3	11	15	20					
		3.25%	3.02%	2.76%	4.73%	3.37%	2.68%	3.70%	2.72%	1.11%	3.49%	5.78%	2.97%	4.80%	1.29%	2.32%	1.98%	3.32%	2.99%	3.93%					
37	"20. ""Политическая партия ""Единая Россия"""	3146	254	250	290	313	298	31	54	174	212	51	189	186	110	98	74	104	221	237					
		45.66%	48.01%	43.17%	45.74%	48.00%	44.47%	38.27%	49.09%	64.44%	43.62%	42.14%	46.78%	44.71%	47.41%	45.58%	49.00%	31.41%	44.11%	46.65%					
38	"21. ""Российская Конституционно-демократическая партия"""	16	1	0	0	1	3	0	1	0	2	1	2	1	1	1	1	0	1	0					
		0.23%	0.18%	0.0%	0.0%	0.15%	0.44%	0.0%	0.90%	0.0%	0.41%	0.82%	0.49%	0.24%	0.43%	0.46%	0.66%	0.0%	0.19%	0.0%					
39	"22. ""Развитие предпринимательства"""	26	0	4	3	3	3	0	0	0	1	0	2	2	1	0	1	2	1	3					
		0.37%	0.0%	0.69%	0.47%	0.46%	0.44%	0.0%	0.0%	0.0%	0.20%	0.0%	0.49%	0.48%	0.43%	0.0%	0.66%	0.60%	0.19%	0.59%					
40	"23. ""Коммунистическая партия Российской Федерации (КПРФ)"""	778	69	87	75	77	70	4	14	16	54	7	46	44	18	18	20	43	46	70					
		11.29%	13.04%	15.02%	11.82%	11.80%	10.44%	4.93%	12.72%	5.92%	11.11%	5.78%	11.38%	10.57%	7.75%	8.37%	13.24%	12.99%	9.18%	13.77%					
																									
41	Против всех	202	14	16	21	16	38	5	6	7	8	2	4	11	10	6	2	21	9	6					
		2.93%	2.64%	2.76%	3.31%	2.45%	5.67%	6.17%	5.45%	2.59%	1.64%	1.65%	0.99%	2.64%	4.31%	2.79%	1.32%	6.34%	1.79%	1.18%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
