Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																					
Дата голосования: 02.12.2007																																					
																																					
Наименование Избирательной комиссии:    Татищевская																																					
																																					
Сводная таблица результатов выборов																																					
																																					
		Сумма	УИК №652	УИК №653	УИК №654	УИК №655	УИК №656	УИК №657	УИК №658	УИК №659	УИК №660	УИК №661	УИК №662	УИК №663	УИК №664	УИК №665	УИК №666	УИК №667	УИК №668	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681					
1	"Число избирателей, внесенных в списки избирателей"	22261	485	288	1851	269	805	249	276	393	216	297	786	191	667	1182	502	132	1129	267	1592	1123	156	593	648	1511	2989	1567	567	490	712	328					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	21846	481	301	1754	252	805	253	287	396	214	298	796	184	697	1173	508	138	1130	268	1612	1151	158	591	654	1377	2870	1386	549	505	731	327					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	18136	436	213	1641	172	762	201	180	348	174	258	703	137	522	1018	443	111	888	231	916	747	137	434	531	1079	2746	1349	501	380	608	270					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1254	23	57	48	51	26	29	20	33	26	34	59	42	91	74	46	11	134	8	30	7	9	34	39	58	52	35	27	75	47	29					
6	Число погашенных избирательных бюллетеней	2456	22	31	65	29	17	23	87	15	14	6	34	5	84	81	19	16	108	29	666	397	12	123	84	240	72	2	21	50	76	28					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1247	23	57	48	51	26	29	20	33	26	34	59	42	91	74	46	11	127	8	30	7	9	34	39	58	52	35	27	75	47	29					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	18136	436	213	1641	172	762	201	180	348	174	258	703	137	522	1018	443	111	888	231	916	747	137	434	531	1079	2746	1349	501	380	608	270					
9	Число недействительных избирательных бюллетеней	234	9	6	17	0	38	0	4	41	0	0	2	2	0	10	5	2	5	1	8	7	0	1	4	16	14	4	14	17	0	7					
10	Число действительных избирательных бюллетеней	19149	450	264	1672	223	750	230	196	340	200	292	760	177	613	1082	484	120	1010	238	938	747	146	467	566	1121	2784	1380	514	438	655	292					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	860	20	20	50	20	20	20	20	20	20	20	20	20	20	50	20	20	50	20	50	50	20	20	20	50	70	50	20	20	20	20					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	341	5	16	45	2	3	0	9	6	5	1	10	2	11	11	7	3	4	3	21	16	0	3	17	27	55	35	4	7	8	5					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	192	4	5	12	6	6	2	3	0	5	2	9	11	3	10	6	1	9	1	9	11	5	5	11	12	10	15	9	1	4	5					
14	Число погашенных неиспользованных открепительных удостоверений	519	15	4	5	18	17	20	11	14	15	19	10	18	9	39	13	17	46	17	29	34	20	17	3	23	15	15	16	13	12	15					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																					
18	1.Политическая партия «Аграрная партия России»	173	6	1	16	4	6	9	8	1	1	0	5	0	7	13	8	2	7	4	14	4	2	1	4	19	4	3	7	8	0	9					
		0.89%	1.31%	0.37%	0.95%	1.79%	0.76%	3.91%	4.00%	0.26%	0.50%	0.00%	0.66%	0.00%	1.14%	1.19%	1.64%	1.64%	0.69%	1.67%	1.48%	0.53%	1.37%	0.21%	0.70%	1.67%	0.14%	0.22%	1.33%	1.76%	0.00%	3.01%					
19	2.Всероссийская политическая партия «Гражданская Сила»	40	5	0	3	0	1	1	1	0	0	0	0	0	0	1	1	3	0	0	5	3	0	2	3	3	3	2	0	3	0	0					
		0.21%	1.09%	0.00%	0.18%	0.00%	0.13%	0.43%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.09%	0.20%	2.46%	0.00%	0.00%	0.53%	0.40%	0.00%	0.43%	0.53%	0.26%	0.11%	0.14%	0.00%	0.66%	0.00%	0.00%					
20	3.Политическая партия «Демократическая партия России»	12	0	0	0	1	0	0	0	0	0	0	1	0	0	1	2	0	0	0	2	0	0	0	0	2	0	0	2	0	0	1					
		0.06%	0.00%	0.00%	0.00%	0.45%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.13%	0.00%	0.00%	0.09%	0.41%	0.00%	0.00%	0.00%	0.21%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.38%	0.00%	0.00%	0.33%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	878	9	27	97	15	12	10	20	3	12	8	26	12	17	69	17	4	25	3	62	72	3	23	31	78	98	36	13	38	15	23					
		4.53%	1.96%	10.00%	5.74%	6.73%	1.52%	4.35%	10.00%	0.79%	6.00%	2.74%	3.41%	6.70%	2.77%	6.32%	3.48%	3.28%	2.46%	1.26%	6.55%	9.55%	2.05%	4.91%	5.44%	6.86%	3.50%	2.60%	2.46%	8.35%	2.29%	7.69%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	23	0	0	3	1	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	3	2	1	1	4	1	2	0	0	0	0					
		0.12%	0.00%	0.00%	0.18%	0.45%	0.00%	0.00%	0.50%	0.00%	0.00%	0.00%	0.39%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.11%	0.40%	1.37%	0.21%	0.18%	0.35%	0.04%	0.14%	0.00%	0.00%	0.00%	0.00%					
23	6.Политическая партия «Партия социальной справедливости»	16	0	2	1	1	1	0	1	0	0	0	0	0	0	2	0	1	0	0	2	2	0	0	1	0	1	0	0	0	0	1					
		0.08%	0.00%	0.74%	0.06%	0.45%	0.13%	0.00%	0.50%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.18%	0.00%	0.82%	0.00%	0.00%	0.21%	0.27%	0.00%	0.00%	0.18%	0.00%	0.04%	0.00%	0.00%	0.00%	0.00%	0.33%					
24	7.Политическая партия «Либерально-демократическая партия России»	662	10	4	80	9	18	11	13	4	4	3	10	3	12	42	35	15	10	7	56	61	11	31	22	54	49	18	20	20	17	13					
		3.42%	2.18%	1.48%	4.74%	4.04%	2.28%	4.78%	6.50%	1.05%	2.00%	1.03%	1.31%	1.68%	1.96%	3.85%	7.16%	12.30%	0.99%	2.93%	5.92%	8.09%	7.53%	6.62%	3.86%	4.75%	1.75%	1.30%	3.79%	4.40%	2.60%	4.35%					
