Выборы Президента Российской Федерации																																						
Дата голосования: 18.03.2018																																						
																																						
Наименование Избирательной комиссии:    Шалинская																																						
																																						
Сводная таблица итогов голосования																																						
																																						
	Число участковых избирательных комиссий	27																																				
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	27																																				
																																						
		Сумма	УИК №292	УИК №293	УИК №294	УИК №295	УИК №296	УИК №297	УИК №298	УИК №299	УИК №300	УИК №301	УИК №302	УИК №303	УИК №304	УИК №305	УИК №306	УИК №307	УИК №308	УИК №309	УИК №310	УИК №311	УИК №312	УИК №313	УИК №314	УИК №315	УИК №316	УИК №449	УИК №461									
1	"Число избирателей, включенных в список избирателей"	52904	945	1671	1802	2369	2302	1724	2633	1868	2139	2750	2595	2598	2067	994	1534	1577	1597	2147	2131	2102	1685	1197	2622	2900	1354	1430	2171									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	51600	920	1629	1756	2308	2243	1680	2566	1817	2084	2679	2529	2531	2014	967	1495	1537	1555	2092	2077	2048	1642	1167	2555	2825	1320	1393	2171									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	50655	889	1602	1740	2270	2198	1654	2541	1792	2061	2642	2484	2453	1985	953	1478	1519	1529	2070	2038	2019	1622	1140	2429	2773	1247	1376	2151									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	437	24	9	2	12	13	10	10	11	3	4	7	40	14	3	5	7	18	3	5	5	4	14	104	18	63	9	20									
6	Число погашенных избирательных бюллетеней	508	7	18	14	26	32	16	15	14	20	33	38	38	15	11	12	11	8	19	34	24	16	13	22	34	10	8	0									
7	Число избирательных бюллетеней в переносных ящиках для голосования	437	24	9	2	12	13	10	10	11	3	4	7	40	14	3	5	7	18	3	5	5	4	14	104	18	63	9	20									
8	Число бюллетеней в стационарных ящиках для голосования	50655	889	1602	1740	2270	2198	1654	2541	1792	2061	2642	2484	2453	1985	953	1478	1519	1529	2070	2038	2019	1622	1140	2429	2773	1247	1376	2151									
9	Число недействительных избирательных бюллетеней	54	1	2	2	3	3	2	3	2	2	3	3	4	2	1	2	0	1	2	2	2	1	3	2	3	1	2	0									
10	Число действительных избирательных бюллетеней	51038	912	1609	1740	2279	2208	1662	2548	1801	2062	2643	2488	2489	1997	955	1481	1526	1546	2071	2041	2022	1625	1151	2531	2788	1309	1383	2171									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																						
13	Бабурин Сергей Николаевич	585	7	17	4	29	17	34	37	19	27	39	34	17	2	27	56	1	34	17	22	0	19	39	27	10	27	22	1									
		1.14%	0.77%	1.06%	0.23%	1.27%	0.77%	2.04%	1.45%	1.05%	1.31%	1.47%	1.36%	0.68%	0.10%	2.82%	3.78%	0.07%	2.20%	0.82%	1.08%	0.00%	1.17%	3.38%	1.07%	0.36%	2.06%	1.59%	0.05%									
14	Грудинин Павел Николаевич	820	2	3	6	14	12	21	37	17	23	97	24	19	92	24	34	2	23	37	71	2	99	66	38	17	20	17	3									
		1.60%	0.22%	0.19%	0.34%	0.61%	0.54%	1.26%	1.45%	0.94%	1.11%	3.67%	0.96%	0.76%	4.60%	2.51%	2.29%	0.13%	1.49%	1.78%	3.48%	0.10%	6.09%	5.72%	1.50%	0.61%	1.53%	1.23%	0.14%									
15	Жириновский Владимир Вольфович	59	2	2	2	3	2	1	2	2	3	2	1	2	3	4	2	1	2	1	3	2	5	2	2	3	2	2	1									
		0.12%	0.22%	0.12%	0.11%	0.13%	0.09%	0.06%	0.08%	0.11%	0.15%	0.08%	0.04%	0.08%	0.15%	0.42%	0.13%	0.07%	0.13%	0.05%	0.15%	0.10%	0.31%	0.17%	0.08%	0.11%	0.15%	0.14%	0.05%									
16	Путин Владимир Владимирович	48279	857	1521	1651	2068	2053	1539	2331	1715	1951	2447	2400	2415	1863	836	1368	1519	1450	1999	1912	2011	1475	1021	2432	2727	1239	1320	2159									
		94.49%	93.87%	94.41%	94.78%	90.62%	92.85%	92.49%	91.38%	95.12%	94.53%	92.48%	96.35%	96.87%	93.20%	87.45%	92.25%	99.54%	93.73%	96.43%	93.59%	99.36%	90.71%	88.47%	96.01%	97.71%	94.58%	95.31%	99.45%									
17	Собчак Ксения Анатольевна	191	16	24	9	5	6	7	17	11	27	2	6	7	2	7	6	2	3	7	2	1	7	9	2	2	1	3	0									
		0.37%	1.75%	1.49%	0.52%	0.22%	0.27%	0.42%	0.67%	0.61%	1.31%	0.08%	0.24%	0.28%	0.10%	0.73%	0.40%	0.13%	0.19%	0.34%	0.10%	0.05%	0.43%	0.78%	0.08%	0.07%	0.08%	0.22%	0.00%									
18	Сурайкин Максим Александрович	105	2	1	2	1	4	2	3	2	1	6	4	2	5	6	2	1	8	4	6	3	2	8	9	7	9	4	1									
		0.21%	0.22%	0.06%	0.11%	0.04%	0.18%	0.12%	0.12%	0.11%	0.05%	0.23%	0.16%	0.08%	0.25%	0.63%	0.13%	0.07%	0.52%	0.19%	0.29%	0.15%	0.12%	0.69%	0.36%	0.25%	0.69%	0.29%	0.05%									
19	Титов Борис Юрьевич	257	4	3	1	3	2	24	23	2	9	26	5	11	21	34	1	0	17	2	19	3	4	2	8	7	9	14	3									
		0.50%	0.44%	0.19%	0.06%	0.13%	0.09%	1.44%	0.90%	0.11%	0.44%	0.98%	0.20%	0.44%	1.05%	3.56%	0.07%	0.00%	1.10%	0.10%	0.93%	0.15%	0.25%	0.17%	0.32%	0.25%	0.69%	1.01%	0.14%									
20	Явлинский Григорий Алексеевич	742	22	38	65	156	112	34	98	33	21	24	14	16	9	17	12	0	9	4	6	0	14	4	13	15	2	1	3									
		1.45%	2.41%	2.36%	3.73%	6.84%	5.07%	2.04%	3.84%	1.83%	1.02%	0.91%	0.56%	0.64%	0.45%	1.78%	0.81%	0.00%	0.58%	0.19%	0.29%	0.00%	0.86%	0.35%	0.51%	0.54%	0.15%	0.07%	0.14%									
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
																																						
