Выборы Президента Российской Федерации																																																																								
Дата голосования: 04.03.2012																																																																								
																																																																								
Наименование Избирательной комиссии:    Лужская																																																																								
																																																																								
Сводная таблица итогов голосования																																																																								
																																																																								
	Число участковых избирательных комиссий	61																																																																						
	Число участковых избирательных комиссий, приступивших к передаче сведений	61																																																																						
																																																																								
		Сумма	УИК №669	УИК №670	УИК №671	УИК №672	УИК №673	УИК №674	УИК №675	УИК №676	УИК №677	УИК №678	УИК №679	УИК №680	УИК №681	УИК №682	УИК №683	УИК №684	УИК №685	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №986	УИК №987									
1	Число избирателей, включенных в список избирателей	59830	416	551	732	812	861	1541	311	1367	1484	1045	444	1344	255	1508	1519	1478	1564	1593	1633	1719	1695	949	662	149	1522	1448	2119	652	787	1023	1443	759	2308	391	257	473	187	2133	1377	725	518	686	1073	807	1773	539	645	301	1038	870	250	649	451	916	448	471	1393	1204	972	1004	586									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	50690	300	450	550	650	700	1300	490	1000	1200	800	300	1100	200	1200	1200	1200	1250	1300	1300	1400	1400	800	500	150	1200	1200	1700	600	700	850	1200	700	2000	300	200	400	150	1700	1200	600	600	700	1000	700	1600	500	600	300	800	700	200	600	500	800	400	450	1200	1000	850	1100	650									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	31350	236	281	329	392	377	724	91	630	785	579	208	711	125	881	878	829	917	915	941	1002	1019	485	342	92	712	818	1382	458	309	448	754	396	1231	167	56	248	78	864	663	336	176	337	572	307	1140	261	334	158	348	409	143	272	257	520	91	155	611	510	475	1000	585									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5027	26	8	56	16	30	63	207	19	31	10	17	29	9	21	35	30	47	41	39	23	15	18	15	1	45	24	6	9	88	195	90	106	42	76	86	79	51	176	280	151	86	27	295	178	122	160	160	94	131	162	37	128	34	137	221	224	188	182	151	0	0									
6	Число погашенных избирательных бюллетеней	14312	38	161	165	242	293	513	192	351	384	211	75	360	66	298	287	341	285	344	320	375	366	297	143	57	443	358	312	133	303	207	356	198	727	57	58	73	21	660	257	113	338	336	133	215	338	79	106	48	321	129	20	200	209	143	88	71	401	308	224	100	65									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5027	26	8	56	16	30	63	207	19	31	10	17	29	9	21	35	30	47	41	39	23	15	18	15	1	45	24	6	9	88	195	90	106	42	76	86	79	51	176	280	151	86	27	295	178	122	160	160	94	131	162	37	128	34	137	221	224	188	182	151	0	0									
8	Число бюллетеней в стационарных ящиках для голосования	31344	236	281	327	392	377	724	91	630	785	579	208	711	125	881	877	828	917	915	941	1001	1019	485	342	92	712	818	1382	458	309	448	754	396	1230	167	56	248	78	864	663	336	176	337	572	307	1140	261	334	158	348	409	143	272	257	520	91	155	611	510	475	1000	585									
9	Число недействительных избирательных бюллетеней	365	3	6	3	10	7	6	2	10	10	12	1	4	1	8	7	6	9	2	7	6	15	0	4	0	17	10	12	5	8	6	8	6	19	4	0	0	1	9	12	0	1	2	6	5	15	3	5	3	6	7	2	4	7	5	1	0	9	8	4	8	8									
10	Число действительных избирательных бюллетеней	36006	259	283	380	398	400	781	296	639	806	577	224	736	133	894	905	852	955	954	973	1018	1019	503	353	93	740	832	1376	462	389	637	836	496	1253	239	142	327	128	1031	931	487	261	362	861	480	1247	418	489	249	473	564	178	396	284	652	311	379	790	684	622	992	577									
11	Число полученных открепительных  удостоверений	1576	5	10	10	11	10	33	2	17	25	17	10	25	5	29	25	40	30	33	25	42	41	10	15	7	20	30	30	25	60	30	18	70	46	3	7	48	2	65	37	20	16	30	60	60	39	10	25	9	10	20	10	29	25	85	20	35	35	30	40	0	0									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	1537	4	9	8	11	10	29	1	17	25	17	5	21	2	29	25	36	30	33	24	40	41	7	14	7	20	29	30	25	60	30	18	70	45	3	7	48	2	65	37	20	16	30	60	60	38	10	25	7	10	19	10	29	24	85	20	35	35	30	40	0	0									
13	Число избирателей, проголосовавших по открепительным удостоверениям	963	37	10	16	14	7	9	25	13	21	9	14	21	9	46	17	29	24	24	20	11	29	12	3	6	20	9	12	13	11	6	21	9	17	11	14	17	9	33	39	11	9	4	10	8	42	15	23	13	3	35	26	4	11	16	5	5	10	14	23	2	7									
14	Число неиспользованных открепительных удостоверений	39	1	1	2	0	0	4	1	0	0	0	5	4	3	0	0	4	0	0	1	2	0	3	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	1	0	0	0	0	0	0	0	0									
15	Число открепительных удостоверений, выданных избирателям ТИК	72	0	0	0	0	0	0	0	2	1	6	0	1	1	4	2	4	1	2	4	4	3	2	2	0	0	5	2	0	4	0	4	0	3	1	0	1	0	1	2	1	0	0	2	0	3	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																								
19	Жириновский Владимир Вольфович	2551	22	18	32	34	33	59	15	50	62	35	13	43	10	59	50	55	51	63	64	54	63	37	26	4	59	53	104	27	38	43	49	38	110	16	8	19	5	66	61	56	25	37	58	29	76	27	31	11	16	35	12	55	23	42	13	17	54	63	45	138	40									
