Выборы Президента Российской Федерации																																																																					
Дата голосования: 18.03.2018																																																																					
																																																																					
"Наименование Избирательной комиссии:    Новокузнецк, Центральная"																																																																					
																																																																					
Сводная таблица итогов голосования																																																																					
																																																																					
	Число участковых избирательных комиссий	58																																																																			
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	58																																																																			
																																																																					
		Сумма	УИК №686	УИК №687	УИК №688	УИК №689	УИК №690	УИК №691	УИК №692	УИК №693	УИК №694	УИК №695	УИК №696	УИК №697	УИК №698	УИК №699	УИК №700	УИК №701	УИК №702	УИК №703	УИК №704	УИК №705	УИК №706	УИК №707	УИК №708	УИК №709	УИК №710	УИК №711	УИК №712	УИК №713	УИК №714	УИК №715	УИК №716	УИК №717	УИК №718	УИК №719	УИК №720	УИК №721	УИК №722	УИК №723	УИК №724	УИК №725	УИК №726	УИК №727	УИК №728	УИК №729	УИК №730	УИК №731	УИК №732	УИК №733	УИК №734	УИК №735	УИК №736	УИК №737	УИК №738	УИК №739	УИК №740	УИК №741	УИК №742	УИК №743									
1	"Число избирателей, включенных в список избирателей"	126794	1060	1348	2560	1859	1959	2695	2841	2319	2154	2184	2578	2210	2034	2693	1969	1360	2295	2643	2372	2748	2543	2729	2747	2624	2647	2552	2456	2215	2505	2291	1605	1993	2510	2527	2570	2524	1993	1685	2006	1793	1301	2043	1411	1815	2456	2686	2542	1600	2259	2276	1637	2128	2111	1670	2429	1914	2580	1540									
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	116500	1000	1200	2500	1700	1800	2500	2200	2100	2000	2000	2500	2000	1800	2500	1800	1200	2300	2500	2200	2500	2500	2500	2500	2500	2500	2500	2300	2000	2300	2200	1400	1800	2300	2300	2500	2400	1800	1500	1800	1600	1100	1800	1300	1500	2300	2500	2400	1400	2000	2100	1500	1800	2000	1500	2200	1800	2400	1400									
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	"Число избирательных бюллетеней, выданных в помещении для голосования в день голосования"	75996	444	828	1563	1120	1262	1948	1851	1417	1618	1330	1508	1245	1166	1612	1166	854	1188	1636	1713	1461	1602	1596	1751	1678	1591	1502	1551	1065	1251	1195	864	1134	1699	1558	1374	1430	1456	1002	1192	1130	802	1282	796	984	1434	1564	1530	920	1514	1165	1238	1275	1239	933	1194	1070	1551	954									
5	"Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования"	5034	542	46	53	61	58	140	77	73	127	92	78	178	77	102	93	53	158	33	167	13	97	73	86	78	79	55	95	53	200	130	59	58	51	62	24	34	51	29	104	49	27	90	38	140	130	63	74	21	41	159	52	51	69	26	189	36	93	47									
6	Число погашенных избирательных бюллетеней	35470	14	326	884	519	480	412	272	610	255	578	914	577	557	786	541	293	954	831	320	1026	801	831	663	744	830	943	654	882	849	875	477	608	550	680	1102	936	293	469	504	421	271	428	466	376	736	873	796	459	445	776	210	474	692	541	817	694	756	399									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5034	542	46	53	61	58	140	77	73	127	92	78	178	77	102	93	53	158	33	167	13	97	73	86	78	79	55	95	53	200	130	59	58	51	62	24	34	51	29	104	49	27	90	38	140	130	63	74	21	41	159	52	51	69	26	189	36	93	47									
8	Число бюллетеней в стационарных ящиках для голосования	75852	444	828	1559	1120	1262	1948	1851	1416	1618	1327	1508	1245	1166	1610	1166	851	1188	1631	1713	1460	1602	1593	1750	1678	1591	1499	1499	1063	1251	1195	863	1131	1699	1558	1347	1417	1455	1002	1192	1129	802	1277	795	983	1434	1564	1530	920	1512	1165	1238	1270	1239	930	1193	1070	1551	954									
9	Число недействительных избирательных бюллетеней	1140	7	17	26	12	18	29	26	19	12	21	26	6	11	31	13	14	18	29	0	19	25	32	18	21	29	16	18	18	23	33	29	20	31	5	33	45	10	13	9	16	14	21	7	15	5	29	17	9	30	37	8	23	32	17	35	11	21	11									
10	Число действительных избирательных бюллетеней	79746	979	857	1586	1169	1302	2059	1902	1470	1733	1398	1560	1417	1232	1681	1246	890	1328	1635	1880	1454	1674	1634	1818	1735	1641	1538	1576	1098	1428	1292	893	1169	1719	1615	1338	1406	1496	1018	1287	1162	815	1346	826	1108	1559	1598	1587	932	1523	1287	1282	1298	1276	939	1347	1095	1623	990									
11	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
12	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																																																					
