Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации шестого созыва																									
Дата голосования: 04.12.2011																									
																									
Наименование Избирательной комиссии:    Параньгинская районная																									
																									
Сводная таблица результатов выборов																									
																									
		Сумма	УИК №475	УИК №476	УИК №477	УИК №478	УИК №479	УИК №480	УИК №481	УИК №482	УИК №483	УИК №484	УИК №485	УИК №486	УИК №487	УИК №488	УИК №489	УИК №490	УИК №491	УИК №492					
1	"Число избирателей, внесенных в список избирателей"	12079	1580	1515	1413	463	582	464	846	403	425	575	838	130	204	390	573	605	648	425					
2	"Число избирательных бюллетеней, полученных участковой избирательной комиссией"	13110	1720	1640	1490	490	550	520	920	430	470	650	890	140	220	430	620	740	730	460					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещении для голосования"	9080	1294	1262	1066	360	423	321	571	232	284	372	606	96	171	341	491	481	432	277					
5	"Число избирательных бюллетеней, выданных избирателям вне помещения для голосования"	1332	114	145	135	39	121	95	76	56	66	89	92	5	9	39	44	95	57	55					
6	Число погашенных избирательных бюллетеней	2698	312	233	289	91	6	104	273	142	120	189	192	39	40	50	85	164	241	128					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1331	114	145	135	39	120	95	76	56	66	89	92	5	9	39	44	95	57	55					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	9077	1294	1262	1066	360	423	318	571	232	284	372	606	96	171	341	491	481	432	277					
9	Число недействительных избирательных бюллетеней	46	20	5	0	3	6	3	2	0	2	0	0	1	2	0	0	0	2	0					
10	Число действительных избирательных бюллетеней	10362	1388	1402	1201	396	537	410	645	288	348	461	698	100	178	380	535	576	487	332					
11	"Число открепительных удостоверений, полученных участковой избирательной комиссией"	1305	175	120	145	40	70	65	65	30	60	70	80	20	10	50	65	110	70	60					
12	"Число открепительных удостоверений, выданных избирателям на избирательном участке"	1269	164	120	132	40	70	65	65	30	60	70	79	18	8	50	65	110	70	53					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательном участке"	343	47	19	24	12	42	16	19	4	16	3	43	10	8	20	19	16	10	15					
14	Число погашенных неиспользованных открепительных удостоверений	36	11	0	13	0	0	0	0	0	0	0	1	2	2	0	0	0	0	7					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	95	20	11	18	7	4	4	0	0	3	1	1	0	0	0	0	25	0	1					
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
18	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																									
19	1. Политическая партия СПРАВЕДЛИВАЯ РОССИЯ	175	14	9	12	5	17	9	11	3	27	1	3	1	6	4	6	12	26	9					
		1.68%	0.99%	0.64%	0.99%	1.25%	3.13%	2.18%	1.70%	1.04%	7.71%	0.22%	0.43%	0.99%	3.33%	1.05%	1.12%	2.08%	5.32%	2.71%					
20	"2. Политическая партия ""Либерально-демократическая партия России"""	223	16	9	16	4	10	8	4	0	50	1	8	11	6	7	4	5	39	25					
		2.14%	1.14%	0.64%	1.33%	1.00%	1.84%	1.94%	0.62%	0.00%	14.29%	0.22%	1.15%	10.89%	3.33%	1.84%	0.75%	0.87%	7.98%	7.53%					
21	"3. Политическая партия ""ПАТРИОТЫ РОССИИ"""	30	4	0	3	3	4	1	5	0	3	0	1	0	2	1	1	0	2	0					
		0.29%	0.28%	0.00%	0.25%	0.75%	0.74%	0.24%	0.77%	0.00%	0.86%	0.00%	0.14%	0.00%	1.11%	0.26%	0.19%	0.00%	0.41%	0.00%					
22	"4. Политическая партия ""Коммунистическая партия Российской Федерации"""	1690	309	186	313	58	116	50	77	80	67	61	32	35	16	22	53	40	115	60					
		16.24%	21.95%	13.22%	26.06%	14.54%	21.36%	12.11%	11.90%	27.78%	19.14%	13.23%	4.58%	34.65%	8.89%	5.79%	9.91%	6.94%	23.52%	18.07%					
23	"5. Политическая партия ""Российская объединенная демократическая партия ""ЯБЛОКО"""	28	10	1	2	1	3	0	1	0	1	0	4	0	3	1	1	0	0	0					
		0.27%	0.71%	0.07%	0.17%	0.25%	0.55%	0.00%	0.15%	0.00%	0.29%	0.00%	0.57%	0.00%	1.67%	0.26%	0.19%	0.00%	0.00%	0.00%					
24	"6. Всероссийская политическая партия ""ЕДИНАЯ РОССИЯ"""	8205	1032	1197	855	325	386	342	547	205	199	398	648	53	145	345	469	519	302	238					
		78.83%	73.30%	85.07%	71.19%	81.45%	71.09%	82.81%	84.54%	71.18%	56.86%	86.33%	92.84%	52.48%	80.56%	90.79%	87.66%	90.10%	61.76%	71.69%					
25	"7. Всероссийская политическая партия ""ПРАВОЕ ДЕЛО"""	11	3	0	0	0	1	0	0	0	1	0	2	0	0	0	1	0	3	0					
		0.11%	0.21%	0.00%	0.00%	0.00%	0.18%	0.00%	0.00%	0.00%	0.29%	0.00%	0.29%	0.00%	0.00%	0.00%	0.19%	0.00%	0.61%	0.00%					
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
																									
