Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																								
Дата голосования: 02.12.2007																																								
																																								
Наименование Избирательной комиссии:    Усть-Абаканская																																								
																																								
Сводная таблица результатов выборов																																								
																																								
		Сумма	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359					
1	"Число избирателей, внесенных в списки избирателей"	29483	617	1324	2711	1628	1735	1094	1266	386	341	300	1058	1288	1150	1454	667	798	1061	599	1504	881	239	762	172	1100	148	1496	125	947	118	1002	786	492	234					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	29495	610	1340	2710	1600	1670	1090	1260	380	340	295	1040	1300	1190	1450	670	800	1060	580	1530	900	235	770	175	1105	145	1510	125	970	120	1005	800	485	235					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	14427	310	641	1306	732	911	599	558	208	187	164	646	618	593	736	330	412	516	300	567	427	80	338	69	445	46	732	68	556	81	388	438	291	134					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1679	36	44	43	51	70	22	28	7	0	4	26	17	43	37	28	33	53	43	321	88	97	26	22	106	41	100	23	62	21	116	37	22	12					
6	Число погашенных избирательных бюллетеней	13389	264	655	1361	817	689	469	674	165	153	127	368	665	554	677	312	355	491	237	642	385	58	406	84	554	58	678	34	352	18	501	325	172	89					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1678	36	44	43	51	70	22	28	7	0	4	26	17	43	37	28	33	53	43	321	88	97	26	22	105	41	100	23	62	21	116	37	22	12					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	14425	310	641	1306	732	911	599	558	208	187	164	646	618	593	736	330	410	516	300	567	427	80	338	69	445	46	732	68	556	81	388	438	291	134					
9	Число недействительных избирательных бюллетеней	117	0	8	6	4	11	8	5	5	1	0	3	3	5	13	3	3	3	3	4	4	0	3	0	5	0	7	0	2	1	2	1	2	2					
10	Число действительных избирательных бюллетеней	15986	346	677	1343	779	970	613	581	210	186	168	669	632	631	760	355	440	566	340	884	511	177	361	91	545	87	825	91	616	101	502	474	311	144					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	333	5	15	14	10	5	7	15	5	15	2	15	16	42	16	6	8	11	11	3	12	5	10	2	10	0	12	3	29	3	10	10	3	3					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	333	5	15	14	10	5	7	15	5	15	2	15	16	42	16	6	8	11	11	3	12	5	10	2	10	0	12	3	29	3	10	10	3	3					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	169	7	4	9	11	14	5	3	1	0	2	11	2	9	8	3	2	6	7	5	5	2	6	2	5	2	11	2	2	1	2	10	7	3					
14	Число погашенных неиспользованных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	127	0	8	9	2	6	6	2	1	19	2	3	4	36	4	0	0	1	1	3	6	0	4	0	1	0	2	2	2	0	0	1	2	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																								
18	1.Политическая партия «Аграрная партия России»	408	8	7	32	23	33	16	13	2	2	0	17	21	20	24	6	10	17	11	26	24	4	3	2	10	0	11	1	15	5	28	9	5	3					
		2.53%	2.31%	1.02%	2.37%	2.94%	3.36%	2.58%	2.22%	0.93%	1.07%	0.00%	2.53%	3.31%	3.14%	3.10%	1.68%	2.26%	2.99%	3.21%	2.93%	4.66%	2.26%	0.82%	2.20%	1.82%	0.00%	1.32%	1.10%	2.43%	4.90%	5.56%	1.89%	1.60%	2.05%					
19	2.Всероссийская политическая партия «Гражданская Сила»	110	2	1	8	8	8	8	7	1	3	0	10	8	3	5	8	4	0	3	0	5	0	1	0	0	0	4	0	1	1	4	0	7	0					
		0.68%	0.58%	0.15%	0.59%	1.02%	0.82%	1.29%	1.19%	0.47%	1.60%	0.00%	1.49%	1.26%	0.47%	0.65%	2.23%	0.90%	0.00%	0.87%	0.00%	0.97%	0.00%	0.27%	0.00%	0.00%	0.00%	0.48%	0.00%	0.16%	0.98%	0.79%	0.00%	2.24%	0.00%					
20	3.Политическая партия «Демократическая партия России»	23	0	1	2	0	3	3	0	0	1	0	1	4	1	0	0	1	1	0	0	3	0	0	0	0	1	1	0	0	0	0	0	0	0					
		0.14%	0.00%	0.15%	0.15%	0.00%	0.31%	0.48%	0.00%	0.00%	0.53%	0.00%	0.15%	0.63%	0.16%	0.00%	0.00%	0.23%	0.18%	0.00%	0.00%	0.58%	0.00%	0.00%	0.00%	0.00%	1.15%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2103	34	66	170	101	185	127	68	22	22	19	132	64	71	132	50	49	62	41	116	99	19	37	7	64	17	75	5	84	5	60	34	44	22					
		13.06%	9.83%	9.64%	12.60%	12.90%	18.86%	20.45%	11.60%	10.23%	11.76%	11.31%	19.64%	10.08%	11.16%	17.08%	13.97%	11.06%	10.90%	11.95%	13.06%	19.22%	10.73%	10.16%	7.69%	11.64%	19.54%	9.01%	5.49%	13.59%	4.90%	11.90%	7.16%	14.06%	15.07%					
22	5.Политическая партия «СОЮЗ ПРАВЫХ СИЛ»	60	1	1	5	3	5	4	8	0	0	1	3	2	3	7	0	2	2	1	0	2	1	1	0	1	0	0	0	0	0	3	0	3	1					
		0.37%	0.29%	0.15%	0.37%	0.38%	0.51%	0.64%	1.37%	0.00%	0.00%	0.60%	0.45%	0.31%	0.47%	0.91%	0.00%	0.45%	0.35%	0.29%	0.00%	0.39%	0.56%	0.27%	0.00%	0.18%	0.00%	0.00%	0.00%	0.00%	0.00%	0.60%	0.00%	0.96%	0.68%					
23	6.Политическая партия «Партия социальной справедливости»	22	0	1	1	2	1	1	4	0	0	1	1	1	0	1	0	0	0	1	1	0	0	1	0	2	1	0	0	1	0	1	0	0	0					
		0.14%	0.00%	0.15%	0.07%	0.26%	0.10%	0.16%	0.68%	0.00%	0.00%	0.60%	0.15%	0.16%	0.00%	0.13%	0.00%	0.00%	0.00%	0.29%	0.11%	0.00%	0.00%	0.27%	0.00%	0.36%	1.15%	0.00%	0.00%	0.16%	0.00%	0.20%	0.00%	0.00%	0.00%					
24	7.Политическая партия «Либерально-демократическая партия России»	2002	61	98	207	105	138	87	86	35	19	29	82	62	80	98	61	49	62	52	75	66	20	53	2	42	7	52	9	78	7	93	43	30	14					
		12.43%	17.63%	14.31%	15.34%	13.41%	14.07%	14.01%	14.68%	16.28%	10.16%	17.26%	12.20%	9.76%	12.58%	12.68%	17.04%	11.06%	10.90%	15.16%	8.45%	12.82%	11.30%	14.56%	2.20%	7.64%	8.05%	6.25%	9.89%	12.62%	6.86%	18.45%	9.05%	9.58%	9.59%					
25	8.Политическая партия «СПРАВЕДЛИВАЯ РОССИЯ: РОДИНА/ПЕНСИОНЕРЫ/ЖИЗНЬ»	667	19	55	76	33	53	35	33	13	9	15	25	12	37	21	14	15	9	5	42	18	3	7	2	15	0	36	0	17	3	24	11	5	5					
		4.14%	5.49%	8.03%	5.63%	4.21%	5.40%	5.64%	5.63%	6.05%	4.81%	8.93%	3.72%	1.89%	5.82%	2.72%	3.91%	3.39%	1.58%	1.46%	4.73%	3.50%	1.69%	1.92%	2.20%	2.73%	0.00%	4.33%	0.00%	2.75%	2.94%	4.76%	2.32%	1.60%	3.42%					
26	9.Политическая партия «ПАТРИОТЫ РОССИИ»	812	19	30	69	37	61	46	27	10	7	11	30	44	37	37	25	20	53	17	38	20	17	16	5	25	0	44	5	23	2	20	8	7	2					
		5.04%	5.49%	4.38%	5.11%	4.73%	6.22%	7.41%	4.61%	4.65%	3.74%	6.55%	4.46%	6.93%	5.82%	4.79%	6.98%	4.51%	9.31%	4.96%	4.28%	3.88%	9.60%	4.40%	5.49%	4.55%	0.00%	5.29%	5.49%	3.72%	1.96%	3.97%	1.68%	2.24%	1.37%					
27	10.Всероссийская политическая партия «ЕДИНАЯ РОССИЯ»	9700	200	417	761	466	481	281	328	126	123	92	366	414	375	421	189	286	359	208	585	272	113	240	73	381	61	598	71	397	78	267	366	208	97					
		60.24%	57.80%	60.88%	56.41%	59.51%	49.03%	45.25%	55.97%	58.60%	65.78%	54.76%	54.46%	65.20%	58.96%	54.46%	52.79%	64.56%	63.09%	60.64%	65.88%	52.82%	63.84%	65.93%	80.22%	69.27%	70.11%	71.88%	78.02%	64.24%	76.47%	52.98%	77.05%	66.45%	66.44%					
