15	Жириновский Владимир Вольфович	712	6	5	4	5	9	22	5	8	33	20	2	57	10	16	8	101	74	50	58	59	43	8	11	5	5	10	42	5	1	5	9	14	2									
		5.25%	1.23%	3.88%	5.48%	1.35%	5.56%	3.27%	3.62%	1.79%	4.88%	5.48%	0.83%	7.82%	6.71%	9.41%	3.96%	11.23%	8.40%	7.68%	6.74%	7.03%	3.56%	6.84%	2.21%	1.65%	1.55%	3.98%	15.67%	6.25%	0.35%	4.27%	2.16%	3.08%	1.75%									
16	Путин Владимир Владимирович	11525	470	118	64	347	150	587	123	431	606	321	212	517	113	136	175	640	625	464	743	699	1090	92	464	286	310	231	173	72	257	107	387	410	105									
		84.91%	96.31%	91.47%	87.67%	93.78%	92.59%	87.22%	89.13%	96.64%	89.64%	87.95%	87.97%	70.92%	75.84%	80.00%	86.63%	71.19%	70.94%	71.27%	86.40%	83.31%	90.16%	78.63%	93.36%	94.39%	95.98%	92.03%	64.55%	90.00%	90.81%	91.45%	93.03%	90.31%	92.11%									
17	Собчак Ксения Анатольевна	46	1	0	1	1	0	0	0	1	3	3	0	7	3	0	0	6	3	5	1	1	2	2	0	0	1	1	2	0	0	0	2	0	0									
		0.34%	0.20%	0.00%	1.37%	0.27%	0.00%	0.00%	0.00%	0.22%	0.44%	0.82%	0.00%	0.96%	2.01%	0.00%	0.00%	0.67%	0.34%	0.77%	0.12%	0.12%	0.17%	1.71%	0.00%	0.00%	0.31%	0.40%	0.75%	0.00%	0.00%	0.00%	0.48%	0.00%	0.00%									
18	Сурайкин Максим Александрович	37	1	0	0	2	0	0	1	1	0	0	0	3	0	0	0	6	4	1	5	2	6	1	0	0	0	0	4	0	0	0	0	0	0									
		0.27%	0.20%	0.00%	0.00%	0.54%	0.00%	0.00%	0.72%	0.22%	0.00%	0.00%	0.00%	0.41%	0.00%	0.00%	0.00%	0.67%	0.45%	0.15%	0.58%	0.24%	0.50%	0.85%	0.00%	0.00%	0.00%	0.00%	1.49%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
19	Титов Борис Юрьевич	17	0	0	0	0	0	0	0	0	3	0	0	1	0	0	0	2	7	1	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0									
		0.13%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.44%	0.00%	0.00%	0.14%	0.00%	0.00%	0.00%	0.22%	0.79%	0.15%	0.12%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.40%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%									
20	Явлинский Григорий Алексеевич	14	0	0	0	1	0	0	0	0	0	1	0	3	1	0	0	3	0	2	0	1	0	0	0	0	0	0	1	0	0	0	1	0	0									
		0.10%	0.00%	0.00%	0.00%	0.27%	0.00%	0.00%	0.00%	0.00%	0.00%	0.27%	0.00%	0.41%	0.67%	0.00%	0.00%	0.33%	0.00%	0.31%	0.00%	0.12%	0.00%	0.00%	0.00%	0.00%	0.00%	0.00%	0.37%	0.00%	0.00%	0.00%	0.24%	0.00%	0.00%									
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
																																												
