Выборы Президента Российской Федерации																																												
Дата голосования: 04.03.2012																																												
																																												
Наименование Избирательной комиссии:    Белинская																																												
																																												
Сводная таблица итогов голосования																																												
																																												
	Число участковых избирательных комиссий	33																																										
	Число участковых избирательных комиссий, приступивших к передаче сведений	33																																										
																																												
		Сумма	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360									
1	Число избирателей, включенных в список избирателей	24240	2944	2953	1532	364	212	669	910	488	367	333	745	587	480	107	548	214	584	809	997	251	444	300	133	755	1715	598	537	190	1559	547	568	282	518									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	24950	3000	3010	1550	370	220	690	950	500	370	350	760	610	520	120	580	230	620	820	1040	250	460	310	140	780	1760	600	540	210	1590	560	600	300	540									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	12215	1759	1536	826	202	91	226	422	263	184	176	279	291	191	25	148	112	230	465	662	169	240	140	65	330	849	322	259	92	775	278	295	114	199									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	5031	117	114	160	148	83	279	178	50	95	86	177	173	151	63	257	68	191	87	116	57	68	76	48	288	344	56	202	80	492	214	141	132	240									
6	Число погашенных избирательных бюллетеней	7704	1124	1360	564	20	46	185	350	187	91	88	304	146	178	32	175	50	199	268	262	24	152	94	27	162	567	222	79	38	323	68	164	54	101									
7	Число избирательных бюллетеней в переносных ящиках для голосования	5031	117	114	160	148	83	279	178	50	95	86	177	173	151	63	257	68	191	87	116	57	68	76	48	288	344	56	202	80	492	214	141	132	240									
8	Число бюллетеней в стационарных ящиках для голосования	12213	1759	1536	826	202	91	226	422	263	184	176	279	291	191	25	148	112	230	465	662	169	240	140	65	330	847	322	259	92	775	278	295	114	199									
9	Число недействительных избирательных бюллетеней	210	14	20	15	0	0	3	6	0	0	0	9	7	6	0	2	0	1	13	5	0	0	0	0	13	20	2	59	5	8	2	0	0	0									
10	Число действительных избирательных бюллетеней	17034	1862	1630	971	350	174	502	594	313	279	262	447	457	336	88	403	180	420	539	773	226	308	216	113	605	1171	376	402	167	1259	490	436	246	439									
11	Число полученных открепительных  удостоверений	648	80	80	40	10	5	25	28	10	5	5	15	15	20	5	15	15	11	15	35	5	10	5	5	20	65	20	10	15	25	12	10	7	5									
12	Число открепительных удостоверений, выданных избирателям на избирательном участке	590	79	74	40	2	3	25	28	8	5	5	9	15	20	5	15	15	11	7	35	1	10	5	5	20	65	13	5	15	21	12	9	7	1									
13	Число избирателей, проголосовавших по открепительным удостоверениям	167	23	20	10	4	3	1	3	5	2	1	2	3	2	1	0	3	2	8	16	3	1	4	2	6	5	13	2	1	14	4	1	2	0									
14	Число неиспользованных открепительных удостоверений	58	1	6	0	8	2	0	0	2	0	0	6	0	0	0	0	0	0	8	0	4	0	0	0	0	0	7	5	0	4	0	1	0	4									
15	Число открепительных удостоверений, выданных избирателям ТИК	9	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0									
16	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
17	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
18	Число избирательных бюллетеней, не учтенных при получении	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
																																												
