Выборы Президента Российской Федерации																																																			
Дата голосования: 02.03.2008																																																			
																																																			
Наименование Избирательной комиссии:    Белинская																																																			
																																																			
Сводная таблица результатов выборов																																																			
																																																			
	Число участковых избирательных комиссий	44																																																	
	"Число участковых избирательных комиссий, приступивших к передаче сведений"	44																																																	
																																																			
		Сумма	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341	УИК №342	УИК №343	УИК №344	УИК №345	УИК №346	УИК №347	УИК №348	УИК №349	УИК №350	УИК №351	УИК №352	УИК №353	УИК №354	УИК №355	УИК №356	УИК №357	УИК №358	УИК №359	УИК №360	УИК №361	УИК №362	УИК №363	УИК №364	УИК №365					
1	"Число избирателей, включенных в списки избирателей"	24879	2507	2238	2320	485	406	184	76	649	955	478	382	425	420	347	545	120	440	201	259	317	156	850	917	97	270	845	2306	559	175	77	1516	587	569	103	574	180	49	88	482	84	68	356	128	89					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	24790	2550	2310	2350	480	390	180	80	640	930	470	370	420	420	350	540	120	440	200	260	320	150	840	900	100	270	840	2200	560	180	80	1500	590	570	100	570	180	50	90	480	90	70	350	120	90					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в помещениях для голосования в день голосования"	17450	1930	1471	1707	355	321	149	66	464	597	330	280	327	302	262	373	69	263	121	178	192	84	741	580	79	202	402	1248	501	157	71	1027	420	382	86	482	144	48	80	381	64	55	312	98	49					
5	"Число избирательных бюллетеней, выданных вне помещений для голосования в день голосования"	3040	75	172	226	60	51	26	8	121	159	47	49	34	81	34	100	34	78	48	47	61	40	24	177	9	38	223	262	18	13	0	256	76	146	7	44	29	0	0	52	16	9	31	20	39					
6	Число погашенных избирательных бюллетеней	4300	545	667	417	65	18	5	6	55	174	93	41	59	37	54	67	17	99	31	35	67	26	75	143	12	30	215	690	41	10	9	217	94	42	7	44	7	2	10	47	10	6	7	2	2					
7	Число избирательных бюллетеней в переносных ящиках для голосования	3040	75	172	226	60	51	26	8	121	159	47	49	34	81	34	100	34	78	48	47	61	40	24	177	9	38	223	262	18	13	0	256	76	146	7	44	29	0	0	52	16	9	31	20	39					
8	Число бюллетеней в стационарных ящиках для голосования	17445	1930	1467	1707	355	321	149	66	464	597	330	280	327	302	262	373	69	263	121	178	192	84	741	580	79	202	402	1247	501	157	71	1027	420	382	86	482	144	48	80	381	64	55	312	98	49					
9	Число недействительных избирательных бюллетеней	133	15	8	24	0	2	0	0	1	4	4	0	0	0	0	4	0	0	0	0	1	1	34	7	0	0	0	13	0	4	0	4	1	3	1	0	0	0	0	0	0	0	2	0	0					
10	Число действительных избирательных бюллетеней	20352	1990	1631	1909	415	370	175	74	584	752	373	329	361	383	296	469	103	341	169	225	252	123	731	750	88	240	625	1496	519	166	71	1279	495	525	92	526	173	48	80	433	80	64	341	118	88					
11	Число полученных открепительных  удостоверений	760	100	100	100	15	3	1	1	5	15	7	5	5	10	10	10	3	10	3	5	5	3	20	25	1	1	15	115	15	2	1	80	15	20	2	10	2	1	2	7	1	1	5	2	1					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	724	100	83	100	15	3	0	0	5	15	7	2	5	3	10	10	3	10	3	5	5	3	20	25	1	1	15	112	15	2	1	80	15	20	2	10	2	1	2	7	1	1	2	2	0					
