Выборы Президента Российской Федерации																																															
																																															
Наименование Избирательной комиссии:    Саргатская																																															
																																															
Итоги голосования 																																															
																																															
		Сумма	УИК №1020	УИК №1021	УИК №1022	УИК №1023	УИК №1024	УИК №1025	УИК №1026	УИК №1027	УИК №1028	УИК №1029	УИК №1030	УИК №1031	УИК №1032	УИК №1033	УИК №1034	УИК №1035	УИК №1036	УИК №1037	УИК №1038	УИК №1039	УИК №1040	УИК №1041	УИК №1042	УИК №1043	УИК №1044	УИК №1045	УИК №1046	УИК №1047	УИК №1048	УИК №1049	УИК №1050	УИК №1051	УИК №1052	УИК №1053	УИК №1054	УИК №1055	УИК №1056	УИК №1057	УИК №1058	УИК №1059					
1	"Число избирателей, внесенных в список"	16080	991	1107	1022	1253	170	143	1019	1017	624	147	418	200	671	321	73	83	349	1141	837	189	594	63	90	416	93	63	97	701	63	147	82	118	98	637	108	119	81	497	106	132					
2	Число полученных избирательных бюллетеней	16117	996	1098	1037	1261	171	151	928	1025	620	145	421	201	688	306	77	78	350	1162	833	197	600	70	92	423	92	67	101	714	65	153	87	125	102	643	110	131	83	474	107	133					
3	"Число избирательных бюллетеней, выданных  досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных в день голосования"	10910	535	736	670	841	120	100	694	733	349	103	255	135	436	239	70	70	269	764	502	161	391	40	69	285	80	49	90	431	60	103	78	72	98	365	103	103	74	410	102	125					
5	"Число избирательных бюллетеней, выданных вне помещения"	1039	103	86	40	38	40	19	36	22	66	13	48	25	42	29	0	0	53	87	58	0	31	14	2	10	0	5	4	96	0	2	0	10	0	53	2	5	0	0	0	0					
6	Число погашенных избирательных бюллетеней	4168	358	276	327	382	11	32	198	270	205	29	118	41	210	38	7	8	28	311	273	36	178	16	21	128	12	13	7	187	5	48	9	43	4	225	5	23	9	64	5	8					
7	Число избирательных бюллетеней в переносных ящиках	1039	103	86	40	38	40	19	36	22	66	13	48	25	42	29	0	0	53	87	58	0	31	14	2	10	0	5	4	96	0	2	0	10	0	53	2	5	0	0	0	0					
8	Число бюллетеней в стационарных ящиках для голосования	10909	534	736	670	841	120	100	694	733	349	103	255	135	436	239	70	70	269	764	502	161	391	40	69	285	80	49	90	431	60	103	78	72	98	365	103	103	74	410	102	125					
9	Число недействительных избирательных бюллетеней	132	3	7	7	11	1	0	3	1	4	4	5	3	10	2	0	0	5	11	10	5	3	1	1	9	0	1	2	7	0	0	0	1	1	5	1	2	0	4	0	2					
10	Число действительных избирательных бюллетеней	11816	634	815	703	868	159	119	727	754	411	112	298	157	468	266	70	70	317	840	550	156	419	53	70	286	80	53	92	520	60	105	78	81	97	413	104	106	74	406	102	123					
