Выборы Президента Российской Федерации																																																			
Дата голосования: 04.03.2012																																																			
																																																			
Наименование Избирательной комиссии:    Саргатская																																																			
																																																			
Сводная таблица итогов голосования																																																			
																																																			
	Число участковых избирательных комиссий	40																																																	
	Число участковых избирательных комиссий, приступивших к передаче сведений	40																																																	
																																																			
		Сумма	УИК №1468	УИК №1469	УИК №1470	УИК №1471	УИК №1472	УИК №1473	УИК №1474	УИК №1475	УИК №1476	УИК №1477	УИК №1478	УИК №1479	УИК №1480	УИК №1481	УИК №1482	УИК №1483	УИК №1484	УИК №1485	УИК №1486	УИК №1487	УИК №1488	УИК №1489	УИК №1490	УИК №1491	УИК №1492	УИК №1493	УИК №1494	УИК №1495	УИК №1496	УИК №1497	УИК №1498	УИК №1499	УИК №1500	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507									
1	Число избирателей, включенных в список избирателей	14885	1111	1296	968	1605	147	183	775	961	537	144	396	177	552	318	56	66	268	55	1035	687	160	498	50	68	341	56	37	62	571	136	49	90	59	445	75	80	61	494	106	110									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	14350	1000	1000	1000	1200	150	150	1000	1000	500	150	400	200	550	300	70	70	250	60	1000	700	200	430	60	70	300	70	40	70	550	150	70	100	70	450	100	100	70	500	100	100									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	9281	596	703	618	921	88	84	425	625	342	104	234	112	383	207	46	50	190	36	652	436	103	392	40	47	261	49	28	45	345	85	35	63	51	250	57	59	53	331	63	72									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	823	42	93	28	49	15	18	24	17	43	18	51	9	26	21	0	0	15	6	34	24	5	38	5	7	19	5	2	9	48	10	1	8	3	71	5	14	3	24	7	6									
6	Число погашенных избирательных бюллетеней	4246	362	204	354	230	47	48	551	358	115	28	115	79	141	72	24	20	45	18	314	240	92	0	15	16	20	16	10	16	157	55	34	29	16	129	38	27	14	145	30	22									
7	Число избирательных бюллетеней в переносных ящиках для голосования	823	42	93	28	49	15	18	24	17	43	18	51	9	26	21	0	0	15	6	34	24	5	38	5	7	19	5	2	9	48	10	1	8	3	71	5	14	3	24	7	6									
