Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																																	
Дата голосования: 02.12.2007																																	
																																	
"Наименование Избирательной комиссии:    Прокопьевск, Рудничная"																																	
																																	
Сводная таблица результатов выборов																																	
																																	
		Сумма	УИК №805	УИК №806	УИК №807	УИК №808	УИК №809	УИК №810	УИК №811	УИК №812	УИК №813	УИК №814	УИК №815	УИК №816	УИК №817	УИК №818	УИК №819	УИК №820	УИК №821	УИК №822	УИК №823	УИК №824	УИК №825	УИК №826	УИК №827	УИК №828	УИК №829	УИК №830					
1	"Число избирателей, внесенных в списки избирателей"	56602	1971	1206	168	2916	2315	2857	2879	2326	2459	2289	2333	2167	2794	1919	2386	2096	2677	2391	1274	2331	2282	2277	2194	2451	1941	1703					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	55326	1895	1180	169	2875	2260	2815	2835	2320	2390	2242	2285	2150	2645	1925	2330	2070	2675	2355	1320	2300	2130	2225	2100	2275	1895	1665					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	45812	1812	1117	168	2596	1864	2263	2235	1853	2086	1948	1979	1698	2006	1510	1862	1675	2186	1809	1235	1805	1869	1652	1735	1945	1543	1361					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1851	35	36	0	35	34	35	68	80	65	70	50	79	91	47	50	64	93	118	39	101	150	169	86	64	105	87					
6	Число погашенных избирательных бюллетеней	7657	48	27	1	244	362	517	532	387	239	224	256	373	548	368	418	331	396	428	46	394	111	403	275	266	247	216					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1851	35	36	0	35	34	35	68	80	65	70	50	79	91	47	50	64	93	118	39	101	150	169	86	64	105	87					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	45809	1812	1117	168	2596	1864	2262	2235	1853	2086	1948	1979	1698	2006	1510	1862	1675	2186	1809	1235	1805	1869	1650	1735	1945	1543	1361					
9	Число недействительных избирательных бюллетеней	293	0	4	2	28	11	10	15	8	13	12	16	12	11	16	20	9	9	6	12	16	0	11	16	15	4	17					
10	Число действительных избирательных бюллетеней	47367	1847	1149	166	2603	1887	2287	2288	1925	2138	2006	2013	1765	2086	1541	1892	1730	2270	1921	1262	1890	2019	1808	1805	1994	1644	1431					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	1152	43	34	0	50	43	53	44	55	55	45	50	62	55	49	57	43	57	53	30	44	40	38	40	40	40	32					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	1147	43	34	0	50	41	53	44	55	55	45	50	62	54	49	57	43	57	53	29	44	40	38	39	40	40	32					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	858	32	34	0	18	17	21	14	20	35	52	31	22	73	28	46	17	26	19	17	26	175	19	19	18	58	21					
14	Число погашенных неиспользованных открепительных удостоверений	5	0	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	1	0	0	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	48	5	1	0	2	1	1	4	1	3	3	2	2	4	2	1	0	2	1	3	2	3	2	1	0	1	1					
16	Число утраченных избирательных бюллетеней	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	1					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																																	
18	1.Политическая партия «Аграрная партия России»	299	11	7	3	21	11	25	0	15	6	13	23	13	19	10	9	3	4	5	3	14	10	17	27	12	3	15					
		0.63%	0.60%	0.61%	1.79%	0.80%	0.58%	1.09%	0.00%	0.78%	0.28%	0.64%	1.13%	0.73%	0.91%	0.64%	0.47%	0.17%	0.18%	0.26%	0.24%	0.73%	0.50%	0.93%	1.48%	0.60%	0.18%	1.04%					
19	2.Всероссийская политическая партия «Гражданская Сила»	211	8	8	0	23	17	19	0	10	5	5	12	0	22	6	3	3	1	2	3	10	7	1	20	13	2	11					
		0.44%	0.43%	0.69%	0.00%	0.87%	0.90%	0.83%	0.00%	0.52%	0.23%	0.25%	0.59%	0.00%	1.05%	0.39%	0.16%	0.17%	0.04%	0.10%	0.24%	0.52%	0.35%	0.05%	1.10%	0.65%	0.12%	0.76%					
20	3.Политическая партия «Демократическая партия России»	39	0	1	0	1	2	4	0	1	1	3	1	1	6	0	2	1	0	0	2	2	3	0	1	4	2	1					
		0.08%	0.00%	0.09%	0.00%	0.04%	0.11%	0.17%	0.00%	0.05%	0.05%	0.15%	0.05%	0.06%	0.29%	0.00%	0.10%	0.06%	0.00%	0.00%	0.16%	0.10%	0.15%	0.00%	0.05%	0.20%	0.12%	0.07%					
21	4.Политическая партия «Коммунистическая партия Российской Федерации»	2514	79	66	16	150	80	206	163	95	80	32	66	46	225	102	103	137	107	57	25	138	28	102	69	71	171	100					
		5.27%	4.28%	5.72%	9.52%	5.70%	4.21%	8.97%	7.08%	4.91%	3.72%	1.59%	3.25%	2.59%	10.73%	6.55%	5.39%	7.88%	4.70%	2.96%	1.96%	7.24%	1.39%	5.61%	3.79%	3.53%	10.38%	6.91%					
