Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации четвертого созыва																																	
Дата голосования: 07.12.2003 0:00:00																																	
																																	
Наименование Избирательной комиссии:    Приволжская																																	
																																	
Сводная таблица итогов голосования по пропорциональной системе выборов (Протокол №2)																																	
																																	
		Сумма	УИК №316	УИК №317	УИК №318	УИК №319	УИК №320	УИК №321	УИК №322	УИК №323	УИК №324	УИК №325	УИК №326	УИК №327	УИК №328	УИК №329	УИК №330	УИК №331	УИК №332	УИК №333	УИК №334	УИК №335	УИК №336	УИК №337	УИК №338	УИК №339	УИК №340	УИК №341					
1	"Число избирателей, внесенных в списки"	29379	899	1070	1501	2263	717	300	234	2209	1448	347	301	1627	736	2198	1806	1064	192	599	969	1738	1313	1450	757	1959	711	971					
2	"Число бюллетеней, полученных участковыми комиссиями"	29395	900	1050	1500	2260	700	300	230	2200	1500	340	300	1630	725	2200	1840	1060	200	590	970	1750	1300	1450	760	1970	700	970					
3	"Число бюллетеней, выданных избирателям, проголосовавшим досрочно"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
4	"Число бюллетеней, выданных избирателям на избирательном участке"	13506	508	609	625	1171	346	154	90	1109	683	185	166	727	334	805	814	440	116	338	496	728	503	741	340	745	326	407					
5	"Число бюллетеней, выданных избирателям, проголосовавшим вне помещения для голосования"	1040	41	30	81	90	9	14	28	39	17	10	0	59	21	109	28	33	5	9	10	137	38	31	25	113	42	21					
6	Число погашенных бюллетеней	14849	351	411	794	999	345	132	112	1052	800	145	134	844	370	1286	998	587	79	243	464	885	759	678	395	1112	332	542					
7	Число бюллетеней в переносных ящиках для голосования	1040	41	30	81	90	9	14	28	39	17	10	0	59	21	109	28	33	5	9	10	137	38	31	25	113	42	21					
8	Число бюллетеней в стационарных ящиках для голосования	13506	508	609	624	1171	346	154	90	1109	683	185	166	727	334	805	816	440	116	338	496	728	503	741	340	744	326	407					
9	Число недействительных бюллетеней	385	18	30	37	40	11	6	9	21	12	7	0	18	25	16	28	17	5	0	8	9	14	12	6	21	5	10					
10	Число действительных бюллетеней	14161	531	609	668	1221	344	162	109	1127	688	188	166	768	330	898	816	456	116	347	498	856	527	760	359	836	363	418					
11	"Число открепительных удостоверений, полученных участковыми комиссиями"	120	3	9	8	15	3	2	0	6	5	3	2	6	4	2	5	5	7	2	3	6	1	7	5	5	3	3					
12	"Число открепительных удостоверений, выданных участковыми комиссиями"	80	3	9	8	11	0	0	0	2	4	2	2	5	1	0	0	1	7	2	3	6	1	5	5	0	2	1					
13	"Число избирателей, проголосовавших по открепительным удостоверениям"	48	2	9	0	3	0	0	2	6	1	3	0	3	2	1	2	0	0	2	1	1	1	2	0	2	1	4					
14	Число погашенных открепительных удостоверений	40	0	0	0	4	3	2	0	4	1	1	0	1	3	2	5	4	0	0	0	0	0	2	0	5	1	2					
15	Число открепительных удостоверений выданных ТИК	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
16	Число утраченных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
