Выборы Президента Российской Федерации																																													
Дата голосования: 04.03.2012																																													
																																													
Наименование Избирательной комиссии:    Мокшанская																																													
																																													
Сводная таблица итогов голосования																																													
																																													
	Число участковых избирательных комиссий	34																																											
	Число участковых избирательных комиссий, приступивших к передаче сведений	34																																											
																																													
		Сумма	УИК №745	УИК №746	УИК №747	УИК №748	УИК №749	УИК №750	УИК №751	УИК №752	УИК №753	УИК №754	УИК №755	УИК №756	УИК №757	УИК №758	УИК №759	УИК №760	УИК №761	УИК №762	УИК №763	УИК №764	УИК №765	УИК №766	УИК №767	УИК №768	УИК №769	УИК №770	УИК №771	УИК №772	УИК №773	УИК №774	УИК №775	УИК №776	УИК №777	УИК №778									
1	Число избирателей, включенных в список избирателей	23108	247	585	159	287	687	523	430	537	1306	346	473	129	208	1617	877	571	510	331	521	508	298	149	380	275	207	203	422	267	1886	1572	1787	1642	1586	1582									
2	Число избирательных бюллетеней, полученных участковой избирательной комиссией	23407	249	640	166	295	705	530	450	550	1325	345	490	135	216	1645	900	577	525	353	530	540	294	153	387	292	210	216	433	266	1830	1578	1747	1645	1606	1584									
3	Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0									
4	Число избирательных бюллетеней, выданных в помещении для голосования в день голосования	11985	110	255	91	93	428	313	215	235	580	109	218	60	111	796	404	282	289	132	246	275	125	83	165	166	120	99	220	162	1045	867	1042	937	923	789									
5	Число избирательных бюллетеней, выданных вне помещения для голосования в день голосования	3294	76	156	34	89	64	70	109	100	367	54	67	10	49	245	236	109	151	69	140	73	75	28	144	42	37	33	59	35	157	102	73	61	104	76									
6	Число погашенных избирательных бюллетеней	8128	63	229	41	113	213	147	126	215	378	182	205	65	56	604	260	186	85	152	144	192	94	42	78	84	53	84	154	69	628	609	632	647	579	719									
7	Число избирательных бюллетеней в переносных ящиках для голосования	3294	76	156	34	89	64	70	109	100	367	54	67	10	49	245	236	109	151	69	140	73	75	28	144	42	37	33	59	35	157	102	73	61	104	76									
8	Число бюллетеней в стационарных ящиках для голосования	11984	110	255	91	93	428	313	215	235	580	109	218	60	111	796	404	282	289	132	246	274	125	83	165	166	120	99	220	162	1045	867	1042	937	923	789									
9	Число недействительных избирательных бюллетеней	134	0	1	0	1	3	5	4	2	5	0	3	2	2	10	2	4	19	0	2	2	0	1	1	2	1	2	2	3	9	12	7	10	13	4									
