Выборы депутатов Государственной Думы Федерального Собрания Российской Федерации пятого созыва																															
Дата голосования: 02.12.2007																															
																															
Наименование Избирательной комиссии:    ТИК Кишертского МР																															
																															
Сводная таблица результатов выборов																															
																															
		Сумма	УИК №1501	УИК №1502	УИК №1503	УИК №1504	УИК №1505	УИК №1506	УИК №1507	УИК №1508	УИК №1509	УИК №1510	УИК №1511	УИК №1512	УИК №1513	УИК №1514	УИК №1515	УИК №1516	УИК №1517	УИК №1518	УИК №1519	УИК №1520	УИК №1521	УИК №1522	УИК №1523	УИК №1524					
1	"Число избирателей, внесенных в списки избирателей"	11669	616	235	280	171	743	478	170	255	453	386	275	252	247	457	217	835	834	381	146	195	1099	1163	1609	172					
2	"Число избирательных бюллетеней, полученных участковыми избирательными комиссиями"	10620	570	220	250	150	670	450	150	230	400	360	250	230	210	400	200	760	750	360	130	170	1020	1050	1500	140					
3	"Число избирательных бюллетеней, выданных избирателям, проголосовавшим досрочно"	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0					
4	"Число избирательных бюллетеней, выданных избирателям в помещениях для голосования"	6017	302	84	174	111	427	280	80	105	147	230	121	143	144	245	79	427	455	207	79	109	621	599	775	73					
5	"Число избирательных бюллетеней, выданных избирателям вне помещений для голосования"	1000	87	40	15	15	29	32	22	33	143	26	62	23	23	57	33	70	29	32	15	18	61	44	63	28					
6	Число погашенных избирательных бюллетеней	3596	181	96	61	24	214	138	48	92	110	104	67	64	43	98	88	263	266	121	36	43	338	407	655	39					
7	Число избирательных бюллетеней в переносных ящиках для голосования	1006	87	40	15	15	29	32	21	33	143	26	62	23	23	57	33	70	29	32	15	18	61	44	70	28					
8	Число избирательных бюллетеней в стационарных ящиках для голосования	6017	302	84	174	111	427	280	80	105	147	230	121	143	144	245	79	427	455	207	79	109	621	599	775	73					
9	Число недействительных избирательных бюллетеней	53	5	0	2	2	2	0	1	2	9	1	2	0	1	0	2	1	2	2	0	1	6	5	6	1					
10	Число действительных избирательных бюллетеней	6970	384	124	187	124	454	312	100	136	281	255	181	166	166	302	110	496	482	237	94	126	676	638	839	100					
11	"Число открепительных удостоверений, полученных участковыми избирательными комиссиями"	258	12	5	5	5	10	25	5	8	13	15	8	8	5	8	5	10	15	13	8	5	30	15	25	0					
12	"Число открепительных удостоверений, выданных избирателям на избирательных участках"	191	12	1	4	1	10	25	0	0	13	12	2	4	1	1	1	9	11	12	5	0	30	15	22	0					
13	"Число избирателей, проголосовавших по открепительным удостоверениям на избирательных участках"	135	8	0	2	4	13	7	2	1	6	6	1	2	23	7	2	7	6	0	2	2	13	10	10	1					
14	Число погашенных неиспользованных открепительных удостоверений	67	0	4	1	4	0	0	5	8	0	3	6	4	4	7	4	1	4	1	3	5	0	0	3	0					
15	"Число открепительных удостоверений, выданных избирателям территориальной избирательной комиссией"	15	1	1	0	0	0	0	0	1	2	0	0	0	0	0	2	2	0	2	0	0	2	1	1	0					
16	Число утраченных избирательных бюллетеней	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17	"Число избирательных бюллетеней, не учтенных при получении"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17а	Число утраченных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
17б	Число не учтенных открепительных удостоверений	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					
																															
18	1.Политическая партия «Аграрная партия России»	245	15	5	7	5	4	3	7	2	19	20	4	3	4	8	4	37	24	11	9	4	21	13	15	1					
		3.49%	3.86%	4.03%	3.70%	3.97%	0.88%	0.96%	6.93%	1.45%	6.55%	7.81%	2.19%	1.81%	2.40%	2.65%	3.57%	7.44%	4.96%	4.60%	9.57%	3.15%	3.08%	2.02%	1.78%	0.99%					
19	2.Всероссийская политическая партия «Гражданская Сила»	39	4	0	3	0	0	0	2	1	1	2	0	0	0	2	0	3	1	0	0	0	9	5	5	1					
